School ID,School Name,pre_cov_att,post_cov_att,att_diff_pp
609952.0,GREENE,89.45,88.30000000000001,1.1499999999999915
609954.0,GREGORY,89.15,81.85,7.300000000000011
609955.0,GRESHAM,83.1,89.2,-6.1000000000000085
609956.0,GRIMES,89.3,84.7,4.599999999999994
609958.0,GUNSAULUS,93.85,90.6,3.25
609959.0,HAINES,94.65,90.19999999999999,4.450000000000017
609961.0,NINOS HEROES,82.1,75.0,7.099999999999994
609963.0,HAMILTON,95.9,96.25,-0.3499999999999943
609964.0,HAMLINE,91.80000000000001,79.75,12.050000000000011
609966.0,HAMMOND,89.5,78.1,11.400000000000006
609967.0,FINKL,85.65,86.35,-0.6999999999999886
609968.0,MCAULIFFE,86.75,79.5,7.25
609969.0,HARTE,87.5,85.35,2.1500000000000057
609971.0,HARVARD,81.25,77.5,3.75
609972.0,HAUGAN,90.4,87.35,3.0500000000000114
609973.0,ZAPATA,89.5,86.5,3.0
609975.0,HAY,88.6,83.80000000000001,4.799999999999983
609976.0,HAYT,88.55000000000001,89.7,-1.1499999999999915
609977.0,WOODLAWN,89.25,77.9,11.349999999999994
609978.0,SMITH,87.35,81.05000000000001,6.299999999999983
609981.0,HEARST,90.2,80.05000000000001,10.149999999999991
609983.0,HEDGES,88.55,83.55,5.0
609986.0,HENDERSON,87.3,75.69999999999999,11.600000000000009
609987.0,HENDRICKS,76.75,73.6,3.1500000000000057
609988.0,HENRY,91.5,89.7,1.7999999999999972
609991.0,HERZL,93.5,74.15,19.349999999999994
609993.0,LARA,88.85,77.55,11.299999999999997
609994.0,HIBBARD,91.3,89.95,1.3499999999999943
609995.0,HITCH,92.35,89.75,2.5999999999999943
609996.0,HOLDEN,92.0,87.35,4.650000000000006
610000.0,HOWE,95.15,80.85,14.300000000000011
610003.0,CUFFE,87.55000000000001,85.19999999999999,2.3500000000000227
610005.0,HUGHES C,87.75,69.80000000000001,17.94999999999999
610006.0,HURLEY,88.7,86.35,2.3500000000000085
610010.0,JAHN,91.8,91.3,0.5
610011.0,JAMIESON,89.6,90.15,-0.5500000000000114
610015.0,JUNGMAN,86.65,76.2,10.450000000000003
610017.0,SAUCEDO,89.65,85.8,3.8500000000000085
610019.0,KERSHAW,89.8,79.75,10.049999999999997
610021.0,CASALS,88.25,81.35,6.900000000000006
610022.0,KILMER,87.65,85.9,1.75
610024.0,CARDENAS,93.4,87.2,6.200000000000003
610026.0,KINZIE,88.65,82.9,5.75
610029.0,LOZANO,92.85,83.94999999999999,8.900000000000006
610030.0,KOZMINSKI,76.80000000000001,76.65,0.15000000000000568
610032.0,GREEN,87.45,87.8,-0.3499999999999943
610036.0,LEWIS,91.45,86.7,4.75
610039.0,VON LINNE,91.85,93.15,-1.3000000000000114
610040.0,LLOYD,90.2,84.3,5.900000000000006
610041.0,LOCKE J,86.55000000000001,84.6,1.950000000000017
610043.0,LOVETT,93.80000000000001,89.80000000000001,4.0
610044.0,LOWELL,85.9,79.15,6.75
610047.0,MADISON,85.25,79.45,5.799999999999997
610048.0,MANIERRE,83.95,82.2,1.75
610053.0,MARQUETTE,90.6,84.35,6.25
610054.0,MARSH,88.1,82.9,5.199999999999989
610055.0,FARADAY,89.3,75.94999999999999,13.350000000000009
