sch_id,ca_id,fin_id,tot_student,perc_low_income,perc_black_stu,perc_hisp_stu,perc_white_stu,bus_count
400052,67,66146,1020,0.7549019607843137,0.9598039215686275,0.022549019607843137,0.000980392156862745,3
400054,21,66142,968,0.9008264462809917,0.04442148760330578,0.9359504132231405,0.011363636363636364,3
609942,23,23341,713,0.5245441795231417,0.047685834502103785,0.6521739130434783,0.22300140252454417,2
609710,45,51021,272,0.8308823529411765,0.9779411764705882,0.01838235294117647,0.0,8
609866,46,22821,794,0.08942065491183879,0.0163727959697733,0.1624685138539043,0.6788413098236776,3
400069,24,67081,371,0.784366576819407,0.9110512129380054,0.07816711590296496,0.005390835579514825,0
609726,45,47051,965,0.6414507772020726,0.794818652849741,0.18341968911917098,0.010362694300518135,1
609887,40,22971,467,0.7130620985010707,0.974304068522484,0.023554603854389723,0.0021413276231263384,2
400098,38,66573,823,0.8165249088699879,0.34993924665856624,0.5856622114216282,0.007290400972053463,20
610315,50,26431,112,0.8303571428571429,0.9732142857142857,0.017857142857142856,0.0,0
609749,13,46061,1041,0.35446685878962536,0.05571565802113353,0.287223823246878,0.3813640730067243,2
609910,19,23151,895,0.7877094972067039,0.01452513966480447,0.9418994413407821,0.026815642458100558,1
400033,72,66061,1241,0.7832393231265109,0.9863013698630136,0.0056406124093473006,0.0,2
610115,67,24841,258,0.751937984496124,0.9806201550387597,0.015503875968992248,0.003875968992248062,1
610022,10,24021,743,0.7617765814266487,0.25841184387617766,0.4347240915208614,0.15612382234185734,2
610384,32,55151,405,0.928395061728395,0.03209876543209877,0.9506172839506173,0.014814814814814815,4
610345,4,26541,299,0.6956521739130435,0.9698996655518395,0.020066889632107024,0.0,4
610290,66,26321,242,0.7727272727272727,0.9421487603305785,0.04132231404958678,0.0,2
609744,13,49021,264,0.7386363636363636,0.17803030303030304,0.5378787878787878,0.19696969696969696,0
610091,50,24631,295,0.7389830508474576,0.9898305084745763,0.003389830508474576,0.0,2
609766,15,49081,194,0.7474226804123711,0.16494845360824742,0.6082474226804123,0.18556701030927836,0
610062,58,24421,292,0.797945205479452,0.3904109589041096,0.3356164383561644,0.1815068493150685,2
609937,36,23301,751,0.3169107856191744,0.009320905459387484,0.37017310252996005,0.4993342210386152,3
400068,26,63021,174,0.8735632183908046,0.9885057471264368,0.011494252873563218,0.0,0
609899,77,23051,727,0.14718019257221457,0.009628610729023384,0.12104539202200826,0.811554332874828,2
610323,42,46491,202,0.8712871287128713,0.7475247524752475,0.21287128712871287,0.024752475247524754,3
610329,33,31281,278,0.6726618705035972,0.0035971223021582736,0.9820143884892086,0.01079136690647482,2
609903,54,23081,1252,0.7028753993610224,0.013578274760383386,0.9512779552715654,0.019968051118210862,2
400091,29,0,377,0.8938992042440318,0.8275862068965517,0.15384615384615385,0.010610079575596816,2
400170,37,66578,590,0.7677966101694915,0.42542372881355933,0.5067796610169492,0.010169491525423728,5
609893,62,23001,726,0.4573002754820937,0.02203856749311295,0.7479338842975206,0.20798898071625344,0
609790,70,22151,402,0.7313432835820896,0.8980099502487562,0.0945273631840796,0.0024875621890547263,2
610251,28,26021,330,0.8424242424242424,0.9484848484848485,0.045454545454545456,0.0,2
609861,74,22761,389,0.41645244215938304,0.7197943444730077,0.09768637532133675,0.15424164524421594,2
400048,29,66561,366,0.7704918032786885,0.9371584699453552,0.03278688524590164,0.0,0
610201,17,29301,789,0.38276299112801015,0.06337135614702155,0.5551330798479087,0.30671736375158426,3
610078,57,29191,670,0.45223880597014926,0.022388059701492536,0.8552238805970149,0.10298507462686567,0
610568,22,65016,328,0.7408536585365854,0.13109756097560976,0.7560975609756098,0.08231707317073171,0
400112,61,66399,530,0.8301886792452831,0.0037735849056603774,0.9867924528301887,0.009433962264150943,2
610047,39,24301,190,0.7736842105263158,0.9578947368421052,0.03684210526315789,0.0,4
610405,29,26881,450,0.4111111111111111,0.5111111111111111,0.19555555555555557,0.18888888888888888,2
400029,7,66181,504,0.7976190476190477,0.9543650793650794,0.015873015873015872,0.0,3
610116,39,31201,246,0.8292682926829268,0.9715447154471545,0.028455284552845527,0.0,3
610033,68,29161,483,0.33747412008281574,0.36231884057971014,0.18012422360248448,0.33540372670807456,7
400083,32,66131,172,0.872093023255814,0.05232558139534884,0.9302325581395349,0.011627906976744186,3
610366,72,26621,223,0.6771300448430493,0.9820627802690582,0.017937219730941704,0.0,0
609705,45,46111,237,0.7848101265822784,0.9620253164556962,0.0379746835443038,0.0,1
610185,69,25471,1125,0.7431111111111111,0.05511111111111111,0.9013333333333333,0.028444444444444446,2
400077,9,66112,567,0.7601410934744268,0.9876543209876543,0.010582010582010581,0.0,2
610138,23,31211,820,0.4024390243902439,0.015853658536585366,0.5487804878048781,0.3426829268292683,0
609967,33,23541,212,0.8726415094339622,0.16981132075471697,0.7783018867924528,0.04716981132075472,2
609829,55,22481,324,0.8611111111111112,0.027777777777777776,0.9228395061728395,0.027777777777777776,1
609985,27,23711,239,0.7907949790794979,0.9581589958158996,0.03765690376569038,0.0041841004184100415,2
400128,30,66612,90,0.7888888888888889,0.9333333333333333,0.044444444444444446,0.011111111111111112,2
609723,28,47041,194,0.8402061855670103,0.9690721649484536,0.015463917525773196,0.0,4
610389,24,28151,236,0.8135593220338984,0.7457627118644068,0.21610169491525424,0.025423728813559324,2
610000,26,23851,377,0.7771883289124668,0.8726790450928382,0.11140583554376658,0.007957559681697613,2
610087,62,30071,237,0.3881856540084388,0.06329113924050633,0.759493670886076,0.16455696202531644,0
610067,64,24451,633,0.7867298578199052,0.69826224328594,0.27330173775671407,0.022116903633491312,2
609739,49,46331,1490,0.8369127516778524,0.0691275167785235,0.8818791946308725,0.03557046979865772,1
400164,33,66921,81,0.7777777777777778,0.012345679012345678,0.9629629629629629,0.012345679012345678,2
609806,39,22291,433,0.7759815242494227,0.9676674364896074,0.025404157043879907,0.0,1
609880,20,29031,322,0.11490683229813664,0.043478260869565216,0.13975155279503104,0.4503105590062112,1
610026,53,24071,665,0.4917293233082707,0.045112781954887216,0.7804511278195488,0.15789473684210525,3
609817,6,22391,681,0.5374449339207048,0.05873715124816446,0.39060205580029367,0.33186490455212925,2
610002,44,23871,235,0.6893617021276596,0.9659574468085106,0.01702127659574468,0.0,3
610124,43,24921,246,0.7520325203252033,0.9512195121951219,0.036585365853658534,0.0,4
400116,65,66591,330,0.8090909090909091,0.8333333333333334,0.15151515151515152,0.012121212121212121,0
610300,40,26381,424,0.8325471698113207,0.9693396226415094,0.02830188679245283,0.0,0
400023,41,66371,461,0.7830802603036876,0.9978308026030369,0.0021691973969631237,0.0,0
609844,7,22611,291,0.8109965635738832,0.9484536082474226,0.027491408934707903,0.0,2
400060,76,66191,304,0.7598684210526315,0.4407894736842105,0.16447368421052633,0.0625,2
610590,4,26181,395,0.18734177215189873,0.7367088607594937,0.053164556962025315,0.053164556962025315,3
610103,39,24751,497,0.8229376257545271,0.9517102615694165,0.03621730382293763,0.004024144869215292,4
610513,35,45231,137,0.8248175182481752,0.5766423357664233,0.35766423357664234,0.051094890510948905,4
609875,23,22881,499,0.7074148296593187,0.07615230460921844,0.8056112224448898,0.09018036072144289,1
609793,66,22181,451,0.7960088691796009,0.9467849223946785,0.04656319290465632,0.0022172949002217295,3
610381,4,55191,71,0.9154929577464789,0.9295774647887324,0.04225352112676056,0.014084507042253521,2
610153,70,25191,350,0.7885714285714286,0.9742857142857143,0.02,0.002857142857142857,2
610039,22,24201,623,0.5248796147672552,0.03691813804173355,0.7319422150882825,0.1653290529695024,0
610180,29,25411,396,0.696969696969697,0.9444444444444444,0.04292929292929293,0.005050505050505051,2
609978,47,23641,322,0.7204968944099379,0.9627329192546584,0.024844720496894408,0.003105590062111801,3
610006,63,23911,721,0.7753120665742025,0.008321775312066574,0.9764216366158114,0.004160887656033287,2
610235,26,25921,470,0.7957446808510639,0.8042553191489362,0.18085106382978725,0.002127659574468085,3
400149,61,66137,562,0.9537366548042705,0.005338078291814947,0.9875444839857651,0.005338078291814947,2
610396,64,26791,863,0.8238702201622248,0.1853997682502897,0.7972190034762456,0.005793742757821553,1
609950,32,23411,393,0.7022900763358778,0.010178117048346057,0.9847328244274809,0.0,2
610364,51,26601,202,0.7574257425742574,0.9554455445544554,0.039603960396039604,0.0049504950495049506,1
609760,51,46381,406,0.874384236453202,0.4088669950738916,0.5763546798029556,0.007389162561576354,1
609798,16,22221,547,0.4625228519195612,0.051188299817184646,0.3619744058500914,0.489945155393053,1
610524,46,70241,353,0.6940509915014165,0.16997167138810199,0.6430594900849859,0.1274787535410765,4
610216,33,25731,240,0.725,0.2,0.6958333333333333,0.025,1
400104,33,63131,622,0.842443729903537,0.03697749196141479,0.9501607717041801,0.008038585209003215,2
609836,17,22541,827,0.4183796856106409,0.020556227327690448,0.5199516324062878,0.4111245465538089,1
609852,6,22681,541,0.3345656192236599,0.06099815157116451,0.4029574861367837,0.41404805914972276,4
610534,37,22591,491,0.0814663951120163,0.048879837067209775,0.07942973523421588,0.2708757637474542,2
609725,74,46251,1075,0.7488372093023256,0.9674418604651163,0.022325581395348838,0.004651162790697674,2
609780,23,41111,686,0.9300291545189504,0.01749271137026239,0.9518950437317785,0.026239067055393587,1
400157,42,66577,266,0.7744360902255639,0.8195488721804511,0.15789473684210525,0.0037593984962406013,3
609960,62,23491,799,0.6120150187734669,0.03754693366708386,0.7959949937421777,0.14893617021276595,2
610135,15,25011,831,0.6064981949458483,0.032490974729241874,0.6245487364620939,0.27918170878459686,2
610217,35,25751,516,0.6763565891472868,0.06976744186046512,0.09496124031007752,0.05232558139534884,0
400084,61,66391,268,0.8022388059701493,0.007462686567164179,0.9850746268656716,0.0,2
609676,1,53021,447,0.9351230425055929,0.9574944071588367,0.03355704697986577,0.0,3
610057,64,26701,485,0.8701030927835052,0.2,0.797938144329897,0.0,1
610558,69,46611,961,0.8616024973985432,0.32466181061394384,0.6701352757544224,0.003121748178980229,2
609895,45,29041,200,0.755,0.98,0.02,0.0,5
609810,17,22321,1090,0.5311926605504587,0.022935779816513763,0.5614678899082569,0.3504587155963303,2
610394,31,26861,97,0.711340206185567,0.5360824742268041,0.26804123711340205,0.09278350515463918,8
610052,42,24331,330,0.7575757575757576,0.9666666666666667,0.021212121212121213,0.00909090909090909,3
609930,23,23291,410,0.8634146341463415,0.07804878048780488,0.9,0.01707317073170732,2
610587,7,46681,523,0.722753346080306,0.9732313575525813,0.017208413001912046,0.0038240917782026767,0
610291,63,26331,621,0.8373590982286635,0.011272141706924315,0.9790660225442834,0.00966183574879227,2
609918,10,23211,155,0.8193548387096774,0.4129032258064516,0.4838709677419355,0.04516129032258064,2
609812,29,22351,217,0.7004608294930875,0.9170506912442397,0.059907834101382486,0.013824884792626729,2
400017,14,66351,103,0.8543689320388349,0.06796116504854369,0.8737864077669902,0.009708737864077669,3
609870,32,22851,431,0.8375870069605569,0.14617169373549885,0.8283062645011601,0.013921113689095127,2
609727,1,46261,441,0.7709750566893424,0.9047619047619048,0.015873015873015872,0.0022675736961451248,3
610197,25,25581,446,0.625560538116592,0.06502242152466367,0.8161434977578476,0.08744394618834081,3
610108,65,24801,324,0.8209876543209876,0.7561728395061729,0.22530864197530864,0.015432098765432098,2
610100,24,24721,458,0.87117903930131,0.15938864628820962,0.8056768558951966,0.028384279475982533,2
609837,9,22551,437,0.7391304347826086,0.9633867276887872,0.018306636155606407,0.006864988558352402,2
400121,20,66134,518,0.7625482625482626,0.4980694980694981,0.45366795366795365,0.019305019305019305,0
610596,29,26931,261,0.6436781609195402,0.44061302681992337,0.41762452107279696,0.09195402298850575,0
609733,10,46301,664,0.7725903614457831,0.3509036144578313,0.37801204819277107,0.1536144578313253,2
400055,25,66143,651,0.7357910906298003,0.21658986175115208,0.7450076804915514,0.029185867895545316,3
610146,67,25121,205,0.7804878048780488,0.9804878048780488,0.01951219512195122,0.0,2
610175,5,25371,323,0.6346749226006192,0.8978328173374613,0.05572755417956656,0.018575851393188854,3
610094,57,24661,624,0.15705128205128205,0.08653846153846154,0.14423076923076922,0.5641025641025641,4
610354,14,26841,250,0.6,0.032,0.832,0.036,1
610228,33,25861,167,0.7664670658682635,0.017964071856287425,0.9520958083832335,0.029940119760479042,4
610256,2,26061,118,0.652542372881356,0.940677966101695,0.025423728813559324,0.00847457627118644,1
610021,24,24011,351,0.7863247863247863,0.33903133903133903,0.6353276353276354,0.019943019943019943,3
609855,61,30031,323,0.8823529411764706,0.12693498452012383,0.8452012383900929,0.02476780185758514,3
610589,60,23521,397,0.4256926952141058,0.030226700251889168,0.906801007556675,0.055415617128463476,0
609794,14,29011,262,0.09923664122137404,0.03435114503816794,0.11068702290076336,0.5648854961832062,2
610172,59,25341,221,0.7737556561085973,0.8054298642533937,0.19004524886877827,0.0,2
400163,66,66931,842,0.8408551068883611,0.9406175771971497,0.026128266033254157,0.0023752969121140144,0
610090,8,29221,445,0.5797752808988764,0.8898876404494382,0.029213483146067417,0.024719101123595506,2
610515,16,26921,430,0.29767441860465116,0.07209302325581396,0.41627906976744183,0.3953488372093023,3
610209,14,25681,702,0.6937321937321937,0.04700854700854701,0.6524216524216524,0.06837606837606838,2
609975,26,31111,265,0.8641509433962264,0.8150943396226416,0.16981132075471697,0.0037735849056603774,2
400176,64,63144,101,0.7821782178217822,0.7227722772277227,0.24752475247524752,0.009900990099009901,2
609991,30,23771,437,0.7940503432494279,0.9496567505720824,0.043478260869565216,0.004576659038901602,2
610271,28,29341,265,0.8603773584905661,0.9886792452830189,0.007547169811320755,0.0,2
610130,40,24971,202,0.7128712871287128,0.9702970297029703,0.009900990099009901,0.0049504950495049506,2
609773,57,22031,297,0.31313131313131315,0.2053872053872054,0.2727272727272727,0.39730639730639733,2
609835,24,22531,577,0.8336221837088388,0.2391681109185442,0.7469670710571924,0.005199306759098787,2
400076,5,66111,319,0.6018808777429467,0.9498432601880877,0.012539184952978056,0.018808777429467086,3
610221,27,25791,207,0.6956521739130435,0.9855072463768116,0.004830917874396135,0.0,2
610279,67,26281,310,0.7774193548387097,0.964516129032258,0.03225806451612903,0.0,3
610334,28,46471,177,0.9152542372881356,0.8926553672316384,0.096045197740113,0.005649717514124294,1
400079,54,66395,553,0.810126582278481,0.003616636528028933,0.969258589511754,0.018083182640144666,2
400097,29,66572,1157,0.8807260155574762,0.39671564390665515,0.5877268798617113,0.006914433880726016,3
610565,66,63142,220,0.7909090909090909,0.9590909090909091,0.02727272727272727,0.004545454545454545,3
609909,56,23141,113,0.6460176991150443,0.02654867256637168,0.8141592920353983,0.05309734513274336,4
400034,13,66241,891,0.77665544332211,0.06734006734006734,0.611672278338945,0.15937149270482603,2
609894,1,23011,257,0.8599221789883269,0.9455252918287937,0.04669260700389105,0.0038910505836575876,1
609712,67,47031,104,0.625,0.9519230769230769,0.038461538461538464,0.0,0
610081,58,29201,529,0.4763705103969754,0.13988657844990549,0.19659735349716445,0.09262759924385633,2
400137,5,63161,83,0.8072289156626506,0.9518072289156626,0.03614457831325301,0.0,1
400143,24,66627,70,0.8285714285714286,0.7,0.2714285714285714,0.0,2
609955,70,23451,332,0.8373493975903614,0.9789156626506024,0.018072289156626505,0.0,3
610073,25,24511,382,0.3036649214659686,0.08376963350785341,0.3717277486910995,0.48429319371727747,3
609865,10,22811,500,0.726,0.264,0.51,0.126,4
609929,59,23281,301,0.8338870431893688,0.29900332225913623,0.6843853820598007,0.0033222591362126247,3
400105,1,0,218,0.7844036697247706,0.9862385321100917,0.009174311926605505,0.0,5
609782,46,22091,573,0.08900523560209424,0.015706806282722512,0.17277486910994763,0.680628272251309,2
609745,65,49031,350,0.8457142857142858,0.6171428571428571,0.3457142857142857,0.03428571428571429,0
609751,5,46371,586,0.8054607508532423,0.9402730375426621,0.030716723549488054,0.008532423208191127,3
609961,42,31101,310,0.7129032258064516,0.8548387096774194,0.14516129032258066,0.0,3
610111,14,24821,742,0.5862533692722371,0.0215633423180593,0.42587601078167114,0.34097035040431267,4
400032,70,66072,205,0.8634146341463415,0.9609756097560975,0.03414634146341464,0.0,4
610347,64,31301,357,0.8011204481792717,0.773109243697479,0.21288515406162464,0.0056022408963585435,2
610011,20,23931,794,0.593198992443325,0.07052896725440806,0.3211586901763224,0.29219143576826195,2
610194,27,31221,200,0.815,0.995,0.005,0.0,2
610136,68,25021,395,0.28607594936708863,0.10632911392405063,0.3037974683544304,0.4379746835443038,3
400180,24,66032,990,0.8121212121212121,0.6101010101010101,0.38181818181818183,0.00404040404040404,0
609971,67,23581,345,0.782608695652174,0.9768115942028985,0.020289855072463767,0.0,2
610143,5,25091,289,0.7162629757785467,0.9757785467128027,0.01384083044982699,0.0,2
610319,56,26461,198,0.8484848484848485,0.04040404040404041,0.8838383838383839,0.030303030303030304,2
609995,36,23811,496,0.4737903225806452,0.02620967741935484,0.4899193548387097,0.3407258064516129,2
610570,64,65014,262,0.8206106870229007,0.4312977099236641,0.549618320610687,0.011450381679389313,2
610250,37,30101,278,0.7158273381294964,0.32014388489208634,0.6402877697841727,0.01079136690647482,4
400056,24,66144,375,0.88,0.8506666666666667,0.14133333333333334,0.0,3
609968,21,23551,575,0.7652173913043478,0.04869565217391304,0.9165217391304348,0.019130434782608695,2
610503,30,29411,128,0.765625,0.953125,0.046875,0.0,0
609718,53,46201,1621,0.6711906230721777,0.03639728562615669,0.8143121529919802,0.13880320789636028,3
610383,32,55171,287,0.8989547038327527,0.1254355400696864,0.867595818815331,0.003484320557491289,3
400028,50,66161,402,0.8059701492537313,0.6592039800995025,0.3333333333333333,0.004975124378109453,0
609741,63,46341,1711,0.8854471069549971,0.04266510812390415,0.9421390999415546,0.009935710111046173,3
610038,68,24191,803,0.10211706102117062,0.09838107098381071,0.0958904109589041,0.5915317559153176,4
609938,32,23311,768,0.8854166666666666,0.0013020833333333333,0.98828125,0.00390625,2
610117,60,24851,585,0.6615384615384615,0.017094017094017096,0.9538461538461539,0.018803418803418803,1
610313,25,31261,423,0.7966903073286052,0.2647754137115839,0.6690307328605201,0.0425531914893617,2
610367,26,26631,471,0.7898089171974523,0.9384288747346072,0.04670912951167728,0.004246284501061571,4
609759,25,51091,595,0.826890756302521,0.35126050420168065,0.6,0.02689075630252101,2
610499,30,49131,214,0.9532710280373832,0.9532710280373832,0.04205607476635514,0.004672897196261682,3
609704,32,53091,453,0.9315673289183223,0.12141280353200883,0.8587196467991169,0.011037527593818985,3
610184,32,25451,299,0.8561872909698997,0.023411371237458192,0.9632107023411371,0.010033444816053512,4
400066,1,66056,407,0.8255528255528255,0.9606879606879607,0.012285012285012284,0.004914004914004914,3
609851,30,22671,205,0.848780487804878,0.9414634146341463,0.04390243902439024,0.00975609756097561,2
610137,15,25031,619,0.6268174474959612,0.014539579967689823,0.4604200323101777,0.4378029079159935,2
609818,19,22401,706,0.7960339943342776,0.049575070821529746,0.9178470254957507,0.018413597733711047,1
610539,19,22691,790,0.7278481012658228,0.015189873417721518,0.910126582278481,0.04683544303797468,2
610123,30,24911,220,0.7636363636363637,0.9272727272727272,0.06363636363636363,0.004545454545454545,2
610003,70,23881,228,0.6929824561403509,0.9868421052631579,0.013157894736842105,0.0,2
610276,4,26251,268,0.7910447761194029,0.9626865671641791,0.018656716417910446,0.0037313432835820895,2
610244,26,41051,450,0.9755555555555555,0.9755555555555555,0.02,0.0,3
400129,67,66613,130,0.8,0.9692307692307692,0.03076923076923077,0.0,2
610165,19,25291,543,0.7734806629834254,0.022099447513812154,0.9429097605893186,0.02394106813996317,2
609789,21,22141,439,0.7539863325740319,0.03644646924829157,0.9339407744874715,0.018223234624145785,1
610220,6,25781,619,0.21324717285945072,0.0210016155088853,0.24878836833602586,0.5831987075928917,0
610339,66,26521,401,0.7655860349127181,0.9276807980049875,0.05486284289276808,0.0,3
609805,70,22281,331,0.824773413897281,0.9244712990936556,0.0755287009063444,0.0,2
400150,40,66631,119,0.7899159663865546,0.957983193277311,0.04201680672268908,0.0,4
610009,29,29141,535,0.4691588785046729,0.2485981308411215,0.5700934579439252,0.102803738317757,3
610353,55,26821,619,0.7576736672051696,0.014539579967689823,0.9741518578352181,0.006462035541195477,1
400047,28,66562,359,0.8189415041782729,0.9749303621169917,0.022284122562674095,0.0,0
610212,14,32011,220,0.8772727272727273,0.05,0.8363636363636363,0.05454545454545454,0
609943,50,23351,343,0.760932944606414,0.9271137026239067,0.03498542274052478,0.011661807580174927,1
400061,70,66052,643,0.8740279937791602,0.9844479004665629,0.007776049766718507,0.004665629860031105,2
609924,72,23241,329,0.7051671732522796,0.9574468085106383,0.0364741641337386,0.0,1
609859,20,22751,1011,0.7467853610286844,0.1503461918892186,0.27002967359050445,0.11770524233432245,0
609722,28,53111,71,0.7464788732394366,0.9295774647887324,0.07042253521126761,0.0,3
609986,65,23721,177,0.7288135593220338,0.6836158192090396,0.2994350282485876,0.01694915254237288,2
610043,26,24241,312,0.7467948717948718,0.8076923076923077,0.1858974358974359,0.0,2
400165,28,66567,276,0.8840579710144928,0.9528985507246377,0.043478260869565216,0.0,0
610544,63,22921,706,0.7436260623229461,0.009915014164305949,0.9716713881019831,0.009915014164305949,0
610060,29,29171,449,0.3585746102449889,0.32293986636971045,0.3184855233853007,0.11358574610244988,3
609738,68,46321,2063,0.44983034415899176,0.21037324285021813,0.3199224430441105,0.31459040232670865,5
400089,55,66397,524,0.8358778625954199,0.0057251908396946565,0.9904580152671756,0.003816793893129771,2
609694,60,46021,1003,0.6889332003988036,0.009970089730807577,0.9042871385842473,0.06081754735792622,3
610086,72,24601,229,0.8384279475982532,0.9868995633187773,0.008733624454148471,0.0,2
400043,29,63031,238,0.7899159663865546,0.9327731092436975,0.058823529411764705,0.004201680672268907,0
400024,59,66231,488,0.8442622950819673,0.7397540983606558,0.22131147540983606,0.006147540983606557,0
400115,64,66433,552,0.8405797101449275,0.49094202898550726,0.4746376811594203,0.021739130434782608,3
610305,26,26391,382,0.8298429319371727,0.9424083769633508,0.041884816753926704,0.0,2
609902,50,31061,328,0.7347560975609756,0.9573170731707317,0.03048780487804878,0.003048780487804878,2
610027,72,24081,227,0.7400881057268722,0.986784140969163,0.013215859030837005,0.0,5
609828,25,22471,478,0.25732217573221755,0.08577405857740586,0.35355648535564854,0.40585774058577406,2
609845,51,22621,476,0.8529411764705882,0.9873949579831933,0.012605042016806723,0.0,1
610102,70,24741,274,0.8467153284671532,0.9744525547445255,0.01824817518248175,0.0,3
610202,27,25621,236,0.8432203389830508,0.9110169491525424,0.08050847457627118,0.00847457627118644,2
609792,16,22171,886,0.600451467268623,0.024830699774266364,0.7121896162528216,0.1930022573363431,1
610155,12,25211,601,0.18635607321131448,0.013311148086522463,0.2096505823627288,0.4925124792013311,2
609876,55,22891,513,0.7914230019493177,0.01949317738791423,0.9434697855750487,0.021442495126705652,2
610015,33,23961,290,0.6517241379310345,0.23448275862068965,0.6172413793103448,0.10689655172413794,3
610257,24,26091,178,0.7640449438202247,0.8146067415730337,0.11797752808988764,0.06741573033707865,2
610237,4,25931,266,0.7142857142857143,0.9661654135338346,0.022556390977443608,0.0,1
400124,1,66107,66,0.803030303030303,0.8939393939393939,0.10606060606060606,0.0,1
400057,29,66147,876,0.8047945205479452,0.365296803652968,0.5787671232876712,0.01598173515981735,2
609799,46,22231,878,0.12984054669703873,0.018223234624145785,0.17995444191343962,0.5558086560364465,2
609713,9,46171,701,0.9072753209700428,0.9843081312410842,0.007132667617689016,0.0,7
609919,9,23221,344,0.7122093023255814,0.9331395348837209,0.04941860465116279,0.0029069767441860465,3
610523,36,28081,408,0.13725490196078433,0.00980392156862745,0.24019607843137256,0.6813725490196079,2
610120,60,24871,803,0.6836861768368617,0.0112079701120797,0.9701120797011208,0.017434620174346202,2
609945,31,23371,547,0.7184643510054844,0.3180987202925046,0.26508226691042047,0.0712979890310786,2
610101,37,24731,860,0.4325581395348837,0.47093023255813954,0.13023255813953488,0.24883720930232558,4
610074,23,24531,653,0.8101071975497703,0.016845329249617153,0.9157733537519143,0.05053598774885146,2
609734,36,46311,4296,0.4888268156424581,0.029562383612662942,0.433659217877095,0.4243482309124767,2
609864,70,22801,309,0.7799352750809061,0.9255663430420712,0.06472491909385113,0.0,2
609708,15,46131,583,0.823327615780446,0.15780445969125215,0.7873070325900514,0.044596912521440824,4
400051,25,66141,652,0.7868098159509203,0.14570552147239263,0.808282208588957,0.013803680981595092,3
400080,54,66396,540,0.8148148148148148,0.012962962962962963,0.9814814814814815,0.003703703703703704,2
610066,40,29181,209,0.3397129186602871,0.9090909090909091,0.009569377990430622,0.023923444976076555,2
609764,33,46421,1593,0.8939108600125549,0.02573760200878845,0.943502824858757,0.016321406151914627,3
609754,1,70070,227,0.8810572687224669,0.6211453744493393,0.33480176211453744,0.01762114537444934,4
400035,10,66281,601,0.8252911813643927,0.4043261231281198,0.39434276206322794,0.07321131447587355,1
609879,69,22901,977,0.8464687819856704,0.14227226202661208,0.8393039918116684,0.01023541453428864,2
610019,66,23991,211,0.8436018957345972,0.966824644549763,0.03317535545023697,0.0,2
610386,59,67021,147,0.8707482993197279,0.3129251700680272,0.673469387755102,0.006802721088435374,0
610295,50,31251,264,0.803030303030303,0.9393939393939394,0.06060606060606061,0.0,3
609925,28,23251,206,0.8592233009708737,0.9757281553398058,0.014563106796116505,0.0,2
609795,26,22191,151,0.7483443708609272,0.5496688741721855,0.3576158940397351,0.046357615894039736,2
609954,28,23441,281,0.8149466192170819,0.9608540925266904,0.03914590747330961,0.0,0
400156,47,66576,623,0.8330658105939005,0.9309791332263242,0.06420545746388442,0.0016051364365971107,3
609833,41,22511,220,0.7454545454545455,1.0,0.0,0.0,3
609839,69,22571,425,0.72,0.8211764705882353,0.15058823529411763,0.01647058823529412,2
400025,23,66071,626,0.7460063897763578,0.19169329073482427,0.7571884984025559,0.025559105431309903,0
609908,74,23131,245,0.7959183673469388,0.9714285714285714,0.02040816326530612,0.004081632653061225,1
400179,54,66579,1043,0.8657718120805369,0.012464046021093002,0.9798657718120806,0.004793863854266539,5
609691,24,46431,1066,0.8911819887429644,0.18105065666041276,0.7954971857410882,0.009380863039399626,2
609974,57,29131,604,0.15894039735099338,0.056291390728476824,0.21026490066225165,0.5132450331125827,2
610198,49,25591,342,0.8070175438596491,0.08771929824561403,0.8099415204678363,0.09649122807017543,0
609871,74,26731,344,0.17151162790697674,0.1511627906976744,0.4331395348837209,0.38372093023255816,0
609994,14,23801,912,0.7105263157894737,0.03837719298245614,0.7839912280701754,0.08771929824561403,3
400120,19,66133,459,0.7450980392156863,0.06753812636165578,0.9259259259259259,0.004357298474945534,0
609774,68,22041,602,0.10299003322259136,0.05149501661129568,0.15282392026578073,0.5830564784053156,3
610106,24,24781,575,0.8347826086956521,0.3826086956521739,0.6069565217391304,0.006956521739130435,1
610147,20,25141,699,0.5679542203147353,0.19456366237482117,0.35050071530758226,0.1759656652360515,4
610059,68,24401,666,0.09009009009009009,0.08108108108108109,0.1006006006006006,0.6726726726726727,1
610557,69,65018,291,0.6769759450171822,0.32646048109965636,0.5945017182130584,0.06872852233676977,0
610229,25,25871,653,0.2771822358346095,0.21592649310872894,0.27105666156202146,0.35222052067381315,3
400145,1,66629,97,0.8144329896907216,0.845360824742268,0.12371134020618557,0.020618556701030927,2
609896,23,23021,305,0.13442622950819672,0.06885245901639345,0.25573770491803277,0.47540983606557374,3
610082,73,24591,1158,0.14680483592400692,0.025043177892918825,0.15112262521588946,0.8005181347150259,0
610053,64,24341,1018,0.7966601178781926,0.3113948919449902,0.6719056974459725,0.015717092337917484,1
610532,61,22441,866,0.8960739030023095,0.017321016166281754,0.9688221709006929,0.008083140877598153,2
610588,63,23381,921,0.9131378935939196,0.013029315960912053,0.9804560260586319,0.004343105320304018,0
609963,57,23501,444,0.08108108108108109,0.03153153153153153,0.12612612612612611,0.7297297297297297,3
