sch_id,ca_id,fin_id,tot_student,perc_low_income,perc_black_stu,perc_hisp_stu,perc_white_stu,bus_count,School ID,School Name,Network,2018,2019,2021,2022,pre_cov_att,post_cov_att,att_diff_pp,comm_area_x,med_age,covid_idx,perc_chg_pop,perc_white,perc_black_hispanic,perc_other_races,perc_pop_lforce,perc_emp,med_inc,inc_p_cap,med_rent,perc_hh_comp,perc_hh_internet,highly_walkable_pop_pct,highly_walkable_emp_pct,comm_area_y,pop,long,lat,low_bw_rate,uninsured_rate,adq_child_care,perc_vacant_units,perc_sing_par_hh,comm_belong_16_18,comm_belong_20_21,perc_hh_stamps,perc_not_getting_stamps,rent_burdened_hh,homicide_rate,drug_induced_dt_rate
609730,76,47061,1508,0.7241379310344828,0.2625994694960212,0.4005305039787798,0.1770557029177719,3,609730.0,SENN HS,Network 14,90.175,89.6,88.0,82.925,89.88749999999999,85.4625,-4.424999999999983,O'Hare,36.70826483,19.0,15.027861123017574,67.4526523271505,14.87186445111619,17.6754832217333,59.51467883938359,95.7547052460894,60440.97616,35578.00231,1220.293108,95.7913824780773,89.99945870412472,0.788202003,0.914285714,O'Hare,14416,-87.893699,41.975696,5.7,16.85113086,71.8,4.862374112,4.038481957,72.1,55.34049901,7.102173832,73.24455612,47.03967046,1.3,17.9
609981,53,23671,319,0.7523510971786834,0.3197492163009404,0.6520376175548589,0.0156739811912225,2,609981.0,HEARST,Network 10,91.2,89.2,81.7,78.4,90.2,80.05000000000001,-10.149999999999991,West Pullman,35.88581024,49.2,-28.77295424158913,0.8797764688113577,97.05860141972512,2.061622111463521,49.83008608971454,79.28317041751913,46380.45541,22615.252,1031.097561,81.44041450777202,77.40932642487046,0.909574468,0.874165872,West Pullman,25788,-87.635745,41.67382,12.8,10.60359015,52.4,19.33050923,14.71913722,54.9,41.55399149,32.66419431,33.44568442,49.24905276,53.2,39.7
610206,53,25661,920,0.6760869565217391,0.0163043478260869,0.8847826086956522,0.0891304347826087,2,610206.0,TWAIN,Network 10,91.8,90.9,96.2,89.1,91.35,92.65,1.3000000000000114,West Pullman,35.88581024,49.2,-28.77295424158913,0.8797764688113577,97.05860141972512,2.061622111463521,49.83008608971454,79.28317041751913,46380.45541,22615.252,1031.097561,81.44041450777202,77.40932642487046,0.909574468,0.874165872,West Pullman,25788,-87.635745,41.67382,12.8,10.60359015,52.4,19.33050923,14.71913722,54.9,41.55399149,32.66419431,33.44568442,49.24905276,53.2,39.7
610026,53,24071,665,0.4917293233082707,0.0451127819548872,0.7804511278195488,0.1578947368421052,3,610026.0,KINZIE,ISP,90.3,87.0,84.0,81.8,88.65,82.9,-5.75,West Pullman,35.88581024,49.2,-28.77295424158913,0.8797764688113577,97.05860141972512,2.061622111463521,49.83008608971454,79.28317041751913,46380.45541,22615.252,1031.097561,81.44041450777202,77.40932642487046,0.909574468,0.874165872,West Pullman,25788,-87.635745,41.67382,12.8,10.60359015,52.4,19.33050923,14.71913722,54.9,41.55399149,32.66419431,33.44568442,49.24905276,53.2,39.7
609718,53,46201,1621,0.6711906230721777,0.0363972856261566,0.8143121529919802,0.1388032078963602,3,609718.0,KENNEDY HS,Network 16,88.975,89.325,82.3,80.1,89.15,81.19999999999999,-7.950000000000017,West Pullman,35.88581024,49.2,-28.77295424158913,0.8797764688113577,97.05860141972512,2.061622111463521,49.83008608971454,79.28317041751913,46380.45541,22615.252,1031.097561,81.44041450777202,77.40932642487046,0.909574468,0.874165872,West Pullman,25788,-87.635745,41.67382,12.8,10.60359015,52.4,19.33050923,14.71913722,54.9,41.55399149,32.66419431,33.44568442,49.24905276,53.2,39.7
610110,1,24811,286,0.7237762237762237,0.8391608391608392,0.0174825174825174,0.0,3,610110.0,WELLS ES,Network 9,92.1,86.7,66.1,80.5,89.4,73.3,-16.10000000000001,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
609891,1,22991,257,0.8054474708171206,1.0,0.0,0.0,3,609891.0,DOOLITTLE,Network 9,93.6,88.3,87.8,83.3,90.95,85.55,-5.399999999999992,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
610126,1,29251,418,0.7129186602870813,0.9521531100478468,0.0263157894736842,0.0095693779904306,2,610126.0,PERSHING,Network 9,83.7,80.8,84.0,79.3,82.25,81.65,-0.5999999999999943,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
609676,1,53021,447,0.9351230425055927,0.9574944071588368,0.0335570469798657,0.0,3,609676.0,DUNBAR HS,Network 17,85.125,85.025,65.75,71.775,85.075,68.7625,-16.3125,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
609727,1,46261,441,0.7709750566893424,0.9047619047619048,0.0158730158730158,0.0022675736961451,3,609727.0,PHILLIPS HS,AUSL,83.225,81.4,58.575,61.075,82.3125,59.825,-22.4875,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
609894,1,23011,257,0.8599221789883269,0.9455252918287936,0.046692607003891,0.0038910505836575,1,609894.0,DRAKE,Network 9,90.1,91.0,81.2,82.5,90.55,81.85,-8.700000000000003,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
400105,1,0,218,0.7844036697247706,0.9862385321100916,0.0091743119266055,0.0,5,400105.0,URBAN PREP - BRONZEVILLE HS,Charter,92.075,93.4,90.625,91.85,92.7375,91.2375,-1.5000000000000142,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
400066,1,66056,407,0.8255528255528255,0.9606879606879608,0.0122850122850122,0.0049140049140049,3,400066.0,PERSPECTIVES - MATH & SCI HS,Charter,89.9,89.2,70.5,76.7,89.55000000000001,73.6,-15.950000000000015,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
400124,1,66107,66,0.803030303030303,0.8939393939393939,0.106060606060606,0.0,1,400124.0,YCCS - MCKINLEY,Options,58.76666666666667,65.26666666666667,71.3,68.5,62.016666666666666,69.9,7.88333333333334,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
609754,1,70070,227,0.8810572687224669,0.6211453744493393,0.3348017621145374,0.0176211453744493,4,609754.0,CHICAGO MILITARY HS,Network 17,92.05,89.675,84.0,81.0,90.8625,82.5,-8.362499999999997,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
400145,1,66629,97,0.8144329896907216,0.845360824742268,0.1237113402061855,0.0206185567010309,2,400145.0,YCCS - YOUTH CONNECTION,Options,61.63333333333333,56.9,35.06666666666667,58.96666666666667,59.266666666666666,47.016666666666666,-12.25,Rogers Park,34.65535076,30.9,-12.37477159599269,44.28948834534443,46.00039537767554,9.710116276980033,57.69638588861133,95.3245701470222,46244.10377,29682.50362,1061.667724,86.84569350806757,81.3953488372093,1.0,1.0,Rogers Park,52772,-87.670171,42.00963,8.8,14.28420781,68.4,10.9442281,4.433981135,63.1,39.85668375,17.14122772,57.53503671,49.13058803,8.6,23.4
610192,24,25521,562,0.798932384341637,0.092526690391459,0.8754448398576512,0.0177935943060498,2,610192.0,STOWE,Network 5,90.4,89.1,88.8,83.5,89.75,86.15,-3.5999999999999943,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
609693,24,53071,1194,0.7696817420435511,0.4614740368509212,0.4187604690117253,0.02428810720268,2,609693.0,WESTINGHOUSE HS,Network 15,91.825,91.525,83.575,86.5,91.675,85.0375,-6.637500000000003,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610044,24,24251,308,0.8084415584415584,0.2532467532467532,0.7012987012987013,0.0162337662337662,2,610044.0,LOWELL,Network 5,87.5,84.3,86.0,72.3,85.9,79.15,-6.75,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
400126,24,66109,72,0.7638888888888888,0.375,0.5138888888888888,0.0277777777777777,4,400126.0,YCCS - ASSOCIATION HOUSE,Options,59.63333333333333,60.8,62.36666666666667,45.8,60.21666666666667,54.083333333333336,-6.133333333333333,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610098,24,24691,582,0.7800687285223368,0.1460481099656357,0.8384879725085911,0.0103092783505154,3,610098.0,NOBEL,ISP,94.4,91.5,93.7,85.1,92.95,89.4,-3.549999999999997,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610133,24,24991,251,0.8167330677290837,0.8286852589641435,0.1673306772908366,0.0,1,610133.0,WARD L,Network 5,89.3,84.5,64.4,78.3,86.9,71.35,-15.550000000000011,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610389,24,28151,236,0.8135593220338984,0.7457627118644068,0.2161016949152542,0.0254237288135593,2,610389.0,ORR HS,AUSL,73.575,72.55,58.95,71.2,73.0625,65.075,-7.987499999999997,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610100,24,24721,458,0.87117903930131,0.1593886462882096,0.8056768558951966,0.0283842794759825,2,610100.0,WEST PARK,Network 5,91.5,89.9,97.8,87.9,90.7,92.85,2.1499999999999915,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610021,24,24011,351,0.7863247863247863,0.339031339031339,0.6353276353276354,0.0199430199430199,3,610021.0,CASALS,Network 5,87.0,89.5,84.6,78.1,88.25,81.35,-6.900000000000006,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
609835,24,22531,577,0.8336221837088388,0.2391681109185442,0.7469670710571924,0.0051993067590987,2,609835.0,CAMERON,Network 5,91.2,90.9,84.6,87.2,91.05,85.9,-5.150000000000006,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
400143,24,66627,70,0.8285714285714286,0.7,0.2714285714285714,0.0,2,400143.0,YCCS - WEST TOWN,Options,59.76666666666667,62.0,69.83333333333333,56.1,60.88333333333334,62.96666666666667,2.0833333333333286,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
400056,24,66144,375,0.88,0.8506666666666667,0.1413333333333333,0.0,3,400056.0,NOBLE - ROWE CLARK HS,Charter,88.89999999999999,90.625,65.825,79.25,89.76249999999999,72.5375,-17.224999999999994,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610257,24,26091,178,0.7640449438202247,0.8146067415730337,0.1179775280898876,0.0674157303370786,2,610257.0,MORTON,AUSL,80.7,81.9,83.7,80.3,81.30000000000001,82.0,0.6999999999999886,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
609691,24,46431,1066,0.8911819887429644,0.1810506566604127,0.7954971857410882,0.0093808630393996,2,609691.0,NORTH-GRAND HS,Network 15,88.125,88.425,80.1,80.75,88.275,80.425,-7.850000000000008,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610106,24,24781,575,0.8347826086956521,0.3826086956521739,0.6069565217391304,0.0069565217391304,1,610106.0,PICCOLO,Network 5,89.6,88.7,81.7,79.9,89.15,80.80000000000001,-8.349999999999994,West Town,32.62385816,18.2,0.3957225367415795,63.18912325165508,27.248717979085,9.562158769259923,73.446173525824,96.57034589928756,112555.2091,68810.35002,1685.728831,85.77586206896551,84.46178937558247,1.0,1.0,West Town,87942,-87.676358,41.901216,7.4,5.076638887,80.4,7.568576726,3.383987994,60.1,38.07620447,7.194325802,69.39167124,28.83784881,6.5,21.6
610304,29,55011,455,0.8835164835164835,0.1318681318681318,0.8219780219780219,0.0263736263736263,3,610304.0,PHOENIX MILITARY HS,ISP,94.675,94.7,84.725,88.55,94.6875,86.63749999999999,-8.050000000000011,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610252,29,26031,252,0.7579365079365079,0.9206349206349206,0.0674603174603174,0.0,2,610252.0,DETT,Network 6,83.5,79.6,72.4,71.5,81.55,71.95,-9.599999999999994,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
609755,29,47101,2149,0.3624941833410889,0.1712424383434155,0.285248953001396,0.2517449976733364,3,609755.0,YOUNG HS,ISP,95.225,94.425,93.15,92.375,94.825,92.7625,-2.062499999999986,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610121,29,24881,292,0.6986301369863014,0.8116438356164384,0.1164383561643835,0.047945205479452,3,610121.0,IRVING,Network 6,87.9,87.2,76.4,75.9,87.55000000000001,76.15,-11.400000000000006,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610561,29,46641,306,0.9019607843137256,0.8594771241830066,0.1274509803921568,0.0065359477124183,4,610561.0,CRANE MEDICAL HS,Network 15,91.95,84.32499999999999,73.1,74.325,88.13749999999999,73.7125,-14.424999999999985,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610308,29,30121,110,0.6,0.5,0.4090909090909091,0.0363636363636363,2,610308.0,RUDOLPH,Network 6,72.1,65.6,70.1,55.3,68.85,62.7,-6.149999999999999,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
400091,29,0,377,0.8938992042440318,0.8275862068965517,0.1538461538461538,0.0106100795755968,2,400091.0,CHICAGO TECH HS,Contract,90.125,89.775,81.67500000000001,83.425,89.95,82.55000000000001,-7.399999999999991,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610405,29,26881,450,0.4111111111111111,0.5111111111111111,0.1955555555555555,0.1888888888888888,2,610405.0,SUDER,Network 6,93.4,94.6,90.8,88.7,94.0,89.75,-4.25,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610180,29,25411,396,0.696969696969697,0.9444444444444444,0.0429292929292929,0.005050505050505,2,610180.0,SMYTH,Network 6,90.9,85.2,76.1,82.7,88.05000000000001,79.4,-8.650000000000006,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
609812,29,22351,217,0.7004608294930875,0.9170506912442395,0.0599078341013824,0.0138248847926267,2,609812.0,BROWN W,Network 6,81.5,90.9,83.7,78.4,86.2,81.05000000000001,-5.149999999999992,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
400097,29,66572,1157,0.8807260155574762,0.3967156439066551,0.5877268798617113,0.006914433880726,3,400097.0,NOBLE - BULLS HS,Charter,93.5,92.95,77.975,83.55,93.225,80.76249999999999,-12.462500000000006,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
400057,29,66147,876,0.8047945205479452,0.365296803652968,0.5787671232876712,0.0159817351598173,2,400057.0,NOBLE - UIC HS,Charter,92.7,93.375,84.225,82.125,93.0375,83.175,-9.862499999999995,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610571,29,65015,155,0.7806451612903226,0.8258064516129032,0.1548387096774193,0.0064516129032258,2,610571.0,OMBUDSMAN - WEST HS,Options,50.975,54.975,49.1,40.375,52.975,44.7375,-8.237500000000004,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
609783,29,30011,164,0.6707317073170732,0.8048780487804879,0.1646341463414634,0.0304878048780487,0,609783.0,JEFFERSON HS,Network 16,97.8,98.0,98.425,92.075,97.9,95.25,-2.6500000000000057,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610177,29,29281,991,0.2411705348133198,0.2381432896064581,0.1251261352169525,0.2532795156407669,2,610177.0,SKINNER,Network 6,94.9,98.8,96.9,86.6,96.85,91.75,-5.099999999999994,North Lawndale,32.67097967,58.5,-16.69699291323501,4.774832321941871,93.8677738741616,1.357393803896514,43.12999041839668,82.83471563981043,30960.59113,17708.19019,1019.907407,73.55507088331515,66.54463312042374,1.0,1.0,North Lawndale,34817,-87.717218,41.860197,14.5,11.61828214,57.0,21.75603393,20.24228703,49.5,40.53879833,44.90776024,30.21148652,60.72561003,68.9,98.7
610231,34,32031,755,0.5774834437086093,0.7271523178807947,0.0596026490066225,0.1112582781456953,4,610231.0,NATIONAL TEACHERS,AUSL,91.8,90.2,86.8,88.5,91.0,87.65,-3.3499999999999943,Armour Square,46.4571369,30.9,15.44215425531915,13.975330874174444,14.499868566078614,71.52480055974695,46.94230180773001,92.95118371439293,37122.66529,24901.0311,698.4822407,77.20019054532578,73.93633842067987,1.0,1.0,Armour Square,13847,-87.633976,41.842083,8.8,8.840978047,66.4,6.687698095,6.109287966,60.1,49.21471635,25.88617201,50.12406374,42.36372991,8.3,8.4
