,School_ID,Wards,crime_capita,crime_class,Year,Attendance,Network
4440,400130,32,0.0770727272727272,Medium,2015,67.46666666666667,Options
4453,610565,32,0.0770727272727272,Medium,2015,69.05,Options
4457,400130,32,0.0864727272727272,Medium,2016,63.1,Options
4470,610565,32,0.0864727272727272,Medium,2016,76.275,Options
4474,400130,32,0.0870727272727272,Medium,2017,57.05,Options
4487,610565,32,0.0870727272727272,Medium,2017,71.925,Options
4491,400130,32,0.0763454545454545,Medium,2018,67.175,Options
4504,610565,32,0.0763454545454545,Medium,2018,72.0,Options
4508,400130,32,0.0595272727272727,Medium,2019,62.76666666666667,Options
4521,610565,32,0.0595272727272727,Medium,2019,71.17500000000001,Options
4542,400130,32,0.0441636363636363,Low,2021,58.3,Options
4546,610592,32,0.0441636363636363,Low,2021,70.8,Network 16
4555,610565,32,0.0441636363636363,Low,2021,68.625,Options
4559,400130,32,0.0537090909090909,Low,2022,52.43333333333334,Options
4563,610592,32,0.0537090909090909,Low,2022,68.63333333333334,Network 16
4572,610565,32,0.0537090909090909,Low,2022,75.325,Options
4591,400052,33,0.0525636363636363,Low,2013,94.175,Charter
4595,609713,33,0.0525636363636363,Low,2013,72.225,Network 17
4602,400052,33,0.0460727272727272,Low,2014,93.95,Charter
4606,609713,33,0.0460727272727272,Low,2014,80.975,Network 17
4613,400052,33,0.0457090909090909,Low,2015,92.8,Charter
4617,609713,33,0.0457090909090909,Low,2015,82.9,Network 17
4624,400052,33,0.0454181818181818,Low,2016,93.2,Charter
4628,609713,33,0.0454181818181818,Low,2016,86.35,Network 17
4635,400052,33,0.0476727272727272,Low,2017,93.175,Charter
4639,609713,33,0.0476727272727272,Low,2017,85.825,Network 17
4646,400052,33,0.0478181818181818,Low,2018,92.0,Charter
4650,609713,33,0.0478181818181818,Low,2018,86.8,Network 17
4657,400052,33,0.0434545454545454,Low,2019,92.825,Charter
4661,609713,33,0.0434545454545454,Low,2019,86.85,Network 17
4679,400052,33,0.0364,Low,2021,81.8,Charter
4683,609713,33,0.0364,Low,2021,75.975,Network 17
4690,400052,33,0.0430545454545454,Low,2022,81.825,Charter
4694,609713,33,0.0430545454545454,Low,2022,82.1,Network 17
4705,609738,34,0.1584,High,2013,87.125,Network 14
4711,609738,34,0.1359272727272727,High,2014,87.525,Network 14
4717,609738,34,0.1254181818181818,High,2015,90.05,Network 14
4723,609738,34,0.1225818181818181,High,2016,90.275,Network 14
4729,609738,34,0.1252727272727272,High,2017,90.225,Network 14
4735,609738,34,0.1267090909090909,High,2018,90.85,Network 14
4741,609738,34,0.1219272727272727,High,2019,89.075,Network 14
4753,609738,34,0.1080727272727272,Medium,2021,89.475,Network 14
4759,609738,34,0.1085818181818181,Medium,2022,83.525,Network 14
4784,400136,35,0.0690727272727272,Medium,2013,90.66666666666669,Options
4790,400139,35,0.0690727272727272,Medium,2013,85.06666666666666,Options
4791,609674,35,0.0690727272727272,Medium,2013,83.65,Network 17
4793,610547,35,0.0690727272727272,Medium,2013,89.44999999999999,Network 17
4800,609712,35,0.0690727272727272,Medium,2013,65.7,Network 17
4801,400150,35,0.0690727272727272,Medium,2013,80.43333333333334,Options
4804,400136,35,0.0590363636363636,Low,2014,90.9,Options
4810,400139,35,0.0590363636363636,Low,2014,87.53333333333335,Options
4811,609674,35,0.0590363636363636,Low,2014,86.875,Network 17
4813,610547,35,0.0590363636363636,Low,2014,90.8,Network 17
4820,609712,35,0.0590363636363636,Low,2014,68.4,Network 17
4821,400150,35,0.0590363636363636,Low,2014,75.26666666666667,Options
4824,400136,35,0.0559818181818181,Low,2015,82.43333333333334,Options
4830,400139,35,0.0559818181818181,Low,2015,66.76666666666667,Options
4831,609674,35,0.0559818181818181,Low,2015,86.6,Network 17
4833,610547,35,0.0559818181818181,Low,2015,88.05,Network 17
4840,609712,35,0.0559818181818181,Low,2015,74.35,Network 17
4841,400150,35,0.0559818181818181,Low,2015,79.76666666666667,Options
4844,400136,35,0.0617818181818181,Medium,2016,81.96666666666667,Options
4850,400139,35,0.0617818181818181,Medium,2016,74.03333333333333,Options
4851,609674,35,0.0617818181818181,Medium,2016,87.25,Network 17
4853,610547,35,0.0617818181818181,Medium,2016,90.075,Network 17
4860,609712,35,0.0617818181818181,Medium,2016,77.125,Network 17
4861,400150,35,0.0617818181818181,Medium,2016,77.73333333333333,Options
4864,400136,35,0.060290909090909,Medium,2017,66.475,Options
4870,400139,35,0.060290909090909,Medium,2017,64.975,Options
4871,609674,35,0.060290909090909,Medium,2017,83.7,Network 17
4873,610547,35,0.060290909090909,Medium,2017,89.8,Network 17
4880,609712,35,0.060290909090909,Medium,2017,80.375,Network 17
4881,400150,35,0.060290909090909,Medium,2017,56.275,Options
4884,400136,35,0.0587454545454545,Low,2018,68.375,Options
4890,400139,35,0.0587454545454545,Low,2018,77.275,Options
4891,609674,35,0.0587454545454545,Low,2018,90.425,Network 17
4893,610547,35,0.0587454545454545,Low,2018,90.525,Network 17
4900,609712,35,0.0587454545454545,Low,2018,80.25,Network 17
4901,400150,35,0.0587454545454545,Low,2018,67.45,Options
4904,400136,35,0.0514545454545454,Low,2019,76.3,Options
4910,400139,35,0.0514545454545454,Low,2019,86.56666666666666,Options
4911,609674,35,0.0514545454545454,Low,2019,84.925,Network 17
4913,610547,35,0.0514545454545454,Low,2019,88.925,Network 17
4920,609712,35,0.0514545454545454,Low,2019,76.4,Network 17
4921,400150,35,0.0514545454545454,Low,2019,69.6,Options
4944,400136,35,0.042690909090909,Low,2021,58.86666666666667,Options
4950,400139,35,0.042690909090909,Low,2021,89.93333333333334,Options
4951,609674,35,0.042690909090909,Low,2021,75.85,Network 17
4952,400181,35,0.042690909090909,Low,2021,79.9,Charter
4953,610547,35,0.042690909090909,Low,2021,77.7,Network 17
4960,609712,35,0.042690909090909,Low,2021,59.025000000000006,Network 17
4961,400150,35,0.042690909090909,Low,2021,60.66666666666666,Options
4964,400136,35,0.0459090909090909,Low,2022,60.3,Options
4970,400139,35,0.0459090909090909,Low,2022,88.56666666666668,Options
4971,609674,35,0.0459090909090909,Low,2022,78.025,Network 17
4972,400181,35,0.0459090909090909,Low,2022,83.75,Charter
4973,610547,35,0.0459090909090909,Low,2022,78.9,Network 17
4980,609712,35,0.0459090909090909,Low,2022,69.875,Network 17
4981,400150,35,0.0459090909090909,Low,2022,52.86666666666667,Options
4985,400098,36,0.0554363636363636,Low,2013,96.85,Charter
4986,400133,36,0.0554363636363636,Low,2013,78.16666666666667,Options
4987,400098,36,0.0464181818181818,Low,2014,96.675,Charter
4988,400133,36,0.0464181818181818,Low,2014,84.5,Options
4989,400098,36,0.05,Low,2015,96.325,Charter
4990,400133,36,0.05,Low,2015,73.60000000000001,Options
4991,400098,36,0.0546727272727272,Low,2016,96.875,Charter
4992,400133,36,0.0546727272727272,Low,2016,67.26666666666667,Options
4993,400098,36,0.0490727272727272,Low,2017,95.425,Charter
4994,400133,36,0.0490727272727272,Low,2017,39.55,Options
4995,400098,36,0.0486727272727272,Low,2018,95.05,Charter
4996,400133,36,0.0486727272727272,Low,2018,49.675,Options
4997,400098,36,0.0516363636363636,Low,2019,94.575,Charter
4998,400133,36,0.0516363636363636,Low,2019,52.8,Options
5001,400098,36,0.043890909090909,Low,2021,76.425,Charter
5002,400133,36,0.043890909090909,Low,2021,48.03333333333333,Options
5003,400098,36,0.0493636363636363,Low,2022,85.19999999999999,Charter
5004,400133,36,0.0493636363636363,Low,2022,56.66666666666666,Options
5020,400094,37,0.1508727272727272,High,2013,90.025,Charter
5025,610323,37,0.1508727272727272,High,2013,80.9,Network 17
5033,400094,37,0.1350363636363636,High,2014,89.6,Charter
5038,610323,37,0.1350363636363636,High,2014,85.925,Network 17
5041,400157,37,0.1350363636363636,High,2014,89.3,Charter
5046,400094,37,0.1298545454545454,High,2015,90.325,Charter
5051,610323,37,0.1298545454545454,High,2015,88.42500000000001,Network 17
5054,400157,37,0.1298545454545454,High,2015,90.85,Charter
5056,400175,37,0.1298545454545454,High,2015,77.35,Options
5059,400094,37,0.1231454545454545,High,2016,91.4,Charter
5064,610323,37,0.1231454545454545,High,2016,87.0,Network 17
5067,400157,37,0.1231454545454545,High,2016,90.63333333333333,Charter
5072,400094,37,0.1171818181818181,High,2017,91.05,Charter
5077,610323,37,0.1171818181818181,High,2017,82.225,Network 17
5080,400157,37,0.1171818181818181,High,2017,89.125,Charter
5082,400175,37,0.1171818181818181,High,2017,68.55,Options
5085,400094,37,0.1245818181818181,High,2018,92.925,Charter
5090,610323,37,0.1245818181818181,High,2018,82.4,Network 17
5093,400157,37,0.1245818181818181,High,2018,90.325,Charter
5095,400175,37,0.1245818181818181,High,2018,74.85,Options
5098,400094,37,0.1422727272727272,High,2019,91.65,Charter
5103,610323,37,0.1422727272727272,High,2019,85.6,Network 17
5106,400157,37,0.1422727272727272,High,2019,90.175,Charter
5108,400175,37,0.1422727272727272,High,2019,74.575,Options
5124,400094,37,0.1071818181818181,Medium,2021,81.1,Charter
5129,610323,37,0.1071818181818181,Medium,2021,71.975,Network 17
5132,400157,37,0.1071818181818181,Medium,2021,71.32499999999999,Charter
5134,400175,37,0.1071818181818181,Medium,2021,71.975,Options
5137,400094,37,0.108,Medium,2022,78.775,Charter
5142,610323,37,0.108,Medium,2022,76.05,Network 17
5145,400157,37,0.108,Medium,2022,77.25,Charter
5147,400175,37,0.108,Medium,2022,71.65,Options
5157,609737,38,0.0619090909090909,Medium,2013,91.575,Network 14
5159,609744,38,0.0619090909090909,Medium,2013,90.85,Network 14
5162,400034,38,0.0619090909090909,Medium,2013,95.825,Charter
5166,609737,38,0.0513272727272727,Low,2014,92.075,Network 14
5168,609744,38,0.0513272727272727,Low,2014,91.45,Network 14
5171,400034,38,0.0513272727272727,Low,2014,95.775,Charter
5175,609737,38,0.0534545454545454,Low,2015,93.2,Network 14
5177,609744,38,0.0534545454545454,Low,2015,92.975,Network 14
5180,400034,38,0.0534545454545454,Low,2015,95.35,Charter
5184,609737,38,0.0513454545454545,Low,2016,93.25,Network 14
5186,609744,38,0.0513454545454545,Low,2016,91.8,Network 14
5189,400034,38,0.0513454545454545,Low,2016,94.325,Charter
5193,609737,38,0.0497454545454545,Low,2017,92.625,Network 14
5195,609744,38,0.0497454545454545,Low,2017,91.65,Network 14
5198,400034,38,0.0497454545454545,Low,2017,93.25,Charter
5202,609737,38,0.0474363636363636,Low,2018,93.125,Network 14
5204,609744,38,0.0474363636363636,Low,2018,90.975,Network 14
5207,400034,38,0.0474363636363636,Low,2018,93.975,Charter
5211,609737,38,0.0333272727272727,Low,2019,91.5,Network 14
5213,609744,38,0.0333272727272727,Low,2019,91.5,Network 14
5216,400034,38,0.0333272727272727,Low,2019,93.975,Charter
5229,609737,38,0.0362363636363636,Low,2021,88.375,Network 14
5231,609744,38,0.0362363636363636,Low,2021,83.25,Network 14
5234,400034,38,0.0362363636363636,Low,2021,98.35,Charter
5238,609737,38,0.0403454545454545,Low,2022,87.375,Network 14
5240,609744,38,0.0403454545454545,Low,2022,85.3,Network 14
5243,400034,38,0.0403454545454545,Low,2022,89.175,Charter
5257,400141,39,0.0509090909090909,Low,2013,80.2,Options
5260,610394,39,0.0509090909090909,Low,2013,86.475,Network 14
5264,400141,39,0.0447454545454545,Low,2014,81.76666666666667,Options
5267,610394,39,0.0447454545454545,Low,2014,88.275,Network 14
5271,400141,39,0.0489636363636363,Low,2015,77.5,Options
5274,610394,39,0.0489636363636363,Low,2015,90.3,Network 14
5278,400141,39,0.0478545454545454,Low,2016,70.0,Options
5281,610394,39,0.0478545454545454,Low,2016,89.75,Network 14
5285,400141,39,0.0487090909090909,Low,2017,73.275,Options
5288,610394,39,0.0487090909090909,Low,2017,86.65,Network 14
5292,400141,39,0.0456545454545454,Low,2018,65.9,Options
5295,610394,39,0.0456545454545454,Low,2018,84.5,Network 14
5299,400141,39,0.0401636363636363,Low,2019,61.16666666666666,Options
5302,610394,39,0.0401636363636363,Low,2019,85.69999999999999,Network 14
5313,400141,39,0.0358727272727272,Low,2021,60.66666666666666,Options
5316,610394,39,0.0358727272727272,Low,2021,66.4,Network 14
5320,400141,39,0.0460181818181818,Low,2022,51.73333333333333,Options
5323,610394,39,0.0460181818181818,Low,2022,75.325,Network 14
5337,610524,40,0.0564,Low,2013,90.85,Network 15
5347,610524,40,0.0498727272727272,Low,2014,88.30000000000001,Network 15
5357,610524,40,0.046090909090909,Low,2015,90.85,Network 15
5367,610524,40,0.0491454545454545,Low,2016,91.125,Network 15
5377,610524,40,0.0515090909090909,Low,2017,88.275,Network 15
5387,610524,40,0.0538181818181818,Low,2018,90.6,Network 15
5397,610524,40,0.050090909090909,Low,2019,90.725,Network 15
5417,610524,40,0.0467818181818181,Low,2021,80.275,Network 15
5427,610524,40,0.0546,Low,2022,83.9,Network 15
5452,609740,41,0.0637454545454545,Medium,2013,80.225,Network 15
5458,610529,41,0.0637454545454545,Medium,2013,89.85,Network 15
5462,400055,41,0.0637454545454545,Medium,2013,94.35,Charter
5464,609759,41,0.0637454545454545,Medium,2013,81.44999999999999,Network 15
5468,609740,41,0.0617090909090909,Medium,2014,86.25,Network 15
5474,610529,41,0.0617090909090909,Medium,2014,89.525,Network 15
5478,400055,41,0.0617090909090909,Medium,2014,94.35,Charter
5480,609759,41,0.0617090909090909,Medium,2014,82.325,Network 15
5484,609740,41,0.0577090909090909,Low,2015,88.775,Network 15
5490,610529,41,0.0577090909090909,Low,2015,91.925,Network 15
5494,400055,41,0.0577090909090909,Low,2015,94.2,Charter
5496,609759,41,0.0577090909090909,Low,2015,81.625,Network 15
5500,609740,41,0.0606363636363636,Medium,2016,90.625,Network 15
5506,610529,41,0.0606363636363636,Medium,2016,92.8,Network 15
5510,400055,41,0.0606363636363636,Medium,2016,94.075,Charter
5512,609759,41,0.0606363636363636,Medium,2016,81.925,Network 15
5516,609740,41,0.0543090909090909,Low,2017,88.625,Network 15
5522,610529,41,0.0543090909090909,Low,2017,92.775,Network 15
5526,400055,41,0.0543090909090909,Low,2017,93.075,Charter
5528,609759,41,0.0543090909090909,Low,2017,82.25,Network 15
5532,609740,41,0.0538727272727272,Low,2018,89.7,Network 15
5538,610529,41,0.0538727272727272,Low,2018,93.325,Network 15
5542,400055,41,0.0538727272727272,Low,2018,93.0,Charter
5544,609759,41,0.0538727272727272,Low,2018,80.65,Network 15
5548,609740,41,0.0528727272727272,Low,2019,86.325,Network 15
5554,610529,41,0.0528727272727272,Low,2019,90.275,Network 15
5558,400055,41,0.0528727272727272,Low,2019,93.125,Charter
5560,609759,41,0.0528727272727272,Low,2019,79.44999999999999,Network 15
5580,609740,41,0.0488181818181818,Low,2021,80.625,Network 15
5586,610529,41,0.0488181818181818,Low,2021,84.875,Network 15
5590,400055,41,0.0488181818181818,Low,2021,79.10000000000001,Charter
5592,609759,41,0.0488181818181818,Low,2021,69.375,Network 15
5596,609740,41,0.055,Low,2022,74.95,Network 15
5602,610529,41,0.055,Low,2022,82.65,Network 15
5606,400055,41,0.055,Low,2022,81.5,Charter
5608,609759,41,0.055,Low,2022,67.65,Network 15
5626,609753,42,0.2439636363636363,High,2013,92.95,ISP
5630,609725,42,0.2439636363636363,High,2013,85.875,Network 16
5638,609753,42,0.2182545454545454,High,2014,93.675,ISP
5642,609725,42,0.2182545454545454,High,2014,85.35,Network 16
5650,609753,42,0.2265272727272727,High,2015,93.45,ISP
5654,609725,42,0.2265272727272727,High,2015,84.875,Network 16
5662,609753,42,0.2687818181818182,High,2016,93.325,ISP
5666,609725,42,0.2687818181818182,High,2016,87.675,Network 16
5674,609753,42,0.3170363636363636,High,2017,93.825,ISP
5678,609725,42,0.3170363636363636,High,2017,85.075,Network 16
5686,609753,42,0.3303636363636363,High,2018,94.225,ISP
5690,609725,42,0.3303636363636363,High,2018,83.075,Network 16
5698,609753,42,0.3030545454545454,High,2019,93.275,ISP
5702,609725,42,0.3030545454545454,High,2019,83.775,Network 16
5722,609753,42,0.1657272727272727,High,2021,89.9,ISP
5726,609725,42,0.1657272727272727,High,2021,79.9,Network 16
5734,609753,42,0.2303454545454545,High,2022,90.25,ISP
5738,609725,42,0.2303454545454545,High,2022,69.625,Network 16
5769,609761,43,0.0710909090909091,Medium,2013,78.60000000000001,Network 17
5770,609710,43,0.0710909090909091,Medium,2013,70.575,Network 17
5771,609726,43,0.0710909090909091,Medium,2013,88.975,ISP
5774,609760,43,0.0710909090909091,Medium,2013,92.175,Network 17
5789,609761,43,0.0638363636363636,Medium,2014,80.175,Network 17
5790,609710,43,0.0638363636363636,Medium,2014,77.625,Network 17
5791,609726,43,0.0638363636363636,Medium,2014,89.175,ISP
5794,609760,43,0.0638363636363636,Medium,2014,94.125,Network 17
5799,400156,43,0.0638363636363636,Medium,2014,92.6,Charter
5809,609761,43,0.0585636363636363,Low,2015,80.225,Network 17
5810,609710,43,0.0585636363636363,Low,2015,79.35,Network 17
5811,609726,43,0.0585636363636363,Low,2015,92.05,ISP
5814,609760,43,0.0585636363636363,Low,2015,94.2,Network 17
5819,400156,43,0.0585636363636363,Low,2015,93.65,Charter
5829,609761,43,0.0663636363636363,Medium,2016,82.3,Network 17
5830,609710,43,0.0663636363636363,Medium,2016,82.95,Network 17
5831,609726,43,0.0663636363636363,Medium,2016,92.0,ISP
5834,609760,43,0.0663636363636363,Medium,2016,94.05,Network 17
5839,400156,43,0.0663636363636363,Medium,2016,93.1,Charter
5849,609761,43,0.0730545454545454,Medium,2017,78.95,Network 17
5850,609710,43,0.0730545454545454,Medium,2017,82.175,Network 17
5851,609726,43,0.0730545454545454,Medium,2017,90.9,ISP
5854,609760,43,0.0730545454545454,Medium,2017,92.75,Network 17
5859,400156,43,0.0730545454545454,Medium,2017,93.2,Charter
5864,400161,43,0.0787454545454545,Medium,2018,92.9,Charter
5869,609761,43,0.0787454545454545,Medium,2018,83.875,Network 17
5870,609710,43,0.0787454545454545,Medium,2018,83.2,Network 17
5871,609726,43,0.0787454545454545,Medium,2018,88.625,ISP
5874,609760,43,0.0787454545454545,Medium,2018,91.675,Network 17
5879,400156,43,0.0787454545454545,Medium,2018,93.8,Charter
5884,400161,43,0.056,Low,2019,89.1,Charter
5889,609761,43,0.056,Low,2019,85.4,Network 17
5890,609710,43,0.056,Low,2019,81.9,Network 17
5891,609726,43,0.056,Low,2019,89.175,ISP
5894,609760,43,0.056,Low,2019,92.425,Network 17
5899,400156,43,0.056,Low,2019,92.225,Charter
5924,400161,43,0.0416545454545454,Low,2021,82.925,Charter
5929,609761,43,0.0416545454545454,Low,2021,76.275,Network 17
5930,609710,43,0.0416545454545454,Low,2021,70.425,Network 17
5931,609726,43,0.0416545454545454,Low,2021,89.625,ISP
5934,609760,43,0.0416545454545454,Low,2021,82.67500000000001,Network 17
5939,400156,43,0.0416545454545454,Low,2021,70.2,Charter
5944,400161,43,0.0485454545454545,Low,2022,76.625,Charter
5949,609761,43,0.0485454545454545,Low,2022,75.125,Network 17
5950,609710,43,0.0485454545454545,Low,2022,70.1,Network 17
5951,609726,43,0.0485454545454545,Low,2022,85.475,ISP
5954,609760,43,0.0485454545454545,Low,2022,86.45,Network 17
5959,400156,43,0.0485454545454545,Low,2022,78.275,Charter
5977,610340,44,0.0906181818181818,Medium,2013,92.625,AUSL
5982,609679,44,0.0906181818181818,Medium,2013,88.475,Network 15
5988,609732,44,0.0906181818181818,Medium,2013,87.45,Network 14
5989,609691,44,0.0906181818181818,Medium,2013,88.1,Network 15
5991,610340,44,0.0737818181818181,Medium,2014,93.025,AUSL
5996,609679,44,0.0737818181818181,Medium,2014,87.75,Network 15
6002,609732,44,0.0737818181818181,Medium,2014,88.2,Network 14
6003,609691,44,0.0737818181818181,Medium,2014,88.35,Network 15
6005,610340,44,0.0734727272727272,Medium,2015,91.3,AUSL
6010,609679,44,0.0734727272727272,Medium,2015,88.15,Network 15
6016,609732,44,0.0734727272727272,Medium,2015,88.44999999999999,Network 14
6017,609691,44,0.0734727272727272,Medium,2015,87.575,Network 15
6019,610340,44,0.0799454545454545,Medium,2016,93.05,AUSL
6024,609679,44,0.0799454545454545,Medium,2016,88.85,Network 15
6030,609732,44,0.0799454545454545,Medium,2016,86.125,Network 14
6031,609691,44,0.0799454545454545,Medium,2016,89.25,Network 15
6033,610340,44,0.0728727272727272,Medium,2017,92.3,AUSL
6038,609679,44,0.0728727272727272,Medium,2017,88.4,Network 15
6044,609732,44,0.0728727272727272,Medium,2017,86.55,Network 14
6045,609691,44,0.0728727272727272,Medium,2017,88.5,Network 15
6047,610340,44,0.0779454545454545,Medium,2018,92.925,AUSL
6052,609679,44,0.0779454545454545,Medium,2018,89.0,Network 15
6058,609732,44,0.0779454545454545,Medium,2018,86.8,Network 14
6059,609691,44,0.0779454545454545,Medium,2018,88.125,Network 15
6061,610340,44,0.0769818181818181,Medium,2019,93.45,AUSL
6066,609679,44,0.0769818181818181,Medium,2019,87.7,Network 15
6072,609732,44,0.0769818181818181,Medium,2019,86.45,Network 14
6073,609691,44,0.0769818181818181,Medium,2019,88.425,Network 15
6089,610340,44,0.058690909090909,Low,2021,94.025,AUSL
6094,609679,44,0.058690909090909,Low,2021,84.525,Network 15
6100,609732,44,0.058690909090909,Low,2021,77.3,Network 14
6101,609691,44,0.058690909090909,Low,2021,80.1,Network 15
6103,610340,44,0.069490909090909,Medium,2022,90.25,AUSL
6108,609679,44,0.069490909090909,Medium,2022,82.725,Network 15
6114,609732,44,0.069490909090909,Medium,2022,72.475,Network 14
6115,609691,44,0.069490909090909,Medium,2022,80.75,Network 15
6131,610518,45,0.0589272727272727,Low,2013,79.825,Network 15
6132,610389,45,0.0589272727272727,Low,2013,73.125,AUSL
6137,400144,45,0.0589272727272727,Low,2013,77.89999999999999,Options
6142,610518,45,0.0527818181818181,Low,2014,80.525,Network 15
6143,610389,45,0.0527818181818181,Low,2014,72.075,AUSL
6148,400144,45,0.0527818181818181,Low,2014,81.10000000000001,Options
6153,610518,45,0.0513818181818181,Low,2015,85.025,Network 15
6154,610389,45,0.0513818181818181,Low,2015,77.25,AUSL
6159,400144,45,0.0513818181818181,Low,2015,84.73333333333333,Options
6164,610518,45,0.0508363636363636,Low,2016,81.225,Network 15
6165,610389,45,0.0508363636363636,Low,2016,74.25,AUSL
6170,400144,45,0.0508363636363636,Low,2016,76.86666666666667,Options
6175,610518,45,0.0509818181818181,Low,2017,85.55,Network 15
6176,610389,45,0.0509818181818181,Low,2017,62.15,AUSL
6181,400144,45,0.0509818181818181,Low,2017,66.375,Options
6184,610282,45,0.0504363636363636,Low,2018,94.4,Network 3
6186,610518,45,0.0504363636363636,Low,2018,87.075,Network 15
6187,610389,45,0.0504363636363636,Low,2018,73.575,AUSL
6192,400144,45,0.0504363636363636,Low,2018,68.1,Options
6197,610518,45,0.0456545454545454,Low,2019,79.475,Network 15
6198,610389,45,0.0456545454545454,Low,2019,72.55,AUSL
6203,400144,45,0.0456545454545454,Low,2019,66.7,Options
6219,610518,45,0.0399818181818181,Low,2021,41.35,Network 15
6220,610389,45,0.0399818181818181,Low,2021,58.95,AUSL
6225,400144,45,0.0399818181818181,Low,2021,45.16666666666666,Options
6230,610518,45,0.048890909090909,Low,2022,65.1,Network 15
6231,610389,45,0.048890909090909,Low,2022,71.2,AUSL
6236,400144,45,0.048890909090909,Low,2022,49.53333333333333,Options
6266,610304,46,0.0738363636363636,Medium,2013,95.575,ISP
6268,609755,46,0.0738363636363636,Medium,2013,93.25,ISP
6269,609680,46,0.0738363636363636,Medium,2013,92.45,Network 15
6271,400053,46,0.0738363636363636,Medium,2013,95.375,Charter
6283,400097,46,0.0738363636363636,Medium,2013,93.525,Charter
6284,400143,46,0.0738363636363636,Medium,2013,85.0,Options
6286,400056,46,0.0738363636363636,Medium,2013,93.45,Charter
6291,609783,46,0.0738363636363636,Medium,2013,93.7,Network 16
6294,610304,46,0.0659090909090909,Medium,2014,95.375,ISP
6296,609755,46,0.0659090909090909,Medium,2014,94.625,ISP
6297,609680,46,0.0659090909090909,Medium,2014,93.25,Network 15
6299,400053,46,0.0659090909090909,Medium,2014,94.825,Charter
6301,610561,46,0.0659090909090909,Medium,2014,94.3,Network 15
6311,400097,46,0.0659090909090909,Medium,2014,93.525,Charter
6312,400143,46,0.0659090909090909,Medium,2014,83.56666666666666,Options
6314,400056,46,0.0659090909090909,Medium,2014,92.75,Charter
6319,609783,46,0.0659090909090909,Medium,2014,91.0,Network 16
6322,610304,46,0.0633818181818181,Medium,2015,95.675,ISP
6324,609755,46,0.0633818181818181,Medium,2015,94.2,ISP
6325,609680,46,0.0633818181818181,Medium,2015,92.925,Network 15
6327,400053,46,0.0633818181818181,Medium,2015,95.125,Charter
6329,610561,46,0.0633818181818181,Medium,2015,93.15,Network 15
6334,400170,46,0.0633818181818181,Medium,2015,92.1,Charter
6339,400097,46,0.0633818181818181,Medium,2015,93.25,Charter
6340,400143,46,0.0633818181818181,Medium,2015,76.83333333333333,Options
6342,400056,46,0.0633818181818181,Medium,2015,92.225,Charter
6347,609783,46,0.0633818181818181,Medium,2015,97.525,Network 16
6350,610304,46,0.0621636363636363,Medium,2016,95.325,ISP
6352,609755,46,0.0621636363636363,Medium,2016,94.825,ISP
6353,609680,46,0.0621636363636363,Medium,2016,92.7,Network 15
6355,400053,46,0.0621636363636363,Medium,2016,94.275,Charter
6357,610561,46,0.0621636363636363,Medium,2016,95.0,Network 15
6362,400170,46,0.0621636363636363,Medium,2016,92.6,Charter
6367,400097,46,0.0621636363636363,Medium,2016,94.3,Charter
6368,400143,46,0.0621636363636363,Medium,2016,76.43333333333334,Options
6370,400056,46,0.0621636363636363,Medium,2016,91.625,Charter
6375,609783,46,0.0621636363636363,Medium,2016,98.05,Network 16
6378,610304,46,0.0635636363636363,Medium,2017,95.55,ISP
6380,609755,46,0.0635636363636363,Medium,2017,94.375,ISP
6381,609680,46,0.0635636363636363,Medium,2017,92.475,Network 15
6383,400053,46,0.0635636363636363,Medium,2017,93.125,Charter
6385,610561,46,0.0635636363636363,Medium,2017,90.425,Network 15
6390,400170,46,0.0635636363636363,Medium,2017,93.73333333333332,Charter
6395,400097,46,0.0635636363636363,Medium,2017,93.475,Charter
6396,400143,46,0.0635636363636363,Medium,2017,63.05,Options
6398,400056,46,0.0635636363636363,Medium,2017,89.175,Charter
6403,609783,46,0.0635636363636363,Medium,2017,98.05,Network 16
6406,610304,46,0.0600727272727272,Medium,2018,94.675,ISP
6408,609755,46,0.0600727272727272,Medium,2018,95.225,ISP
6409,609680,46,0.0600727272727272,Medium,2018,92.525,Network 15
6411,400053,46,0.0600727272727272,Medium,2018,93.325,Charter
6413,610561,46,0.0600727272727272,Medium,2018,91.95,Network 15
6418,400170,46,0.0600727272727272,Medium,2018,92.75,Charter
6423,400097,46,0.0600727272727272,Medium,2018,93.5,Charter
6424,400143,46,0.0600727272727272,Medium,2018,59.3,Options
6426,400056,46,0.0600727272727272,Medium,2018,88.89999999999999,Charter
6431,609783,46,0.0600727272727272,Medium,2018,97.8,Network 16
6434,610304,46,0.0592727272727272,Low,2019,94.7,ISP
6436,609755,46,0.0592727272727272,Low,2019,94.425,ISP
6437,609680,46,0.0592727272727272,Low,2019,92.375,Network 15
6439,400053,46,0.0592727272727272,Low,2019,91.4,Charter
6441,610561,46,0.0592727272727272,Low,2019,84.32499999999999,Network 15
6446,400170,46,0.0592727272727272,Low,2019,93.3,Charter
6451,400097,46,0.0592727272727272,Low,2019,92.95,Charter
6452,400143,46,0.0592727272727272,Low,2019,62.0,Options
6454,400056,46,0.0592727272727272,Low,2019,90.625,Charter
6459,609783,46,0.0592727272727272,Low,2019,98.0,Network 16
6490,610304,46,0.0547090909090909,Low,2021,84.725,ISP
6492,609755,46,0.0547090909090909,Low,2021,93.15,ISP
