,School_ID,Wards,crime_capita,crime_class,Year,Attendance,Network
4277,610557,30,0.0488363636363636,Low,2019,72.325,Options
4290,609698,30,0.0403636363636363,Low,2021,71.9,Network 16
4296,610558,30,0.0403636363636363,Low,2021,84.4,Network 16
4299,610557,30,0.0403636363636363,Low,2021,67.6,Options
4301,609698,30,0.0457454545454545,Low,2022,76.85,Network 16
4307,610558,30,0.0457454545454545,Low,2022,84.225,Network 16
4310,610557,30,0.0457454545454545,Low,2022,53.825,Options
4331,609745,31,0.0786,Medium,2013,88.85,ISP
4332,400032,31,0.0786,Medium,2013,94.575,Charter
4335,400115,31,0.0786,Medium,2013,95.2,Charter
4344,609745,31,0.0699818181818181,Medium,2014,90.05,ISP
4345,400032,31,0.0699818181818181,Medium,2014,95.85,Charter
4348,400115,31,0.0699818181818181,Medium,2014,95.35,Charter
4356,400176,31,0.0655818181818181,Medium,2015,61.25,Options
4357,609745,31,0.0655818181818181,Medium,2015,91.2,ISP
4358,400032,31,0.0655818181818181,Medium,2015,95.625,Charter
4361,400115,31,0.0655818181818181,Medium,2015,95.025,Charter
4369,400176,31,0.0643272727272727,Medium,2016,68.55,Options
4370,609745,31,0.0643272727272727,Medium,2016,88.55000000000001,ISP
4371,400032,31,0.0643272727272727,Medium,2016,91.0,Charter
4374,400115,31,0.0643272727272727,Medium,2016,95.475,Charter
4382,400176,31,0.0648909090909091,Medium,2017,70.2,Options
4383,609745,31,0.0648909090909091,Medium,2017,93.75,ISP
4384,400032,31,0.0648909090909091,Medium,2017,89.0,Charter
4387,400115,31,0.0648909090909091,Medium,2017,94.375,Charter
4395,400176,31,0.057,Medium,2018,73.65,Options
4396,609745,31,0.057,Medium,2018,90.4,ISP
4397,400032,31,0.057,Medium,2018,89.0,Charter
4400,400115,31,0.057,Medium,2018,95.25,Charter
4408,400176,31,0.0529090909090909,Low,2019,74.225,Options
4409,609745,31,0.0529090909090909,Low,2019,88.2,ISP
4410,400032,31,0.0529090909090909,Low,2019,88.175,Charter
4413,400115,31,0.0529090909090909,Low,2019,94.625,Charter
4434,400176,31,0.043890909090909,Low,2021,56.366666666666674,Options
4435,609745,31,0.043890909090909,Low,2021,80.1,ISP
4436,400032,31,0.043890909090909,Low,2021,78.7,Charter
4439,400115,31,0.043890909090909,Low,2021,95.575,Charter
4447,400176,31,0.0498727272727272,Low,2022,73.5,Options
4448,609745,31,0.0498727272727272,Low,2022,83.0,ISP
4449,400032,31,0.0498727272727272,Low,2022,81.85,Charter
4452,400115,31,0.0498727272727272,Low,2022,85.75,Charter
4472,400130,32,0.0860363636363636,Medium,2013,65.26666666666667,Options
4489,400130,32,0.0816727272727272,Medium,2014,70.8,Options
4502,610565,32,0.0816727272727272,Medium,2014,61.6,Options
4506,400130,32,0.0770727272727272,Medium,2015,67.46666666666667,Options
4519,610565,32,0.0770727272727272,Medium,2015,69.05,Options
4523,400130,32,0.0864727272727272,Medium,2016,63.1,Options
4536,610565,32,0.0864727272727272,Medium,2016,76.275,Options
4540,400130,32,0.0870727272727272,Medium,2017,57.05,Options
4553,610565,32,0.0870727272727272,Medium,2017,71.925,Options
4557,400130,32,0.0763454545454545,Medium,2018,67.175,Options
4570,610565,32,0.0763454545454545,Medium,2018,72.0,Options
4574,400130,32,0.0595272727272727,Medium,2019,62.76666666666667,Options
4587,610565,32,0.0595272727272727,Medium,2019,71.17500000000001,Options
4608,400130,32,0.0441636363636363,Low,2021,58.3,Options
4612,610592,32,0.0441636363636363,Low,2021,70.8,Network 16
4621,610565,32,0.0441636363636363,Low,2021,68.625,Options
4625,400130,32,0.0537090909090909,Low,2022,52.43333333333334,Options
4629,610592,32,0.0537090909090909,Low,2022,68.63333333333334,Network 16
4638,610565,32,0.0537090909090909,Low,2022,75.325,Options
4657,400052,33,0.0525636363636363,Low,2013,94.175,Charter
4661,609713,33,0.0525636363636363,Low,2013,72.225,Network 17
4668,400052,33,0.0460727272727272,Low,2014,93.95,Charter
4672,609713,33,0.0460727272727272,Low,2014,80.975,Network 17
4679,400052,33,0.0457090909090909,Low,2015,92.8,Charter
4683,609713,33,0.0457090909090909,Low,2015,82.9,Network 17
4690,400052,33,0.0454181818181818,Low,2016,93.2,Charter
4694,609713,33,0.0454181818181818,Low,2016,86.35,Network 17
4701,400052,33,0.0476727272727272,Low,2017,93.175,Charter
4705,609713,33,0.0476727272727272,Low,2017,85.825,Network 17
4712,400052,33,0.0478181818181818,Low,2018,92.0,Charter
4716,609713,33,0.0478181818181818,Low,2018,86.8,Network 17
4723,400052,33,0.0434545454545454,Low,2019,92.825,Charter
4727,609713,33,0.0434545454545454,Low,2019,86.85,Network 17
4745,400052,33,0.0364,Low,2021,81.8,Charter
4749,609713,33,0.0364,Low,2021,75.975,Network 17
4756,400052,33,0.0430545454545454,Low,2022,81.825,Charter
4760,609713,33,0.0430545454545454,Low,2022,82.1,Network 17
4771,609738,34,0.1584,High,2013,87.125,Network 14
4777,609738,34,0.1359272727272727,High,2014,87.525,Network 14
4783,609738,34,0.1254181818181818,Medium,2015,90.05,Network 14
4789,609738,34,0.1225818181818181,Medium,2016,90.275,Network 14
4795,609738,34,0.1252727272727272,Medium,2017,90.225,Network 14
4801,609738,34,0.1267090909090909,Medium,2018,90.85,Network 14
4807,609738,34,0.1219272727272727,Medium,2019,89.075,Network 14
4819,609738,34,0.1080727272727272,Medium,2021,89.475,Network 14
4825,609738,34,0.1085818181818181,Medium,2022,83.525,Network 14
4850,400136,35,0.0690727272727272,Medium,2013,90.66666666666669,Options
4856,400139,35,0.0690727272727272,Medium,2013,85.06666666666666,Options
4857,609674,35,0.0690727272727272,Medium,2013,83.65,Network 17
4859,610547,35,0.0690727272727272,Medium,2013,89.44999999999999,Network 17
4866,609712,35,0.0690727272727272,Medium,2013,65.7,Network 17
4867,400150,35,0.0690727272727272,Medium,2013,80.43333333333334,Options
4870,400136,35,0.0590363636363636,Medium,2014,90.9,Options
4876,400139,35,0.0590363636363636,Medium,2014,87.53333333333335,Options
4877,609674,35,0.0590363636363636,Medium,2014,86.875,Network 17
4879,610547,35,0.0590363636363636,Medium,2014,90.8,Network 17
4886,609712,35,0.0590363636363636,Medium,2014,68.4,Network 17
4887,400150,35,0.0590363636363636,Medium,2014,75.26666666666667,Options
4890,400136,35,0.0559818181818181,Medium,2015,82.43333333333334,Options
4896,400139,35,0.0559818181818181,Medium,2015,66.76666666666667,Options
4897,609674,35,0.0559818181818181,Medium,2015,86.6,Network 17
4899,610547,35,0.0559818181818181,Medium,2015,88.05,Network 17
4906,609712,35,0.0559818181818181,Medium,2015,74.35,Network 17
4907,400150,35,0.0559818181818181,Medium,2015,79.76666666666667,Options
4910,400136,35,0.0617818181818181,Medium,2016,81.96666666666667,Options
4916,400139,35,0.0617818181818181,Medium,2016,74.03333333333333,Options
4917,609674,35,0.0617818181818181,Medium,2016,87.25,Network 17
4919,610547,35,0.0617818181818181,Medium,2016,90.075,Network 17
4926,609712,35,0.0617818181818181,Medium,2016,77.125,Network 17
4927,400150,35,0.0617818181818181,Medium,2016,77.73333333333333,Options
4930,400136,35,0.060290909090909,Medium,2017,66.475,Options
4936,400139,35,0.060290909090909,Medium,2017,64.975,Options
4937,609674,35,0.060290909090909,Medium,2017,83.7,Network 17
4939,610547,35,0.060290909090909,Medium,2017,89.8,Network 17
4946,609712,35,0.060290909090909,Medium,2017,80.375,Network 17
4947,400150,35,0.060290909090909,Medium,2017,56.275,Options
4950,400136,35,0.0587454545454545,Medium,2018,68.375,Options
4956,400139,35,0.0587454545454545,Medium,2018,77.275,Options
4957,609674,35,0.0587454545454545,Medium,2018,90.425,Network 17
4959,610547,35,0.0587454545454545,Medium,2018,90.525,Network 17
4966,609712,35,0.0587454545454545,Medium,2018,80.25,Network 17
4967,400150,35,0.0587454545454545,Medium,2018,67.45,Options
4970,400136,35,0.0514545454545454,Low,2019,76.3,Options
4976,400139,35,0.0514545454545454,Low,2019,86.56666666666666,Options
4977,609674,35,0.0514545454545454,Low,2019,84.925,Network 17
4979,610547,35,0.0514545454545454,Low,2019,88.925,Network 17
4986,609712,35,0.0514545454545454,Low,2019,76.4,Network 17
4987,400150,35,0.0514545454545454,Low,2019,69.6,Options
5010,400136,35,0.042690909090909,Low,2021,58.86666666666667,Options
5016,400139,35,0.042690909090909,Low,2021,89.93333333333334,Options
5017,609674,35,0.042690909090909,Low,2021,75.85,Network 17
5018,400181,35,0.042690909090909,Low,2021,79.9,Charter
5019,610547,35,0.042690909090909,Low,2021,77.7,Network 17
5026,609712,35,0.042690909090909,Low,2021,59.025000000000006,Network 17
5027,400150,35,0.042690909090909,Low,2021,60.66666666666666,Options
5030,400136,35,0.0459090909090909,Low,2022,60.3,Options
5036,400139,35,0.0459090909090909,Low,2022,88.56666666666668,Options
5037,609674,35,0.0459090909090909,Low,2022,78.025,Network 17
5038,400181,35,0.0459090909090909,Low,2022,83.75,Charter
5039,610547,35,0.0459090909090909,Low,2022,78.9,Network 17
5046,609712,35,0.0459090909090909,Low,2022,69.875,Network 17
5047,400150,35,0.0459090909090909,Low,2022,52.86666666666667,Options
5051,400098,36,0.0554363636363636,Medium,2013,96.85,Charter
5052,400133,36,0.0554363636363636,Medium,2013,78.16666666666667,Options
5053,400098,36,0.0464181818181818,Low,2014,96.675,Charter
5054,400133,36,0.0464181818181818,Low,2014,84.5,Options
5055,400098,36,0.05,Low,2015,96.325,Charter
5056,400133,36,0.05,Low,2015,73.60000000000001,Options
5057,400098,36,0.0546727272727272,Medium,2016,96.875,Charter
5058,400133,36,0.0546727272727272,Medium,2016,67.26666666666667,Options
5059,400098,36,0.0490727272727272,Low,2017,95.425,Charter
5060,400133,36,0.0490727272727272,Low,2017,39.55,Options
5061,400098,36,0.0486727272727272,Low,2018,95.05,Charter
5062,400133,36,0.0486727272727272,Low,2018,49.675,Options
5063,400098,36,0.0516363636363636,Low,2019,94.575,Charter
5064,400133,36,0.0516363636363636,Low,2019,52.8,Options
5067,400098,36,0.043890909090909,Low,2021,76.425,Charter
5068,400133,36,0.043890909090909,Low,2021,48.03333333333333,Options
5069,400098,36,0.0493636363636363,Low,2022,85.19999999999999,Charter
5070,400133,36,0.0493636363636363,Low,2022,56.66666666666666,Options
5090,400094,37,0.1508727272727272,High,2013,90.025,Charter
5095,610323,37,0.1508727272727272,High,2013,80.9,Network 17
5104,610573,37,0.1350363636363636,High,2014,69.85,Options
5105,400094,37,0.1350363636363636,High,2014,89.6,Charter
5110,610323,37,0.1350363636363636,High,2014,85.925,Network 17
5113,400157,37,0.1350363636363636,High,2014,89.3,Charter
5119,610573,37,0.1298545454545454,High,2015,62.5,Options
5120,400094,37,0.1298545454545454,High,2015,90.325,Charter
5125,610323,37,0.1298545454545454,High,2015,88.42500000000001,Network 17
5128,400157,37,0.1298545454545454,High,2015,90.85,Charter
5130,400175,37,0.1298545454545454,High,2015,77.35,Options
5134,610573,37,0.1231454545454545,Medium,2016,72.47500000000001,Options
5135,400094,37,0.1231454545454545,Medium,2016,91.4,Charter
5140,610323,37,0.1231454545454545,Medium,2016,87.0,Network 17
5143,400157,37,0.1231454545454545,Medium,2016,90.63333333333333,Charter
5149,610573,37,0.1171818181818181,Medium,2017,64.525,Options
5150,400094,37,0.1171818181818181,Medium,2017,91.05,Charter
5155,610323,37,0.1171818181818181,Medium,2017,82.225,Network 17
5158,400157,37,0.1171818181818181,Medium,2017,89.125,Charter
5160,400175,37,0.1171818181818181,Medium,2017,68.55,Options
5164,610573,37,0.1245818181818181,Medium,2018,57.025,Options
5165,400094,37,0.1245818181818181,Medium,2018,92.925,Charter
5170,610323,37,0.1245818181818181,Medium,2018,82.4,Network 17
5173,400157,37,0.1245818181818181,Medium,2018,90.325,Charter
5175,400175,37,0.1245818181818181,Medium,2018,74.85,Options
5179,610573,37,0.1422727272727272,High,2019,67.8,Options
5180,400094,37,0.1422727272727272,High,2019,91.65,Charter
5185,610323,37,0.1422727272727272,High,2019,85.6,Network 17
5188,400157,37,0.1422727272727272,High,2019,90.175,Charter
5190,400175,37,0.1422727272727272,High,2019,74.575,Options
5210,400094,37,0.1071818181818181,Medium,2021,81.1,Charter
5215,610323,37,0.1071818181818181,Medium,2021,71.975,Network 17
5218,400157,37,0.1071818181818181,Medium,2021,71.32499999999999,Charter
5220,400175,37,0.1071818181818181,Medium,2021,71.975,Options
5224,610573,37,0.108,Medium,2022,80.9,Options
5225,400094,37,0.108,Medium,2022,78.775,Charter
5230,610323,37,0.108,Medium,2022,76.05,Network 17
5233,400157,37,0.108,Medium,2022,77.25,Charter
5235,400175,37,0.108,Medium,2022,71.65,Options
5245,609737,38,0.0619090909090909,Medium,2013,91.575,Network 14
5247,609744,38,0.0619090909090909,Medium,2013,90.85,Network 14
5250,400034,38,0.0619090909090909,Medium,2013,95.825,Charter
5254,609737,38,0.0513272727272727,Low,2014,92.075,Network 14
5256,609744,38,0.0513272727272727,Low,2014,91.45,Network 14
5259,400034,38,0.0513272727272727,Low,2014,95.775,Charter
5263,609737,38,0.0534545454545454,Low,2015,93.2,Network 14
5265,609744,38,0.0534545454545454,Low,2015,92.975,Network 14
5268,400034,38,0.0534545454545454,Low,2015,95.35,Charter
5272,609737,38,0.0513454545454545,Low,2016,93.25,Network 14
5274,609744,38,0.0513454545454545,Low,2016,91.8,Network 14
5277,400034,38,0.0513454545454545,Low,2016,94.325,Charter
5281,609737,38,0.0497454545454545,Low,2017,92.625,Network 14
5283,609744,38,0.0497454545454545,Low,2017,91.65,Network 14
5286,400034,38,0.0497454545454545,Low,2017,93.25,Charter
5290,609737,38,0.0474363636363636,Low,2018,93.125,Network 14
5292,609744,38,0.0474363636363636,Low,2018,90.975,Network 14
5295,400034,38,0.0474363636363636,Low,2018,93.975,Charter
5299,609737,38,0.0333272727272727,Low,2019,91.5,Network 14
5301,609744,38,0.0333272727272727,Low,2019,91.5,Network 14
5304,400034,38,0.0333272727272727,Low,2019,93.975,Charter
5317,609737,38,0.0362363636363636,Low,2021,88.375,Network 14
5319,609744,38,0.0362363636363636,Low,2021,83.25,Network 14
5322,400034,38,0.0362363636363636,Low,2021,98.35,Charter
5326,609737,38,0.0403454545454545,Low,2022,87.375,Network 14
5328,609744,38,0.0403454545454545,Low,2022,85.3,Network 14
5331,400034,38,0.0403454545454545,Low,2022,89.175,Charter
5345,400141,39,0.0509090909090909,Low,2013,80.2,Options
5348,610394,39,0.0509090909090909,Low,2013,86.475,Network 14
5352,400141,39,0.0447454545454545,Low,2014,81.76666666666667,Options
5355,610394,39,0.0447454545454545,Low,2014,88.275,Network 14
5359,400141,39,0.0489636363636363,Low,2015,77.5,Options
5362,610394,39,0.0489636363636363,Low,2015,90.3,Network 14
5366,400141,39,0.0478545454545454,Low,2016,70.0,Options
5369,610394,39,0.0478545454545454,Low,2016,89.75,Network 14
5373,400141,39,0.0487090909090909,Low,2017,73.275,Options
5376,610394,39,0.0487090909090909,Low,2017,86.65,Network 14
5380,400141,39,0.0456545454545454,Low,2018,65.9,Options
5383,610394,39,0.0456545454545454,Low,2018,84.5,Network 14
5387,400141,39,0.0401636363636363,Low,2019,61.16666666666666,Options
5390,610394,39,0.0401636363636363,Low,2019,85.69999999999999,Network 14
5401,400141,39,0.0358727272727272,Low,2021,60.66666666666666,Options
5404,610394,39,0.0358727272727272,Low,2021,66.4,Network 14
5408,400141,39,0.0460181818181818,Low,2022,51.73333333333333,Options
5411,610394,39,0.0460181818181818,Low,2022,75.325,Network 14
5425,610524,40,0.0564,Medium,2013,90.85,Network 15
5435,610524,40,0.0498727272727272,Low,2014,88.30000000000001,Network 15
5445,610524,40,0.046090909090909,Low,2015,90.85,Network 15
5455,610524,40,0.0491454545454545,Low,2016,91.125,Network 15
5465,610524,40,0.0515090909090909,Low,2017,88.275,Network 15
5475,610524,40,0.0538181818181818,Low,2018,90.6,Network 15
5485,610524,40,0.050090909090909,Low,2019,90.725,Network 15
5505,610524,40,0.0467818181818181,Low,2021,80.275,Network 15
5515,610524,40,0.0546,Medium,2022,83.9,Network 15
5540,609740,41,0.0637454545454545,Medium,2013,80.225,Network 15
5546,610529,41,0.0637454545454545,Medium,2013,89.85,Network 15
5550,400055,41,0.0637454545454545,Medium,2013,94.35,Charter
5552,609759,41,0.0637454545454545,Medium,2013,81.44999999999999,Network 15
5556,609740,41,0.0617090909090909,Medium,2014,86.25,Network 15
5562,610529,41,0.0617090909090909,Medium,2014,89.525,Network 15
5566,400055,41,0.0617090909090909,Medium,2014,94.35,Charter
5568,609759,41,0.0617090909090909,Medium,2014,82.325,Network 15
5572,609740,41,0.0577090909090909,Medium,2015,88.775,Network 15
5578,610529,41,0.0577090909090909,Medium,2015,91.925,Network 15
5582,400055,41,0.0577090909090909,Medium,2015,94.2,Charter
5584,609759,41,0.0577090909090909,Medium,2015,81.625,Network 15
5588,609740,41,0.0606363636363636,Medium,2016,90.625,Network 15
5594,610529,41,0.0606363636363636,Medium,2016,92.8,Network 15
5598,400055,41,0.0606363636363636,Medium,2016,94.075,Charter
5600,609759,41,0.0606363636363636,Medium,2016,81.925,Network 15
5604,609740,41,0.0543090909090909,Medium,2017,88.625,Network 15
5610,610529,41,0.0543090909090909,Medium,2017,92.775,Network 15
5614,400055,41,0.0543090909090909,Medium,2017,93.075,Charter
5616,609759,41,0.0543090909090909,Medium,2017,82.25,Network 15
5620,609740,41,0.0538727272727272,Low,2018,89.7,Network 15
5626,610529,41,0.0538727272727272,Low,2018,93.325,Network 15
5630,400055,41,0.0538727272727272,Low,2018,93.0,Charter
5632,609759,41,0.0538727272727272,Low,2018,80.65,Network 15
5636,609740,41,0.0528727272727272,Low,2019,86.325,Network 15
5642,610529,41,0.0528727272727272,Low,2019,90.275,Network 15
5646,400055,41,0.0528727272727272,Low,2019,93.125,Charter
5648,609759,41,0.0528727272727272,Low,2019,79.44999999999999,Network 15
5668,609740,41,0.0488181818181818,Low,2021,80.625,Network 15
5674,610529,41,0.0488181818181818,Low,2021,84.875,Network 15
5678,400055,41,0.0488181818181818,Low,2021,79.10000000000001,Charter
5680,609759,41,0.0488181818181818,Low,2021,69.375,Network 15
5684,609740,41,0.055,Medium,2022,74.95,Network 15
5690,610529,41,0.055,Medium,2022,82.65,Network 15
5694,400055,41,0.055,Medium,2022,81.5,Charter
5696,609759,41,0.055,Medium,2022,67.65,Network 15
5714,609753,42,0.2439636363636363,High,2013,92.95,ISP
5718,609725,42,0.2439636363636363,High,2013,85.875,Network 16
5726,609753,42,0.2182545454545454,High,2014,93.675,ISP
5730,609725,42,0.2182545454545454,High,2014,85.35,Network 16
5738,609753,42,0.2265272727272727,High,2015,93.45,ISP
5742,609725,42,0.2265272727272727,High,2015,84.875,Network 16
5750,609753,42,0.2687818181818182,High,2016,93.325,ISP
5754,609725,42,0.2687818181818182,High,2016,87.675,Network 16
5762,609753,42,0.3170363636363636,High,2017,93.825,ISP
5766,609725,42,0.3170363636363636,High,2017,85.075,Network 16
5774,609753,42,0.3303636363636363,High,2018,94.225,ISP
5778,609725,42,0.3303636363636363,High,2018,83.075,Network 16
5786,609753,42,0.3030545454545454,High,2019,93.275,ISP
5790,609725,42,0.3030545454545454,High,2019,83.775,Network 16
5810,609753,42,0.1657272727272727,High,2021,89.9,ISP
5814,609725,42,0.1657272727272727,High,2021,79.9,Network 16
5822,609753,42,0.2303454545454545,High,2022,90.25,ISP
5826,609725,42,0.2303454545454545,High,2022,69.625,Network 16
5857,609761,43,0.0710909090909091,Medium,2013,78.60000000000001,Network 17
5858,609710,43,0.0710909090909091,Medium,2013,70.575,Network 17
5859,609726,43,0.0710909090909091,Medium,2013,88.975,ISP
5862,609760,43,0.0710909090909091,Medium,2013,92.175,Network 17
5877,609761,43,0.0638363636363636,Medium,2014,80.175,Network 17
5878,609710,43,0.0638363636363636,Medium,2014,77.625,Network 17
5879,609726,43,0.0638363636363636,Medium,2014,89.175,ISP
5882,609760,43,0.0638363636363636,Medium,2014,94.125,Network 17
5887,400156,43,0.0638363636363636,Medium,2014,92.6,Charter
5897,609761,43,0.0585636363636363,Medium,2015,80.225,Network 17
5898,609710,43,0.0585636363636363,Medium,2015,79.35,Network 17
5899,609726,43,0.0585636363636363,Medium,2015,92.05,ISP
5902,609760,43,0.0585636363636363,Medium,2015,94.2,Network 17
5907,400156,43,0.0585636363636363,Medium,2015,93.65,Charter
5917,609761,43,0.0663636363636363,Medium,2016,82.3,Network 17
5918,609710,43,0.0663636363636363,Medium,2016,82.95,Network 17
5919,609726,43,0.0663636363636363,Medium,2016,92.0,ISP
5922,609760,43,0.0663636363636363,Medium,2016,94.05,Network 17
5927,400156,43,0.0663636363636363,Medium,2016,93.1,Charter
5937,609761,43,0.0730545454545454,Medium,2017,78.95,Network 17
5938,609710,43,0.0730545454545454,Medium,2017,82.175,Network 17
5939,609726,43,0.0730545454545454,Medium,2017,90.9,ISP
5942,609760,43,0.0730545454545454,Medium,2017,92.75,Network 17
5947,400156,43,0.0730545454545454,Medium,2017,93.2,Charter
5952,400161,43,0.0787454545454545,Medium,2018,92.9,Charter
5957,609761,43,0.0787454545454545,Medium,2018,83.875,Network 17
5958,609710,43,0.0787454545454545,Medium,2018,83.2,Network 17
5959,609726,43,0.0787454545454545,Medium,2018,88.625,ISP
5962,609760,43,0.0787454545454545,Medium,2018,91.675,Network 17
5967,400156,43,0.0787454545454545,Medium,2018,93.8,Charter
5972,400161,43,0.056,Medium,2019,89.1,Charter
5977,609761,43,0.056,Medium,2019,85.4,Network 17
5978,609710,43,0.056,Medium,2019,81.9,Network 17
5979,609726,43,0.056,Medium,2019,89.175,ISP
5982,609760,43,0.056,Medium,2019,92.425,Network 17
5987,400156,43,0.056,Medium,2019,92.225,Charter
6012,400161,43,0.0416545454545454,Low,2021,82.925,Charter
6017,609761,43,0.0416545454545454,Low,2021,76.275,Network 17
6018,609710,43,0.0416545454545454,Low,2021,70.425,Network 17
6019,609726,43,0.0416545454545454,Low,2021,89.625,ISP
6022,609760,43,0.0416545454545454,Low,2021,82.67500000000001,Network 17
6027,400156,43,0.0416545454545454,Low,2021,70.2,Charter
6032,400161,43,0.0485454545454545,Low,2022,76.625,Charter
6037,609761,43,0.0485454545454545,Low,2022,75.125,Network 17
6038,609710,43,0.0485454545454545,Low,2022,70.1,Network 17
6039,609726,43,0.0485454545454545,Low,2022,85.475,ISP
6042,609760,43,0.0485454545454545,Low,2022,86.45,Network 17
6047,400156,43,0.0485454545454545,Low,2022,78.275,Charter
6065,610340,44,0.0906181818181818,Medium,2013,92.625,AUSL
6070,609679,44,0.0906181818181818,Medium,2013,88.475,Network 15
6076,609732,44,0.0906181818181818,Medium,2013,87.45,Network 14
6077,609691,44,0.0906181818181818,Medium,2013,88.1,Network 15
6079,610340,44,0.0737818181818181,Medium,2014,93.025,AUSL
6084,609679,44,0.0737818181818181,Medium,2014,87.75,Network 15
6090,609732,44,0.0737818181818181,Medium,2014,88.2,Network 14
6091,609691,44,0.0737818181818181,Medium,2014,88.35,Network 15
6093,610340,44,0.0734727272727272,Medium,2015,91.3,AUSL
6098,609679,44,0.0734727272727272,Medium,2015,88.15,Network 15
6104,609732,44,0.0734727272727272,Medium,2015,88.44999999999999,Network 14
6105,609691,44,0.0734727272727272,Medium,2015,87.575,Network 15
6107,610340,44,0.0799454545454545,Medium,2016,93.05,AUSL
6112,609679,44,0.0799454545454545,Medium,2016,88.85,Network 15
6118,609732,44,0.0799454545454545,Medium,2016,86.125,Network 14
6119,609691,44,0.0799454545454545,Medium,2016,89.25,Network 15
6121,610340,44,0.0728727272727272,Medium,2017,92.3,AUSL
6126,609679,44,0.0728727272727272,Medium,2017,88.4,Network 15
6132,609732,44,0.0728727272727272,Medium,2017,86.55,Network 14
6133,609691,44,0.0728727272727272,Medium,2017,88.5,Network 15
6135,610340,44,0.0779454545454545,Medium,2018,92.925,AUSL
6140,609679,44,0.0779454545454545,Medium,2018,89.0,Network 15
6146,609732,44,0.0779454545454545,Medium,2018,86.8,Network 14
6147,609691,44,0.0779454545454545,Medium,2018,88.125,Network 15
6149,610340,44,0.0769818181818181,Medium,2019,93.45,AUSL
6154,609679,44,0.0769818181818181,Medium,2019,87.7,Network 15
6160,609732,44,0.0769818181818181,Medium,2019,86.45,Network 14
6161,609691,44,0.0769818181818181,Medium,2019,88.425,Network 15
6177,610340,44,0.058690909090909,Medium,2021,94.025,AUSL
6182,609679,44,0.058690909090909,Medium,2021,84.525,Network 15
6188,609732,44,0.058690909090909,Medium,2021,77.3,Network 14
6189,609691,44,0.058690909090909,Medium,2021,80.1,Network 15
6191,610340,44,0.069490909090909,Medium,2022,90.25,AUSL
6196,609679,44,0.069490909090909,Medium,2022,82.725,Network 15
6202,609732,44,0.069490909090909,Medium,2022,72.475,Network 14
6203,609691,44,0.069490909090909,Medium,2022,80.75,Network 15
6219,400127,45,0.0589272727272727,Medium,2013,72.63333333333334,Options
6221,610518,45,0.0589272727272727,Medium,2013,79.825,Network 15
6222,610389,45,0.0589272727272727,Medium,2013,73.125,AUSL
6227,400144,45,0.0589272727272727,Medium,2013,77.89999999999999,Options
6231,400127,45,0.0527818181818181,Low,2014,74.56666666666666,Options
6233,610518,45,0.0527818181818181,Low,2014,80.525,Network 15
6234,610389,45,0.0527818181818181,Low,2014,72.075,AUSL
6239,400144,45,0.0527818181818181,Low,2014,81.10000000000001,Options
6243,400127,45,0.0513818181818181,Low,2015,74.56666666666666,Options
6245,610518,45,0.0513818181818181,Low,2015,85.025,Network 15
6246,610389,45,0.0513818181818181,Low,2015,77.25,AUSL
6251,400144,45,0.0513818181818181,Low,2015,84.73333333333333,Options
6255,400127,45,0.0508363636363636,Low,2016,75.8,Options
6257,610518,45,0.0508363636363636,Low,2016,81.225,Network 15
6258,610389,45,0.0508363636363636,Low,2016,74.25,AUSL
6263,400144,45,0.0508363636363636,Low,2016,76.86666666666667,Options
6267,400127,45,0.0509818181818181,Low,2017,74.17500000000001,Options
6269,610518,45,0.0509818181818181,Low,2017,85.55,Network 15
6270,610389,45,0.0509818181818181,Low,2017,62.15,AUSL
6275,400144,45,0.0509818181818181,Low,2017,66.375,Options
6278,610282,45,0.0504363636363636,Low,2018,94.4,Network 3
6279,400127,45,0.0504363636363636,Low,2018,67.63333333333333,Options
6281,610518,45,0.0504363636363636,Low,2018,87.075,Network 15
6282,610389,45,0.0504363636363636,Low,2018,73.575,AUSL
6287,400144,45,0.0504363636363636,Low,2018,68.1,Options
6291,400127,45,0.0456545454545454,Low,2019,70.83333333333333,Options
6293,610518,45,0.0456545454545454,Low,2019,79.475,Network 15
6294,610389,45,0.0456545454545454,Low,2019,72.55,AUSL
6299,400144,45,0.0456545454545454,Low,2019,66.7,Options
6315,400127,45,0.0399818181818181,Low,2021,85.73333333333333,Options
6317,610518,45,0.0399818181818181,Low,2021,41.35,Network 15
6318,610389,45,0.0399818181818181,Low,2021,58.95,AUSL
6323,400144,45,0.0399818181818181,Low,2021,45.16666666666666,Options
6327,400127,45,0.048890909090909,Low,2022,55.8,Options
6329,610518,45,0.048890909090909,Low,2022,65.1,Network 15
6330,610389,45,0.048890909090909,Low,2022,71.2,AUSL
6335,400144,45,0.048890909090909,Low,2022,49.53333333333333,Options
6366,400142,46,0.0738363636363636,Medium,2013,74.2,Public
6368,610304,46,0.0738363636363636,Medium,2013,95.575,ISP
6370,609755,46,0.0738363636363636,Medium,2013,93.25,ISP
6371,609680,46,0.0738363636363636,Medium,2013,92.45,Network 15
6373,400053,46,0.0738363636363636,Medium,2013,95.375,Charter
6385,400097,46,0.0738363636363636,Medium,2013,93.525,Charter
6386,400143,46,0.0738363636363636,Medium,2013,85.0,Options
6388,400056,46,0.0738363636363636,Medium,2013,93.45,Charter
6394,609783,46,0.0738363636363636,Medium,2013,93.7,Network 16
