,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
280,12970857,JG138322,2023-02-02T14:49:00.000,042XX N BROADWAY,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1915,019,46,3,26,1169166,1928428,2023,2023-02-09T15:48:39.000,41.959123447,-87.653463411,"{'latitude': '41.959123447', 'longitude': '-87.653463411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,31,577,39,53,5,5
281,12977496,JG146218,2023-02-02T14:49:00.000,073XX S SOUTH SHORE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,0334,003,7,43,11,,,2023,2023-02-09T15:48:39.000,,,,,,,,,,,
282,12971453,JG138962,2023-02-02T14:46:00.000,014XX N SEDGWICK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1821,018,27,8,11,1173383,1909988,2023,2023-02-09T15:48:39.000,41.908430535,-87.638509526,"{'latitude': '41.908430535', 'longitude': '-87.638509526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198
283,12972410,JG139183,2023-02-02T14:46:00.000,042XX N TRIPP AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1722,017,39,16,08B,1147234,1927929,2023,2023-02-09T15:48:39.000,41.958203324,-87.734107804,"{'latitude': '41.958203324', 'longitude': '-87.734107804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,16,363,38,21,1,11
284,12970897,JG138359,2023-02-02T14:45:00.000,013XX W LUNT AVE,0560,ASSAULT,SIMPLE,CTA BUS STOP,False,False,2423,024,49,1,08A,1165807,1946627,2023,2023-02-09T15:48:39.000,42.009134498,-87.66529058,"{'latitude': '42.009134498', 'longitude': '-87.66529058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,66,5,9,11,39
285,12971277,JG138706,2023-02-02T14:45:00.000,024XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),True,True,2524,025,31,22,08B,1149641,1915927,2023,2023-02-09T15:48:39.000,41.92522233,-87.725571567,"{'latitude': '41.92522233', 'longitude': '-87.725571567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22535,23,186,17,1,6,181
286,12970850,JG138337,2023-02-02T14:35:00.000,090XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0423,004,10,46,08A,1197335,1845691,2023,2023-02-09T15:48:39.000,41.731430954,-87.552669707,"{'latitude': '41.731430954', 'longitude': '-87.552669707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,175,47,25,19,238
287,12970849,JG138336,2023-02-02T14:30:00.000,065XX W DEVON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1611,016,41,10,08A,1131902,1942088,2023,2023-02-09T15:48:39.000,41.997337332,-87.790144642,"{'latitude': '41.997337332', 'longitude': '-87.790144642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,36,657,29,17,12,34
288,12975483,JG143799,2023-02-02T14:30:00.000,068XX S THROOP ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0724,007,17,67,08A,1168841,1859317,2023,2023-02-09T15:48:39.000,41.76948433,-87.656660917,"{'latitude': '41.76948433', 'longitude': '-87.656660917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203
289,12971821,JG139466,2023-02-02T14:30:00.000,072XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2424,024,49,1,06,1161722,1947958,2023,2023-02-09T15:48:39.000,42.012873283,-87.680283109,"{'latitude': '42.012873283', 'longitude': '-87.680283109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,22528,10,52,5,12,11,33
290,12973930,JG141482,2023-02-02T14:30:00.000,034XX W MEDILL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1413,014,35,22,06,1153138,1915413,2023,2023-02-09T15:48:39.000,41.923743138,-87.712735542,"{'latitude': '41.923743138', 'longitude': '-87.712735542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,23,321,12,1,7,185
291,12971212,JG138395,2023-02-02T14:19:00.000,014XX W Fargo Ave,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2422,024,49,1,06,1165333,1949540,2023,2023-02-09T15:48:39.000,42.017137953,-87.666951124,"{'latitude': '42.017137953', 'longitude': '-87.666951124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,357,5,9,11,32
292,12970973,JG138275,2023-02-02T14:13:00.000,079XX S EXCHANGE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,True,False,0422,004,7,46,26,1197209,1852947,2023,2023-02-09T15:48:39.000,41.751345114,-87.552890215,"{'latitude': '41.751345114', 'longitude': '-87.552890215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,505,37,25,19,234
293,12970832,JG138283,2023-02-02T14:13:00.000,031XX W ROOSEVELT RD,2027,NARCOTICS,POSSESS - CRACK,CTA BUS STOP,True,False,1134,011,24,29,18,1155395,1894538,2023,2023-02-09T15:48:39.000,41.86641507,-87.705004143,"{'latitude': '41.86641507', 'longitude': '-87.705004143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,132,14,57,21,152
294,12970920,JG138289,2023-02-02T14:12:00.000,039XX W 104TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,2211,022,19,74,15,1151714,1835000,2023,2023-02-09T15:48:39.000,41.70310679,-87.720076453,"{'latitude': '41.70310679', 'longitude': '-87.720076453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,73,316,42,33,9,254
295,12971068,JG138320,2023-02-02T14:09:00.000,057XX W ROOSEVELT RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1513,015,29,25,02,1138158,1894100,2023,2023-02-09T15:48:39.000,41.865541907,-87.768294247,"{'latitude': '41.865541907', 'longitude': '-87.768294247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4458,26,61,7,32,25,99
296,12971084,JG138516,2023-02-02T14:08:00.000,032XX N SHEFFIELD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,False,False,1924,019,44,6,26,1169039,1921667,2023,2023-02-09T15:48:39.000,41.940573762,-87.654127293,"{'latitude': '41.940573762', 'longitude': '-87.654127293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,710,25,22,5,28
297,12971486,JG138979,2023-02-02T14:00:00.000,031XX S ABERDEEN ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0913,009,11,60,07,1169488,1884106,2023,2023-02-09T15:48:39.000,41.837494061,-87.653570683,"{'latitude': '41.837494061', 'longitude': '-87.653570683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,676,48,43,23,162
298,12970968,JG138278,2023-02-02T14:00:00.000,011XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1121,011,26,23,07,1154827,1907315,2023,2023-02-09T15:48:39.000,41.901487821,-87.706746857,"{'latitude': '41.901487821', 'longitude': '-87.706746857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,150,49,4,15,64
299,12970943,JG138344,2023-02-02T14:00:00.000,007XX W LAKE ST,0810,THEFT,OVER $500,STREET,False,False,1214,012,27,28,06,1171203,1901678,2023,2023-02-09T15:48:39.000,41.885675573,-87.646761991,"{'latitude': '41.885675573', 'longitude': '-87.646761991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,784,46,45,15,76
300,12971079,JG138581,2023-02-02T14:00:00.000,096XX S FOREST AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0511,005,9,49,11,1179949,1841124,2023,2023-02-09T15:48:39.000,41.719313605,-87.616499803,"{'latitude': '41.719313605', 'longitude': '-87.616499803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21861,45,567,43,19,10,250
301,12971594,JG139106,2023-02-02T14:00:00.000,048XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,025,37,25,07,1143844,1910199,2023,2023-02-09T15:48:39.000,41.909614875,-87.747016581,"{'latitude': '41.909614875', 'longitude': '-87.747016581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,523,45,2,6,195
302,12971794,JG138808,2023-02-02T14:00:00.000,029XX W 63RD ST,0810,THEFT,OVER $500,STREET,False,False,0823,008,16,66,06,1157958,1862727,2023,2023-02-09T15:48:39.000,41.779069904,-87.696460729,"{'latitude': '41.779069904', 'longitude': '-87.696460729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,319,31,58,13,276
303,12974486,JG142640,2023-02-02T14:00:00.000,021XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,False,False,1235,012,11,31,14,1170916,1889986,2023,2023-02-09T15:48:39.000,41.853598155,-87.648158612,"{'latitude': '41.853598155', 'longitude': '-87.648158612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,250,26,43,15,158
304,12971061,JG138652,2023-02-02T14:00:00.000,032XX W FRANKLIN BLVD,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1123,011,28,23,08B,1154714,1903150,2023,2023-02-09T15:48:39.000,41.890060933,-87.707273553,"{'latitude': '41.890060933', 'longitude': '-87.707273553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,24,177,23,30,16,65
305,12971590,JG139129,2023-02-02T14:00:00.000,037XX W 81ST ST,0810,THEFT,OVER $500,STREET,False,False,0834,008,18,70,06,1152856,1850617,2023,2023-02-09T15:48:39.000,41.745940267,-87.715484215,"{'latitude': '41.745940267', 'longitude': '-87.715484215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,199,30,8,13,232
306,12970879,JG138303,2023-02-02T14:00:00.000,095XX S DOBSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0511,005,8,50,08B,1184883,1841980,2023,2023-02-09T15:48:39.000,41.721548413,-87.598401511,"{'latitude': '41.721548413', 'longitude': '-87.598401511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21861,47,643,35,19,10,250
307,12970908,JG138396,2023-02-02T14:00:00.000,0000X S WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,0112,001,42,32,06,1176813,1900286,2023,2023-02-09T15:48:39.000,41.881730836,-87.626203285,"{'latitude': '41.881730836', 'longitude': '-87.626203285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93
308,12971403,JG138530,2023-02-02T14:00:00.000,027XX N CLYBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,1931,019,32,7,14,1162901,1918174,2023,2023-02-09T15:48:39.000,41.931120002,-87.676784841,"{'latitude': '41.931120002', 'longitude': '-87.676784841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,743,40,16,5,172
309,12971717,JG139285,2023-02-02T14:00:00.000,003XX W 60TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,0711,007,20,68,08A,1174871,1865161,2023,2023-02-09T15:48:39.000,41.785388601,-87.634383635,"{'latitude': '41.785388601', 'longitude': '-87.634383635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,166,4,11,17,135
310,12971010,JG138499,2023-02-02T14:00:00.000,009XX W GARFIELD BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PRIVATE BUILDING,False,False,0934,009,20,61,08B,1171076,1868367,2023,2023-02-09T15:48:39.000,41.794270039,-87.648204114,"{'latitude': '41.794270039', 'longitude': '-87.648204114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,113,4,37,23,127
311,12970898,JG138306,2023-02-02T13:57:00.000,056XX S PEORIA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0712,007,20,68,15,1171270,1867418,2023,2023-02-09T15:48:39.000,41.791661633,-87.647520486,"{'latitude': '41.791661633', 'longitude': '-87.647520486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,113,4,11,17,261
312,12971183,JG138703,2023-02-02T13:55:00.000,128XX S HALSTED ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0523,005,34,53,06,1173335,1819860,2023,2023-02-09T15:48:39.000,41.661110437,-87.641350393,"{'latitude': '41.661110437', 'longitude': '-87.641350393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,7,22,27,10,218
313,12970840,JG138318,2023-02-02T13:55:00.000,039XX S WALLACE ST,0560,ASSAULT,SIMPLE,CAR WASH,False,False,0925,009,11,61,08A,1172941,1878880,2023,2023-02-09T15:48:39.000,41.823077765,-87.641054724,"{'latitude': '41.823077765', 'longitude': '-87.641054724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,59,123,48,37,23,106
314,12970903,JG138341,2023-02-02T13:53:00.000,073XX S SEELEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,0735,007,17,67,04A,1163965,1855925,2023,2023-02-09T15:48:39.000,41.76028009,-87.674629385,"{'latitude': '41.76028009', 'longitude': '-87.674629385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,433,31,23,17,7
315,12970812,JG138258,2023-02-02T13:52:00.000,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,0111,001,42,32,11,1176330,1901649,2023,2023-02-09T15:48:39.000,41.885481891,-87.627935689,"{'latitude': '41.885481891', 'longitude': '-87.627935689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,92,36,42,22,88
316,12971317,JG138656,2023-02-02T13:50:00.000,109XX S GREEN BAY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),False,False,0432,004,10,52,26,1200542,1832948,2023,2023-02-09T15:48:39.000,41.696382689,-87.541350925,"{'latitude': '41.696382689', 'longitude': '-87.541350925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,49,602,47,25,19,247
317,12970830,JG138250,2023-02-02T13:50:00.000,087XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,2222,022,21,71,08A,1170513,1846788,2023,2023-02-09T15:48:39.000,41.735066839,-87.650896405,"{'latitude': '41.735066839', 'longitude': '-87.650896405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,533,13,59,9,244
318,12970861,JG138310,2023-02-02T13:45:00.000,038XX W 68TH ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,0833,008,13,65,11,1151879,1859236,2023,2023-02-09T15:48:39.000,41.769611432,-87.7188386,"{'latitude': '41.769611432', 'longitude': '-87.7188386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,317,15,58,13,209
319,12970985,JG138253,2023-02-02T13:42:00.000,093XX S PAXTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0413,004,7,48,04A,1192469,1843568,2023,2023-02-09T15:48:39.000,41.725724967,-87.570564287,"{'latitude': '41.725724967', 'longitude': '-87.570564287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,44,492,37,25,19,246
320,12976501,JG138279,2023-02-02T13:40:00.000,045XX N MALDEN ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1913,019,46,3,04B,,,2023,2023-02-09T15:48:39.000,,,,,,,,,,,
321,12971088,JG138398,2023-02-02T13:38:00.000,052XX N SHERIDAN RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2023,020,48,77,17,1168697,1934885,2023,2023-02-09T15:48:39.000,41.976851852,-87.654999693,"{'latitude': '41.976851852', 'longitude': '-87.654999693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,93,16,15,2,47
322,12970911,JG138261,2023-02-02T13:35:00.000,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0111,001,42,32,06,1176352,1900927,2023,2023-02-09T15:48:39.000,41.883500187,-87.627876698,"{'latitude': '41.883500187', 'longitude': '-87.627876698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,580,36,41,22,88
323,12970792,JG138227,2023-02-02T13:35:00.000,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,True,False,0111,001,42,32,11,1176330,1901649,2023,2023-02-09T15:48:39.000,41.885481891,-87.627935689,"{'latitude': '41.885481891', 'longitude': '-87.627935689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,92,36,42,22,88
324,12971681,JG138254,2023-02-02T13:32:00.000,051XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,True,False,1533,015,28,25,26,1142313,1899543,2023,2023-02-09T15:48:39.000,41.880402139,-87.752905714,"{'latitude': '41.880402139', 'longitude': '-87.752905714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,25,137
325,12971210,JG138229,2023-02-02T13:30:00.000,020XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931,019,32,5,11,,,2023,2023-02-09T15:48:39.000,,,,,,,,,,,
326,12971629,JG139169,2023-02-02T13:30:00.000,0000X E 112TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0531,005,9,49,06,1178472,1830384,2023,2023-02-09T15:48:39.000,41.689875182,-87.622234381,"{'latitude': '41.689875182', 'longitude': '-87.622234381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,253,43,19,10,265
327,12970766,JG138222,2023-02-02T13:30:00.000,040XX W 21ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1012,010,24,29,07,1149693,1889783,2023,2023-02-09T15:48:39.000,41.853479391,-87.726060362,"{'latitude': '41.853479391', 'longitude': '-87.726060362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,753,14,57,21,109
328,12976005,JG144231,2023-02-02T13:27:00.000,028XX W DEVON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2413,024,50,2,11,1156420,1942336,2023,2023-02-09T15:48:39.000,41.997555636,-87.699944941,"{'latitude': '41.997555636', 'longitude': '-87.699944941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,20,40,27,12,11,46
329,12970841,JG138235,2023-02-02T13:20:00.000,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1933,019,44,6,06,1170283,1920956,2023,2023-02-09T15:48:39.000,41.93859561,-87.649576033,"{'latitude': '41.93859561', 'longitude': '-87.649576033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,681,25,22,5,31
330,12970896,JG138434,2023-02-02T13:20:00.000,048XX S KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,0821,008,14,58,08B,1155852,1872556,2023,2023-02-09T15:48:39.000,41.806084616,-87.703917769,"{'latitude': '41.806084616', 'longitude': '-87.703917769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,85,8,56,13,103
331,12970955,JG138438,2023-02-02T13:16:00.000,002XX S LA SALLE ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER (SPECIFY),False,False,0122,001,42,32,24,1175171,1899118,2023,2023-02-09T15:48:39.000,41.878562742,-87.632267636,"{'latitude': '41.878562742', 'longitude': '-87.632267636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,92,36,29,22,79
332,12970961,JG138292,2023-02-02T13:16:00.000,065XX S WESTERN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,0832,008,16,66,18,1161499,1861168,2023,2023-02-09T15:48:39.000,41.774719093,-87.683522203,"{'latitude': '41.774719093', 'longitude': '-87.683522203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,64,382,2,58,13,207
333,12971676,JG138214,2023-02-02T13:12:00.000,018XX W ADDISON ST,0460,BATTERY,SIMPLE,MEDICAL / DENTAL OFFICE,False,False,1922,019,47,5,08B,1163444,1923934,2023,2023-02-09T15:48:39.000,41.946914337,-87.674626779,"{'latitude': '41.946914337', 'longitude': '-87.674626779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21186,46,644,18,53,5,19
334,12970851,JG138309,2023-02-02T13:10:00.000,056XX W GOODMAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1623,016,45,11,14,1138326,1932570,2023,2023-02-09T15:48:39.000,41.971104909,-87.76674446,"{'latitude': '41.971104909', 'longitude': '-87.76674446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,11,780,50,48,12,58
335,12973738,JG141697,2023-02-02T13:03:00.000,031XX W 63RD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,False,False,0823,008,16,66,11,1156719,1862694,2023,2023-02-09T15:48:39.000,41.779004438,-87.701003946,"{'latitude': '41.779004438', 'longitude': '-87.701003946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,319,31,58,13,276
336,12970831,JG138195,2023-02-02T13:00:00.000,091XX S PAULINA ST,0810,THEFT,OVER $500,STREET,False,False,2221,022,21,73,06,1166618,1843867,2023,2023-02-09T15:48:39.000,41.727135041,-87.665249161,"{'latitude': '41.727135041', 'longitude': '-87.665249161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,632,13,59,9,245
337,12971122,JG138650,2023-02-02T13:00:00.000,024XX N CENTRAL AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2515,025,30,19,06,1138633,1915735,2023,2023-02-09T15:48:39.000,41.924902436,-87.766025313,"{'latitude': '41.924902436', 'longitude': '-87.766025313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,19,58,21,2,6,133
338,12971078,JG138580,2023-02-02T13:00:00.000,083XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0632,006,8,44,05,1184006,1849877,2023,2023-02-09T15:48:39.000,41.743239168,-87.601367779,"{'latitude': '41.743239168', 'longitude': '-87.601367779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,241
339,12970788,JG138216,2023-02-02T13:00:00.000,023XX W 95TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2213,022,19,72,06,1162577,1841589,2023,2023-02-09T15:48:39.000,41.720968953,-87.680115281,"{'latitude': '41.720968953', 'longitude': '-87.680115281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,627,42,59,9,245
340,12971533,JG139026,2023-02-02T13:00:00.000,009XX W WEED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,018,27,8,06,1169814,1910460,2023,2023-02-09T15:48:39.000,41.909804314,-87.651606387,"{'latitude': '41.909804314', 'longitude': '-87.651606387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,22620,37,108,46,49,14,199
341,12970882,JG138387,2023-02-02T13:00:00.000,014XX W SCHOOL ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1922,019,44,6,08A,1166066,1922008,2023,2023-02-09T15:48:39.000,41.941573602,-87.665044286,"{'latitude': '41.941573602', 'longitude': '-87.665044286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,678,25,22,5,19
342,12971049,JG138645,2023-02-02T13:00:00.000,049XX N KIMBALL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1712,017,33,14,11,1152821,1932709,2023,2023-02-09T15:48:39.000,41.971210909,-87.713440694,"{'latitude': '41.971210909', 'longitude': '-87.713440694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,1
343,12971531,JG139061,2023-02-02T13:00:00.000,028XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1211,012,26,24,06,1157085,1906966,2023,2023-02-09T15:48:39.000,41.900484579,-87.698462441,"{'latitude': '41.900484579', 'longitude': '-87.698462441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,301,49,4,15,64
344,12976317,JG138299,2023-02-02T13:00:00.000,002XX N KEELER AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,1114,011,28,26,08B,,,2023,2023-02-09T15:48:39.000,,,,,,,,,,,
