School ID,School Name,Network,2018,2019,2021,2022,pre_cov_att,post_cov_att,att_diff_pp
609964.0,HAMLINE,Network 8,92.7,90.9,81.1,78.4,91.80000000000001,79.75,-12.050000000000011
609966.0,HAMMOND,Network 7,89.2,89.8,79.7,76.5,89.5,78.1,-11.400000000000006
609967.0,FINKL,Network 7,86.4,84.9,88.1,84.6,85.65,86.35,0.6999999999999886
609968.0,MCAULIFFE,Network 4,86.5,87.0,83.3,75.7,86.75,79.5,-7.25
609969.0,HARTE,Network 9,86.1,88.9,91.2,79.5,87.5,85.35,-2.1500000000000057
609971.0,HARVARD,Network 11,82.2,80.3,74.9,80.1,81.25,77.5,-3.75
609972.0,HAUGAN,ISP,91.2,89.6,91.4,83.3,90.4,87.35,-3.0500000000000114
609973.0,ZAPATA,ISP,91.1,87.9,91.9,81.1,89.5,86.5,-3.0
609975.0,HAY,Network 3,88.3,88.9,81.4,86.2,88.6,83.80000000000001,-4.799999999999983
609976.0,HAYT,Network 2,88.7,88.4,93.7,85.7,88.55000000000001,89.7,1.1499999999999915
609977.0,WOODLAWN,Network 9,91.2,87.3,73.0,82.8,89.25,77.9,-11.349999999999994
609978.0,SMITH,Network 13,85.5,89.2,77.4,84.7,87.35,81.05000000000001,-6.299999999999983
609981.0,HEARST,Network 10,91.2,89.2,81.7,78.4,90.2,80.05000000000001,-10.149999999999991
609983.0,HEDGES,Network 8,90.3,86.8,87.5,79.6,88.55,83.55,-5.0
609986.0,HENDERSON,Network 8,87.0,87.6,67.3,84.1,87.3,75.69999999999999,-11.600000000000009
609987.0,HENDRICKS,Network 9,76.1,77.4,68.9,78.3,76.75,73.6,-3.1500000000000057
609988.0,HENRY,Network 1,89.9,93.1,93.0,86.4,91.5,89.7,-1.7999999999999972
609991.0,HERZL,Network 7,93.9,93.1,70.0,78.3,93.5,74.15,-19.349999999999994
609993.0,LARA,ISP,90.5,87.2,81.6,73.5,88.85,77.55,-11.299999999999997
609994.0,HIBBARD,Network 1,92.1,90.5,93.2,86.7,91.3,89.95,-1.3499999999999943
609995.0,HITCH,Network 1,92.9,91.8,94.5,85.0,92.35,89.75,-2.5999999999999943
609996.0,HOLDEN,ISP,92.2,91.8,89.3,85.4,92.0,87.35,-4.650000000000006
610000.0,HOWE,AUSL,94.1,96.2,81.3,80.4,95.15,80.85,-14.300000000000011
610003.0,CUFFE,Network 11,86.2,88.9,87.3,83.1,87.55000000000001,85.19999999999999,-2.3500000000000227
610005.0,HUGHES C,Network 7,87.8,87.7,66.2,73.4,87.75,69.80000000000001,-17.94999999999999
610006.0,HURLEY,Network 10,88.7,88.7,92.5,80.2,88.7,86.35,-2.3500000000000085
610010.0,JAHN,Network 4,92.8,90.8,93.5,89.1,91.8,91.3,-0.5
610011.0,JAMIESON,Network 2,91.0,88.2,91.3,89.0,89.6,90.15,0.5500000000000114
610015.0,JUNGMAN,ISP,87.4,85.9,81.4,71.0,86.65,76.2,-10.450000000000003
610017.0,SAUCEDO,Network 7,88.6,90.7,91.5,80.1,89.65,85.8,-3.8500000000000085
610019.0,KERSHAW,Network 11,89.5,90.1,77.1,82.4,89.8,79.75,-10.049999999999997
610021.0,CASALS,Network 5,87.0,89.5,84.6,78.1,88.25,81.35,-6.900000000000006
610022.0,KILMER,Network 2,87.4,87.9,87.4,84.4,87.65,85.9,-1.75
610024.0,CARDENAS,ISP,93.8,93.0,87.0,87.4,93.4,87.2,-6.200000000000003
610026.0,KINZIE,ISP,90.3,87.0,84.0,81.8,88.65,82.9,-5.75
610029.0,LOZANO,Network 6,93.3,92.4,89.8,78.1,92.85,83.94999999999999,-8.900000000000006
610030.0,KOZMINSKI,Network 9,76.2,77.4,79.9,73.4,76.80000000000001,76.65,-0.15000000000000568
610032.0,GREEN,Network 11,86.0,88.9,87.3,88.3,87.45,87.8,0.3499999999999943
610036.0,LEWIS,Network 3,89.7,93.2,90.2,83.2,91.45,86.7,-4.75
610039.0,VON LINNE,Network 4,91.9,91.8,96.1,90.2,91.85,93.15,1.3000000000000114
610040.0,LLOYD,Network 3,90.4,90.0,87.8,80.8,90.2,84.3,-5.900000000000006
610041.0,LOCKE J,Network 3,87.9,85.2,89.8,79.4,86.55000000000001,84.6,-1.950000000000017
610043.0,LOVETT,Network 3,95.2,92.4,91.7,87.9,93.80000000000001,89.80000000000001,-4.0
610044.0,LOWELL,Network 5,87.5,84.3,86.0,72.3,85.9,79.15,-6.75
610047.0,MADISON,Network 12,84.6,85.9,82.7,76.2,85.25,79.45,-5.799999999999997
610048.0,MANIERRE,Network 4,84.4,83.5,93.7,70.7,83.95,82.2,-1.75
610053.0,MARQUETTE,Network 10,90.9,90.3,82.3,86.4,90.6,84.35,-6.25
610054.0,MARSH,ISP,88.9,87.3,88.2,77.6,88.1,82.9,-5.199999999999989
610055.0,FARADAY,Network 5,90.5,88.1,73.1,78.8,89.3,75.94999999999999,-13.350000000000009
610056.0,MASON,Network 7,95.7,92.8,79.6,79.4,94.25,79.5,-14.75
610057.0,FAIRFIELD,Network 10,92.4,92.7,86.7,82.6,92.55000000000001,84.65,-7.900000000000006
610059.0,MAYER,Network 4,93.6,93.9,93.2,92.0,93.75,92.6,-1.1500000000000057
610063.0,MCCORMICK,Network 7,96.6,93.7,91.2,83.4,95.15,87.30000000000001,-7.849999999999994
610065.0,TILL,Network 9,90.6,86.6,62.2,67.8,88.6,65.0,-23.599999999999994
610067.0,MCKAY,Network 10,94.3,88.6,79.6,77.5,91.44999999999999,78.55,-12.899999999999991
610068.0,HANSON PARK,Network 3,90.0,89.1,93.7,82.8,89.55,88.25,-1.2999999999999972
610070.0,MCPHERSON,Network 2,88.8,90.1,92.5,87.8,89.44999999999999,90.15,0.700000000000017
610073.0,MITCHELL,ISP,91.8,91.2,94.7,91.5,91.5,93.1,1.5999999999999943
610074.0,MONROE,Network 4,88.8,89.8,89.0,83.4,89.3,86.2,-3.0999999999999943
610076.0,MOOS,Network 5,91.9,92.0,90.3,90.4,91.95,90.35,-1.6000000000000085
610078.0,INTER-AMERICAN,Network 4,93.8,92.5,95.9,90.1,93.15,93.0,-0.15000000000000568
610083.0,BEARD,Network 1,89.9,87.1,88.4,81.7,88.5,85.05000000000001,-3.4499999999999886
610086.0,MOUNT VERNON,Network 13,90.8,88.0,75.6,78.0,89.4,76.8,-12.600000000000009
610087.0,BLAIR,Network 10,92.2,89.5,82.0,79.4,90.85,80.7,-10.149999999999991
610088.0,MOZART,Network 4,92.1,90.9,90.5,83.4,91.5,86.95,-4.549999999999997
610089.0,MURPHY,Network 1,92.9,91.5,94.1,85.7,92.2,89.9,-2.299999999999997
610091.0,BROWN R,Network 13,79.6,77.8,75.8,75.9,78.69999999999999,75.85,-2.8499999999999943
610092.0,NASH,Network 3,88.5,84.0,72.5,80.2,86.25,76.35,-9.900000000000006
610093.0,NEIL,Network 12,91.0,91.4,68.7,79.0,91.2,73.85,-17.35000000000001
610094.0,NETTELHORST,Network 4,92.1,92.2,95.1,87.0,92.15,91.05,-1.1000000000000085
610095.0,NEWBERRY,Network 4,91.8,92.5,87.6,88.8,92.15,88.19999999999999,-3.950000000000017
610096.0,NIGHTINGALE,Network 8,92.5,91.4,90.5,84.2,91.95,87.35,-4.6000000000000085
610097.0,NIXON,Network 4,92.4,90.9,91.6,85.3,91.65,88.44999999999999,-3.200000000000017
610098.0,NOBEL,ISP,94.4,91.5,93.7,85.1,92.95,89.4,-3.549999999999997
610099.0,NORWOOD PARK,Network 1,92.8,90.7,93.7,91.0,91.75,92.35,0.5999999999999943
610100.0,WEST PARK,Network 5,91.5,89.9,97.8,87.9,90.7,92.85,2.1499999999999915
610102.0,OGLESBY,Network 11,89.6,86.8,94.5,80.1,88.19999999999999,87.3,-0.8999999999999915
610103.0,OKEEFFE,AUSL,89.8,88.8,82.4,77.7,89.3,80.05000000000001,-9.249999999999986
610104.0,ONAHAN,Network 1,91.6,89.9,94.2,89.6,90.75,91.9,1.1500000000000057
610105.0,ORIOLE PARK,Network 1,90.2,90.1,91.8,90.5,90.15,91.15,1.0
610106.0,PICCOLO,Network 5,89.6,88.7,81.7,79.9,89.15,80.80000000000001,-8.349999999999994
610107.0,OTIS,Network 6,85.0,87.8,82.0,74.9,86.4,78.45,-7.950000000000003
610108.0,OTOOLE,Network 11,90.9,92.6,80.7,90.8,91.75,85.75,-6.0
610110.0,WELLS ES,Network 9,92.1,86.7,66.1,80.5,89.4,73.3,-16.10000000000001
610111.0,PALMER,ISP,88.1,86.0,91.5,85.1,87.05,88.3,1.25
610112.0,PARKER,Network 11,86.2,81.4,75.3,76.3,83.80000000000001,75.8,-8.000000000000014
610115.0,PARK MANOR,Network 12,91.3,93.5,85.6,81.9,92.4,83.75,-8.650000000000006
610116.0,PARKSIDE,Network 12,87.7,91.2,70.6,85.4,89.45,78.0,-11.450000000000003
610117.0,PASTEUR,Network 8,94.1,89.0,92.7,82.0,91.55,87.35,-4.200000000000003
610120.0,PECK,ISP,92.2,90.4,91.3,83.1,91.30000000000001,87.19999999999999,-4.100000000000023
610121.0,IRVING,Network 6,87.9,87.2,76.4,75.9,87.55000000000001,76.15,-11.400000000000006
610122.0,PEIRCE,ISP,90.4,92.1,93.2,86.4,91.25,89.80000000000001,-1.4499999999999886
610123.0,PENN,Network 7,93.5,86.9,73.3,74.1,90.2,73.69999999999999,-16.500000000000014
610124.0,WASHINGTON H ES,Network 12,88.2,91.0,86.4,85.7,89.6,86.05000000000001,-3.549999999999983
610125.0,RUIZ,Network 7,90.3,89.5,89.3,80.7,89.9,85.0,-4.900000000000006
610126.0,PERSHING,Network 9,83.7,80.8,84.0,79.3,82.25,81.65,-0.5999999999999943
610127.0,PETERSON,Network 1,86.8,86.9,94.6,85.3,86.85,89.94999999999999,3.0999999999999943
610128.0,GARVEY,Network 13,91.1,88.7,83.2,85.1,89.9,84.15,-5.75
610129.0,PICKARD,Network 7,95.2,94.9,97.1,91.9,95.05000000000001,94.5,-0.5500000000000114
610130.0,PIRIE,Network 12,90.4,90.2,79.7,83.6,90.30000000000001,81.65,-8.650000000000006
610133.0,WARD L,Network 5,89.3,84.5,64.4,78.3,86.9,71.35,-15.550000000000011
610135.0,PORTAGE PARK,Network 1,87.1,85.9,93.5,85.9,86.5,89.7,3.200000000000003
610138.0,PULASKI,Network 6,89.9,90.3,92.4,86.5,90.1,89.45,-0.6499999999999915
610139.0,PULLMAN,Network 13,86.7,90.7,93.3,74.3,88.7,83.8,-4.900000000000006
610141.0,RAVENSWOOD,Network 2,93.5,94.6,92.7,89.9,94.05,91.30000000000001,-2.749999999999986
610142.0,RAY,Network 9,85.2,88.0,85.1,90.6,86.6,87.85,1.25
610143.0,REAVIS,Network 9,80.0,85.2,73.2,72.5,82.6,72.85,-9.75
610144.0,REILLY,Network 4,86.9,90.7,91.0,88.7,88.80000000000001,89.85,1.049999999999983
610145.0,REINBERG,Network 1,88.1,87.1,82.7,80.6,87.6,81.65,-5.949999999999989
610147.0,ROGERS,ISP,85.0,86.4,89.3,80.7,85.7,85.0,-0.7000000000000028
610148.0,CHAVEZ,ISP,89.9,93.3,90.9,84.8,91.6,87.85,-3.75
610152.0,RUGGLES,Network 12,88.7,89.9,71.6,83.7,89.30000000000001,77.65,-11.650000000000006
610153.0,RYDER,Network 11,87.5,90.7,86.7,85.0,89.1,85.85,-3.25
610158.0,SAYRE,Network 3,91.6,91.0,94.3,88.1,91.3,91.19999999999999,-0.10000000000000853
610159.0,SCAMMON,Network 1,92.4,87.7,89.8,84.3,90.05000000000001,87.05,-3.000000000000014
610163.0,STOCK,Network 1,90.0,90.3,89.3,82.8,90.15,86.05,-4.1000000000000085
610165.0,SCHUBERT,Network 3,91.9,91.5,94.0,84.5,91.7,89.25,-2.450000000000003
610167.0,SEWARD,Network 8,90.3,89.6,84.2,76.9,89.94999999999999,80.55000000000001,-9.399999999999977
610170.0,COLUMBIA EXPLORERS,ISP,92.2,90.0,90.5,85.8,91.1,88.15,-2.9499999999999886
610171.0,MIRELES,Network 12,83.2,87.3,77.1,82.9,85.25,80.0,-5.25
610172.0,SHERMAN,Network 8,82.8,88.5,80.5,77.9,85.65,79.2,-6.450000000000003
610173.0,SHERWOOD,ISP,95.0,90.0,82.6,76.9,92.5,79.75,-12.75
610174.0,SHIELDS,Network 8,91.1,91.0,90.1,83.8,91.05,86.94999999999999,-4.1000000000000085
610176.0,SHOOP,Network 13,86.0,88.5,84.3,84.8,87.25,84.55,-2.700000000000003
610177.0,SKINNER,Network 6,94.9,98.8,96.9,86.6,96.85,91.75,-5.099999999999994
610178.0,SCHMID,Network 12,77.9,82.3,73.7,73.3,80.1,73.5,-6.599999999999994
610179.0,SMYSER,Network 1,92.0,92.0,92.7,90.8,92.0,91.75,-0.25
610180.0,SMYTH,Network 6,90.9,85.2,76.1,82.7,88.05000000000001,79.4,-8.650000000000006
610182.0,SOLOMON,Network 1,85.0,84.5,91.2,79.2,84.75,85.2,0.45000000000000284
610183.0,SPENCER,Network 3,90.5,84.2,78.6,77.6,87.35,78.1,-9.25
610184.0,SPRY ES,Network 7,90.8,89.5,92.1,88.6,90.15,90.35,0.19999999999998863
610185.0,STEVENSON,Network 10,88.9,89.1,89.7,84.5,89.0,87.1,-1.9000000000000057
610188.0,DUNNE,Network 13,89.4,92.5,93.7,87.0,90.95,90.35,-0.6000000000000085
610192.0,STOWE,Network 5,90.4,89.1,88.8,83.5,89.75,86.15,-3.5999999999999943
610193.0,NEW SULLIVAN,Network 12,89.5,84.9,76.3,78.0,87.2,77.15,-10.049999999999997
610194.0,SUMNER,Network 5,92.0,91.3,89.7,88.8,91.65,89.25,-2.4000000000000057
610196.0,SWIFT,Network 2,93.4,91.7,94.2,88.0,92.55000000000001,91.1,-1.450000000000017
610197.0,TALCOTT,Network 6,92.4,93.1,95.5,87.4,92.75,91.45,-1.2999999999999972
610198.0,TAYLOR,Network 13,90.8,86.5,83.8,82.2,88.65,83.0,-5.650000000000006
610199.0,COLEMON,Network 13,91.6,93.1,82.8,87.9,92.35,85.35,-7.0
610200.0,THORP J,Network 12,85.9,85.3,77.0,76.7,85.6,76.85,-8.75
610202.0,TILTON,Network 5,87.9,86.0,71.7,82.2,86.95,76.95,-10.0
610203.0,TONTI,Network 8,93.1,93.9,92.9,85.5,93.5,89.2,-4.299999999999997
610206.0,TWAIN,Network 10,91.8,90.9,96.2,89.1,91.35,92.65,1.3000000000000114
610208.0,LAVIZZO,Network 13,91.9,94.2,74.1,76.8,93.05000000000001,75.44999999999999,-17.600000000000023
610209.0,VOLTA,Network 1,92.7,89.4,91.3,86.9,91.05000000000001,89.1,-1.950000000000017
610213.0,WADSWORTH,Network 9,86.2,84.9,84.8,75.9,85.55000000000001,80.35,-5.200000000000017
610216.0,WALSH,Network 7,89.5,87.5,83.8,80.9,88.5,82.35,-6.150000000000006
610217.0,WARD J,ISP,95.3,93.9,97.8,92.2,94.6,95.0,0.4000000000000057
610218.0,WARREN,Network 12,70.7,86.0,93.1,80.8,78.35,86.94999999999999,8.599999999999994
610219.0,WASHINGTON G ES,Network 13,87.8,88.9,92.1,84.4,88.35,88.25,-0.09999999999999432
610221.0,WEBSTER,Network 5,91.6,90.6,77.8,83.9,91.1,80.85,-10.25
610223.0,WENTWORTH,Network 11,92.2,84.7,72.7,75.3,88.45,74.0,-14.450000000000003
610225.0,WHISTLER,Network 13,93.1,93.3,76.8,75.2,93.19999999999999,76.0,-17.19999999999999
610226.0,SANDOVAL,ISP,92.1,89.0,92.5,85.7,90.55,89.1,-1.4500000000000028
610227.0,WHITNEY,Network 7,90.4,90.3,91.3,86.6,90.35,88.94999999999999,-1.4000000000000057
610228.0,WHITTIER,Network 7,91.2,90.3,91.9,78.4,90.75,85.15,-5.599999999999994
610229.0,PRITZKER,Network 6,86.4,88.9,91.4,91.2,87.65,91.30000000000001,3.6500000000000057
610231.0,NATIONAL TEACHERS,AUSL,91.8,90.2,86.8,88.5,91.0,87.65,-3.3499999999999943
610234.0,YATES,Network 5,88.6,90.0,80.9,85.0,89.3,82.95,-6.349999999999994
610235.0,YOUNG ES,Network 3,91.1,85.2,78.9,81.0,88.15,79.95,-8.200000000000003
610237.0,BEETHOVEN,Network 9,86.1,84.8,66.5,79.6,85.44999999999999,73.05,-12.399999999999991
610239.0,DALEY,Network 8,88.9,92.2,76.4,82.1,90.55000000000001,79.25,-11.300000000000011
610242.0,BRENNEMANN,Network 2,82.5,86.3,93.6,82.7,84.4,88.15,3.75
610244.0,CLARK HS,ISP,91.325,89.775,71.25,70.925,90.55000000000001,71.0875,-19.462500000000006
610245.0,DOUGLASS HS,Network 15,82.13333333333333,81.76666666666667,56.699999999999996,77.89999999999999,81.94999999999999,67.3,-14.649999999999991
610246.0,BEASLEY,Network 9,86.5,87.4,74.5,80.6,86.95,77.55,-9.400000000000006
610248.0,CHICAGO ACADEMY ES,AUSL,89.8,88.5,95.4,84.6,89.15,90.0,0.8499999999999943
610249.0,TALMAN,ISP,91.5,92.9,92.5,80.7,92.2,86.6,-5.6000000000000085
610250.0,SALAZAR,ISP,94.0,92.0,84.9,84.9,93.0,84.9,-8.099999999999994
610251.0,CATHER,Network 5,86.3,82.8,73.9,71.5,84.55,72.7,-11.849999999999994
610252.0,DETT,Network 6,83.5,79.6,72.4,71.5,81.55,71.95,-9.599999999999994
610254.0,DVORAK,Network 7,91.1,88.2,79.0,80.1,89.65,79.55,-10.100000000000009
610256.0,ROBINSON,Network 9,86.3,86.7,75.0,82.2,86.5,78.6,-7.900000000000006
610257.0,MORTON,AUSL,80.7,81.9,83.7,80.3,81.30000000000001,82.0,0.6999999999999886
610263.0,DULLES,AUSL,90.1,93.5,71.7,76.2,91.8,73.95,-17.849999999999994
610268.0,ASHE,Network 12,84.7,81.1,82.3,75.3,82.9,78.8,-4.1000000000000085
610269.0,MCCUTCHEON,Network 2,88.5,87.7,84.0,79.6,88.1,81.8,-6.299999999999997
610271.0,JENSEN,Network 5,84.4,88.1,78.4,80.8,86.25,79.6,-6.650000000000006
610274.0,JOHNSON,AUSL,91.6,91.7,63.5,81.3,91.65,72.4,-19.25
610276.0,MOLLISON,Network 9,86.6,87.1,70.8,78.5,86.85,74.65,-12.199999999999989
610279.0,TANNER,Network 12,79.9,74.4,70.4,73.9,77.15,72.15,-5.0
610282.0,MCNAIR,Network 3,83.0,87.5,88.1,72.4,85.25,80.25,-5.0
610284.0,NEW FIELD,Network 2,91.4,90.7,90.1,82.6,91.05000000000001,86.35,-4.700000000000017
610287.0,ASHBURN,Network 10,91.3,91.1,94.1,87.8,91.19999999999999,90.94999999999999,-0.25
610290.0,MAYS,Network 11,87.4,87.5,78.4,86.6,87.45,82.5,-4.950000000000003
610293.0,MELODY,Network 5,84.9,86.4,55.3,73.1,85.65,64.19999999999999,-21.450000000000017
610295.0,HIGGINS,Network 13,89.1,88.2,72.1,80.9,88.65,76.5,-12.150000000000006
610298.0,LENART,ISP,86.4,84.8,81.4,88.9,85.6,85.15,-0.44999999999998863
610299.0,KING ES,Network 11,87.8,85.7,61.0,73.5,86.75,67.25,-19.5
610300.0,WESTCOTT,Network 11,87.4,85.7,68.6,73.5,86.55000000000001,71.05,-15.500000000000014
610304.0,PHOENIX MILITARY HS,ISP,94.675,94.7,84.725,88.55,94.6875,86.63749999999999,-8.050000000000011
610305.0,LELAND,Network 3,84.2,78.1,76.7,74.3,81.15,75.5,-5.650000000000006
610308.0,RUDOLPH,Network 6,72.1,65.6,70.1,55.3,68.85,62.699999999999996,-6.149999999999999
610312.0,MCDOWELL,ISP,94.7,94.1,94.6,93.2,94.4,93.9,-0.5
610313.0,DE DIEGO,Network 5,89.0,87.4,82.4,79.4,88.2,80.9,-7.299999999999997
610317.0,BRIGHTON PARK,Network 8,90.3,89.2,89.0,82.9,89.75,85.95,-3.799999999999997
610323.0,BOWEN HS,Network 17,82.4,85.6,71.975,76.05,84.0,74.01249999999999,-9.987500000000011
610325.0,AVONDALE-LOGANDALE,Network 4,93.4,91.0,94.0,89.2,92.2,91.6,-0.6000000000000085
610329.0,OROZCO,Network 7,91.5,87.5,94.0,83.0,89.5,88.5,-1.0
610334.0,RABY HS,Network 15,82.95,80.65,66.95,66.425,81.80000000000001,66.6875,-15.112500000000011
610339.0,STAGG,Network 11,97.1,96.6,92.6,79.0,96.85,85.8,-11.049999999999997
610340.0,CHICAGO ACADEMY HS,AUSL,92.925,93.45,94.025,90.25,93.1875,92.1375,-1.0499999999999972
610345.0,WOODSON,Network 9,91.5,88.4,88.4,83.9,89.95,86.15,-3.799999999999997
610347.0,CLAREMONT,Network 10,82.6,87.9,79.7,81.0,85.25,80.35,-4.900000000000006
610352.0,DURKIN PARK,Network 10,90.0,87.1,92.8,85.0,88.55,88.9,0.3500000000000085
610353.0,CALMECA,Network 8,90.8,89.2,93.9,84.2,90.0,89.05000000000001,-0.9499999999999886
610354.0,NORTH RIVER,Network 1,88.8,89.5,80.0,82.1,89.15,81.05,-8.100000000000009
610355.0,COURTENAY,Network 2,93.1,90.2,88.9,79.6,91.65,84.25,-7.400000000000006
610357.0,SPRY HS,Network 16,88.675,82.975,60.15,64.575,85.82499999999999,62.3625,-23.46249999999999
610362.0,EVERS,Network 11,95.6,91.9,83.8,86.8,93.75,85.3,-8.450000000000003
610363.0,DISNEY,Network 2,89.1,89.4,95.1,88.4,89.25,91.75,2.5
610366.0,WACKER,ISP,91.7,92.8,92.5,90.9,92.25,91.7,-0.5499999999999972
610367.0,DEPRIEST,Network 3,91.3,87.5,68.1,76.7,89.4,72.4,-17.0
610368.0,HUGHES L,Network 13,81.5,80.8,73.7,73.1,81.15,73.4,-7.75
610369.0,JACKSON M,Network 11,91.3,90.1,85.3,80.0,90.69999999999999,82.65,-8.049999999999983
610380.0,WILLIAMS HS,Network 17,86.425,84.35,79.925,82.125,85.38749999999999,81.025,-4.362499999999983
610381.0,BRONZEVILLE HS,Network 17,82.6,84.65,84.075,84.925,83.625,84.5,0.875
610383.0,SOCIAL JUSTICE HS,Network 15,90.15,86.3,77.4,75.1,88.225,76.25,-11.974999999999994
610384.0,INFINITY HS,ISP,93.075,92.15,86.825,89.425,92.61250000000001,88.125,-4.487500000000011
610385.0,MULTICULTURAL ARTS HIGH SCHOOL,Network 15,89.175,85.95,98.95,72.0,87.5625,85.475,-2.0875000000000057
610386.0,PEACE AND EDUCATION HS,ISP,86.36666666666667,85.39999999999999,74.03333333333335,78.10000000000001,85.88333333333333,76.06666666666668,-9.816666666666649
610389.0,ORR HS,AUSL,73.575,72.55,58.95,71.2,73.0625,65.075,-7.987499999999997
610390.0,RICKOVER MILITARY HS,ISP,91.35,90.15,84.125,86.5,90.75,85.3125,-5.4375
610391.0,LINDBLOM HS,Network 16,90.725,90.5,86.35,86.9,90.6125,86.625,-3.987499999999997
610392.0,WORLD LANGUAGE HS,Network 15,91.4,90.15,86.1,86.4,90.775,86.25,-4.525000000000006
610394.0,UPLIFT HS,Network 14,84.5,85.69999999999999,66.4,75.325,85.1,70.86250000000001,-14.237499999999983
610396.0,TARKINGTON,AUSL,93.6,92.5,86.5,89.6,93.05,88.05,-5.0
610402.0,DEVRY HS,Network 14,95.1,94.1,93.7,91.55000000000001,94.6,92.625,-1.9749999999999943
610405.0,SUDER,Network 6,93.4,94.6,90.8,88.7,94.0,89.75,-4.25
610499.0,COLLINS HS,AUSL,85.75,81.975,65.975,75.95,83.8625,70.9625,-12.899999999999991
610504.0,THOMAS,ISP,88.7,87.2,90.0,83.3,87.95,86.65,-1.2999999999999972
610513.0,AIR FORCE HS,Network 16,91.625,92.15,90.15,85.825,91.8875,87.98750000000001,-3.8999999999999915
610515.0,DISNEY II ES,Network 14,93.0,92.4,95.2,90.9,92.7,93.05000000000001,0.3500000000000085
610518.0,AUSTIN CCA HS,Network 15,87.075,79.475,41.35,65.1,83.275,53.224999999999994,-30.05000000000001
610520.0,LASALLE II,ISP,88.7,87.8,87.9,81.5,88.25,84.7,-3.549999999999997
610524.0,ALCOTT HS,Network 15,90.6,90.725,80.275,83.9,90.6625,82.0875,-8.574999999999989
610529.0,OGDEN HS,Network 15,93.325,90.275,84.875,82.65,91.80000000000001,83.7625,-8.037500000000009
610530.0,SOUTH SHORE ES,Network 12,74.0,77.4,67.2,73.5,75.7,70.35,-5.3500000000000085
610533.0,PRIETO,Network 3,91.8,94.4,96.5,81.0,93.1,88.75,-4.349999999999994
610539.0,CAMRAS,ISP,90.2,87.4,91.4,81.0,88.80000000000001,86.2,-2.6000000000000085
610541.0,LORCA,ISP,92.2,93.5,92.2,84.5,92.85,88.35,-4.5
610542.0,WEST RIDGE,ISP,90.6,92.0,92.4,82.9,91.3,87.65,-3.6499999999999915
610543.0,SOLORIO HS,AUSL,93.975,94.1,83.625,87.575,94.0375,85.6,-8.4375
610547.0,SOUTH SHORE INTL HS,Network 17,90.525,88.925,77.7,78.9,89.725,78.30000000000001,-11.424999999999983
610557.0,PATHWAYS - ASHBURN HS,Options,69.15,72.325,67.6,53.825,70.73750000000001,60.7125,-10.025000000000013
610558.0,GOODE HS,Network 16,89.125,87.475,84.4,84.225,88.3,84.3125,-3.987499999999997
610561.0,CRANE MEDICAL HS,Network 15,91.95,84.32499999999999,73.1,74.325,88.13749999999999,73.7125,-14.424999999999983
610563.0,BACK OF THE YARDS HS,ISP,93.25,91.35,86.9,84.35,92.3,85.625,-6.674999999999997
610564.0,DISNEY II HS,Network 14,88.15,88.125,86.875,82.55,88.1375,84.7125,-3.424999999999997
610565.0,EXCEL ENGLEWOOD HS,Options,72.0,71.17500000000001,68.625,75.325,71.5875,71.975,0.38749999999998863
610568.0,PATHWAYS - AVONDALE HS,Options,76.825,79.9,75.05,52.2,78.36250000000001,63.625,-14.737500000000011
610569.0,OMBUDSMAN - NORTHWEST HS,Options,51.4,64.35,58.9,61.775,57.875,60.3375,2.4624999999999986
610570.0,OMBUDSMAN - SOUTH HS,Options,58.650000000000006,54.975,51.0,38.125,56.8125,44.5625,-12.25
610571.0,OMBUDSMAN - WEST HS,Options,50.975,54.975,49.1,40.375,52.975,44.7375,-8.237500000000004
610586.0,SADLOWSKI,Network 13,88.9,90.9,90.2,77.2,89.9,83.7,-6.200000000000003
610587.0,DYETT ARTS HS,Network 17,92.0,92.65,80.65,82.55000000000001,92.325,81.60000000000001,-10.724999999999994
