,School_ID_x,Short_Name,Zip,Lat,Long,GeoNetwork,COMMAREA,WARD_15,ca_id,fin_id,tot_student,perc_low_income,perc_black_his_stu,bus_count,pre_cov_att,post_cov_att,att_diff_pp,School_ID_y,match_score,teachers,teachers_per_100stu,help_fte_per_100stu,dolla_per_student,salary_per_teacher
252,610006,HURLEY,60629,41.76678528,-87.71954083,10,WEST LAWN,13,63,23911,721,0.7753120665742025,0.984743411927878,2,88.7,86.35,2.3500000000000085,,,,,,10998.633841886269,
253,610010,JAHN,60657,41.9392475,-87.67580972,4,NORTH CENTER,32,46,23921,290,0.4137931034482758,0.593103448275862,1,91.8,91.3,0.5,,,,,,17947.741379310344,
254,610011,JAMIESON,60659,41.98464078,-87.70052942,2,WEST RIDGE,40,20,23931,794,0.593198992443325,0.3916876574307305,2,89.6,90.15,-0.5500000000000114,,,,,,11452.725440806045,
255,610015,JUNGMAN,60608,41.85806478,-87.65230159,7,LOWER WEST SIDE,25,33,23961,290,0.6517241379310345,0.8517241379310345,3,86.65,76.2,10.450000000000005,,,,,,18166.91724137931,
256,610017,SAUCEDO,60623,41.84794072,-87.69731554,7,SOUTH LAWNDALE,12,32,29151,883,0.7995469988674971,0.9932049830124576,2,89.65,85.8,3.850000000000009,,,,,,11978.268403171009,
257,610019,KERSHAW,60621,41.77645281,-87.64089203,11,ENGLEWOOD,20,66,23991,211,0.8436018957345972,1.0,2,89.8,79.75,10.049999999999995,,,,,,21990.99526066351,
258,610021,CASALS,60651,41.90450276,-87.71423365,5,HUMBOLDT PARK,26,24,24011,351,0.7863247863247863,0.9743589743589745,3,88.25,81.35,6.900000000000006,,,,,,12741.846153846154,
259,610022,KILMER,60626,42.00364046,-87.66822247,2,ROGERS PARK,49,10,24021,743,0.7617765814266487,0.693135935397039,2,87.65,85.9,1.75,,,,,,13506.775235531628,
260,610024,CARDENAS,60623,41.84848777,-87.71601741,7,SOUTH LAWNDALE,22,32,24051,819,0.8400488400488401,0.989010989010989,2,93.4,87.2,6.200000000000003,,,,,,14041.802197802197,
261,610026,KINZIE,60638,41.78996463,-87.7794826,10,GARFIELD RIDGE,13,53,24071,665,0.4917293233082707,0.825563909774436,3,88.65,82.9,5.75,,,,,,13568.86015037594,
262,610030,KOZMINSKI,60615,41.79800188,-87.60248145,9,HYDE PARK,5,8,31151,260,0.6269230769230769,0.8807692307692307,4,76.80000000000001,76.65,0.1500000000000056,,,,,,13294.292307692307,
263,610032,GREEN,60643,41.71929195,-87.65250014,11,WASHINGTON HEIGHTS,21,72,24131,304,0.756578947368421,0.993421052631579,2,87.45,87.8,-0.3499999999999943,,,,,,16849.519736842107,
264,610036,LEWIS,60651,41.90682605,-87.75454995,3,AUSTIN,37,26,24151,378,0.791005291005291,0.9814814814814816,2,91.45,86.7,4.75,,,,,,14099.57142857143,
265,610039,VON LINNE,60618,41.94000928,-87.70263467,4,AVONDALE,33,22,24201,623,0.5248796147672552,0.7688603531300161,0,91.85,93.15,-1.3000000000000114,,,,,,11048.510433386838,
266,610040,LLOYD,60639,41.9188141,-87.74851501,3,BELMONT CRAGIN,36,19,24221,842,0.7434679334916865,0.9774346793349168,2,90.2,84.3,5.900000000000006,,,,,,11523.754156769597,
267,610041,LOCKE J,60634,41.93176235,-87.79560407,3,MONTCLARE,36,18,24231,1148,0.7560975609756098,0.872822299651568,0,86.55000000000001,84.6,1.950000000000017,,,,,,10989.587108013937,
268,610043,LOVETT,60639,41.91271803,-87.78391885,3,AUSTIN,29,26,24241,312,0.7467948717948718,0.9935897435897436,2,93.8,89.80000000000001,4.0,,,,,,13192.176282051281,
269,610044,LOWELL,60651,41.90651959,-87.710217,5,HUMBOLDT PARK,26,24,24251,308,0.8084415584415584,0.9545454545454546,2,85.9,79.15,6.75,,,,,,19291.555194805194,
270,610047,MADISON,60619,41.75954806,-87.5907124,12,SOUTH SHORE,8,39,24301,190,0.7736842105263158,0.9947368421052633,4,85.25,79.45,5.799999999999997,,,,,,18343.163157894738,
271,610048,MANIERRE,60610,41.90824688,-87.63982651,4,NEAR NORTH SIDE,27,37,24311,251,0.8286852589641435,0.99601593625498,3,83.95,82.2,1.75,,,,,,20430.011952191235,
272,610053,MARQUETTE,60629,41.77388108,-87.6970298,10,CHICAGO LAWN,17,64,24341,1018,0.7966601178781926,0.9833005893909628,1,90.6,84.35,6.25,610053.0,0.96,65.0,100.0,1.5384615384615383,11679.001964636542,48592.75384615385
273,610054,MARSH,60617,41.71658802,-87.55248343,13,SOUTH DEERING,10,48,24361,647,0.7727975270479135,0.9675425038639875,1,88.1,82.9,5.199999999999989,,,,,,13247.636785162287,
274,610055,FARADAY,60624,41.87971359,-87.70809202,5,EAST GARFIELD PARK,28,28,24371,170,0.8764705882352941,1.0,5,89.3,75.94999999999999,13.350000000000009,,,,,,21656.058823529413,
275,610056,MASON,60623,41.8568637,-87.73167243,5,NORTH LAWNDALE,24,30,24381,219,0.8493150684931506,1.0,1,94.25,79.5,14.75,,,,,,20620.730593607306,
276,610057,FAIRFIELD,60629,41.7809039,-87.69211506,10,CHICAGO LAWN,16,64,26701,485,0.8701030927835052,0.9979381443298968,1,92.55,84.65,7.900000000000006,610057.0,0.93,29.0,44.61538461538462,1.5384615384615383,11536.259793814434,55039.68965517241
277,610059,MAYER,60614,41.92320352,-87.65728744,4,LINCOLN PARK,43,68,24401,666,0.09009009009009,0.1816816816816817,1,93.75,92.6,1.1500000000000057,,,,,,11169.127627627628,
278,610063,MCCORMICK,60623,41.84226717,-87.70630009,7,SOUTH LAWNDALE,22,32,24431,445,0.7617977528089888,0.9797752808988764,2,95.15,87.30000000000001,7.849999999999994,,,,,,15789.822471910113,
279,610065,TILL,60637,41.77542384,-87.60935721,9,WOODLAWN,20,9,24441,317,0.8107255520504731,0.996845425867508,4,88.6,65.0,23.599999999999994,,,,,,14256.76025236593,
280,610067,MCKAY,60629,41.76814276,-87.6917865,10,CHICAGO LAWN,17,64,24451,633,0.7867298578199052,0.971563981042654,2,91.45,78.55,12.899999999999991,,,,,,13670.077409162717,
281,610068,HANSON PARK,60639,41.92395526,-87.76151477,3,BELMONT CRAGIN,36,19,24461,1154,0.7686308492201039,0.9783362218370883,2,89.55,88.25,1.2999999999999972,610068.0,0.96,93.0,143.07692307692307,1.5384615384615383,15001.486135181976,48997.354838709674
282,610070,MCPHERSON,60640,41.96784687,-87.67628825,2,LINCOLN SQUARE,47,6,24471,668,0.4580838323353293,0.6452095808383234,2,89.44999999999999,90.15,-0.700000000000017,,,,,,14691.752994011977,
283,610073,MITCHELL,60612,41.89208217,-87.68318459,5,WEST TOWN,26,25,24511,382,0.3036649214659686,0.4554973821989528,3,91.5,93.1,-1.5999999999999943,,,,,,10861.549738219896,
284,610074,MONROE,60647,41.9299886,-87.71922375,4,LOGAN SQUARE,35,23,24531,653,0.8101071975497703,0.9326186830015314,2,89.3,86.2,3.0999999999999943,,,,,,13023.732006125574,
285,610076,MOOS,60647,41.91250548,-87.69694139,5,WEST TOWN,1,25,24551,431,0.6774941995359629,0.8816705336426914,3,91.95,90.35,1.6000000000000083,,,,,,13646.222737819025,
286,610078,INTER-AMERICAN,60613,41.9490033,-87.65157334,4,LAKE VIEW,44,57,29191,670,0.4522388059701492,0.8776119402985074,0,93.15,93.0,0.1500000000000056,610078.0,0.95,42.0,64.61538461538461,1.5384615384615383,10836.764179104477,65814.76190476191
287,610083,BEARD,60656,41.97012488,-87.78963033,1,NORWOOD PARK,45,36,30051,316,0.2531645569620253,0.5221518987341772,3,88.5,85.05000000000001,3.4499999999999886,,,,,,27720.268987341773,
288,610086,MOUNT VERNON,60643,41.70195212,-87.64765249,13,WASHINGTON HEIGHTS,34,72,24601,229,0.8384279475982532,0.9956331877729258,2,89.4,76.8,12.600000000000009,610086.0,0.96,16.0,24.615384615384617,1.5384615384615383,14711.755458515283,46447.5
289,610087,BLAIR,60638,41.77655627,-87.79060442,10,CLEARING,23,62,30071,237,0.3881856540084388,0.8227848101265823,0,90.85,80.7,10.149999999999991,610087.0,1.0,22.0,33.84615384615385,1.5384615384615383,26973.12658227848,18045.272727272728
290,610088,MOZART,60647,41.92090965,-87.72188814,4,LOGAN SQUARE,35,23,24611,487,0.8193018480492813,0.9671457905544149,2,91.5,86.95,4.549999999999997,,,,,,13488.728952772073,
291,610089,MURPHY,60618,41.95007775,-87.71683186,1,IRVING PARK,35,16,24621,493,0.4888438133874239,0.6308316430020284,2,92.2,89.9,2.299999999999997,,,,,,13190.993914807303,
292,610091,BROWN R,60628,41.66487335,-87.63895773,13,WEST PULLMAN,9,50,24631,295,0.7389830508474576,0.9932203389830508,2,78.69999999999999,75.85,2.8499999999999943,,,,,,13817.261016949153,
293,610092,NASH,60644,41.89180975,-87.74793588,3,AUSTIN,37,26,24641,236,0.7584745762711864,0.9915254237288136,2,86.25,76.35,9.900000000000006,,,,,,16158.52966101695,
294,610093,NEIL,60619,41.7384066,-87.62093346,12,CHATHAM,6,40,24651,250,0.78,0.98,2,91.2,73.85,17.35000000000001,,,,,,28336.148,
295,610094,NETTELHORST,60657,41.94163655,-87.64456122,4,LAKE VIEW,44,57,24661,624,0.157051282051282,0.2307692307692307,4,92.15,91.05,1.1000000000000083,,,,,,12264.54326923077,
296,610095,NEWBERRY,60614,41.91394722,-87.64599025,4,LINCOLN PARK,43,68,29231,359,0.6768802228412256,0.8746518105849582,4,92.15,88.19999999999999,3.950000000000017,,,,,,16179.08913649025,
297,610096,NIGHTINGALE,60632,41.79771438,-87.68913886,8,GAGE PARK,14,61,24671,978,0.8292433537832311,0.9795501022494888,3,91.95,87.35,4.6000000000000085,,,,,,11781.40899795501,
298,610097,NIXON,60639,41.91958145,-87.73142009,4,HERMOSA,35,21,24681,593,0.7706576728499157,0.981450252951096,2,91.65,88.44999999999999,3.200000000000017,,,,,,12249.787521079257,
299,610098,NOBEL,60651,41.90615515,-87.72995463,5,HUMBOLDT PARK,26,24,24691,582,0.7800687285223368,0.9845360824742267,3,92.95,89.4,3.549999999999997,,,,,,12191.621993127148,
300,610099,NORWOOD PARK,60631,41.98815251,-87.80297944,1,NORWOOD PARK,41,36,24711,338,0.1301775147928994,0.363905325443787,2,91.75,92.35,-0.5999999999999943,610099.0,0.96,24.0,36.92307692307693,1.5384615384615383,13021.695266272189,61591.458333333336
301,610100,WEST PARK,60651,41.90690721,-87.7324431,5,HUMBOLDT PARK,26,24,24721,458,0.87117903930131,0.965065502183406,2,90.7,92.85,-2.1499999999999915,610100.0,0.93,36.0,55.38461538461539,1.5384615384615383,13651.724890829695,64504.944444444445
302,610102,OGLESBY,60620,41.75467006,-87.6454695,11,AUBURN GRESHAM,17,70,24741,274,0.8467153284671532,0.9927007299270072,3,88.19999999999999,87.3,0.8999999999999915,,,,,,19318.879562043796,
303,610103,OKEEFFE,60649,41.76860231,-87.57280596,12,SOUTH SHORE,5,39,24751,497,0.8229376257545271,0.9879275653923542,4,89.3,80.05000000000001,9.249999999999986,,,,,,13557.3138832998,
304,610104,ONAHAN,60631,41.99379035,-87.79310826,1,NORWOOD PARK,41,36,24761,659,0.2731411229135053,0.3186646433990895,1,90.75,91.9,-1.1500000000000057,,,,,,10191.254931714719,
305,610105,ORIOLE PARK,60656,41.97850138,-87.81205404,1,NORWOOD PARK,41,36,24771,597,0.1959798994974874,0.2981574539363484,2,90.15,91.15,-1.0,610105.0,0.96,45.0,69.23076923076923,1.5384615384615383,11100.96984924623,62080.444444444445
306,610106,PICCOLO,60651,41.90013966,-87.7312606,5,HUMBOLDT PARK,37,24,24781,575,0.8347826086956521,0.9895652173913044,1,89.15,80.80000000000001,8.349999999999994,,,,,,11882.667826086956,
307,610107,OTIS,60642,41.89180608,-87.66542624,6,WEST TOWN,1,25,24791,325,0.796923076923077,0.9107692307692308,3,86.4,78.45,7.950000000000003,,,,,,19397.286153846155,
308,610108,OTOOLE,60636,41.77457107,-87.674865,11,WEST ENGLEWOOD,16,65,24801,324,0.8209876543209876,0.9814814814814816,2,91.75,85.75,6.0,,,,,,13976.592592592593,
309,610110,WELLS ES,60653,41.82735527,-87.61977966,9,DOUGLAS,3,1,24811,286,0.7237762237762237,0.8566433566433567,3,89.4,73.3,16.10000000000001,,,,,,17160.11188811189,
310,610111,PALMER,60630,41.97328939,-87.73921295,1,ALBANY PARK,39,14,24821,742,0.5862533692722371,0.4474393530997305,4,87.05,88.3,-1.25,,,,,,10494.381401617251,
311,610112,PARKER,60621,41.7707798,-87.63408586,11,ENGLEWOOD,6,66,31181,354,0.7966101694915254,0.9971751412429378,2,83.80000000000001,75.8,8.000000000000014,,,,,,16897.011299435027,
312,610115,PARK MANOR,60637,41.76647654,-87.61154559,12,GREATER GRAND CROSSING,6,67,24841,258,0.751937984496124,0.996124031007752,1,92.4,83.75,8.650000000000006,610115.0,0.96,15.0,23.07692307692308,1.5384615384615383,16161.058139534884,71046.66666666667
313,610116,PARKSIDE,60649,41.76855519,-87.58295438,12,SOUTH SHORE,5,39,31201,246,0.8292682926829268,1.0,3,89.45,78.0,11.450000000000005,610116.0,0.91,15.0,23.07692307692308,1.5384615384615383,15865.239837398374,56021.53333333333
314,610117,PASTEUR,60629,41.78689538,-87.73266646,8,WEST ELSDON,13,60,24851,585,0.6615384615384615,0.9709401709401708,1,91.55,87.35,4.200000000000003,,,,,,12236.588034188035,
315,610120,PECK,60629,41.78789897,-87.71921626,8,WEST ELSDON,23,60,24871,803,0.6836861768368617,0.9813200498132004,2,91.3,87.19999999999999,4.100000000000023,,,,,,11300.966376089664,
316,610121,IRVING,60612,41.87159549,-87.68361565,6,NEAR WEST SIDE,28,29,24881,292,0.6986301369863014,0.928082191780822,3,87.55000000000001,76.15,11.400000000000006,610121.0,0.92,45.0,69.23076923076923,1.5384615384615383,16721.119863013697,62287.48888888889
317,610121,IRVING,60612,41.87159549,-87.68361565,6,NEAR WEST SIDE,28,29,24881,292,0.6986301369863014,0.928082191780822,3,87.55000000000001,76.15,11.400000000000006,610121.0,0.92,21.0,32.30769230769231,1.5384615384615383,16721.119863013697,70724.23809523809
318,610122,PEIRCE,60660,41.98345579,-87.66585004,2,EDGEWATER,48,76,24891,1063,0.3386641580432737,0.3998118532455315,3,91.25,89.80000000000001,1.4499999999999886,,,,,,10744.288805268108,
319,610123,PENN,60623,41.85837242,-87.72238555,5,NORTH LAWNDALE,24,30,24911,220,0.7636363636363637,0.990909090909091,2,90.2,73.69999999999999,16.500000000000014,,,,,,19238.50909090909,
320,610124,WASHINGTON H ES,60619,41.72853414,-87.59625662,12,BURNSIDE,8,43,24921,246,0.7520325203252033,0.9878048780487804,4,89.6,86.05000000000001,3.549999999999983,,,,,,17398.959349593497,
321,610125,RUIZ,60608,41.84810094,-87.68074453,7,LOWER WEST SIDE,25,33,24931,431,0.765661252900232,0.974477958236659,2,89.9,85.0,4.900000000000006,,,,,,16214.791183294663,
322,610126,PERSHING,60616,41.83652695,-87.61833765,9,DOUGLAS,4,1,29251,418,0.7129186602870813,0.9784688995215312,2,82.25,81.65,0.5999999999999943,,,,,,14861.444976076555,
323,610127,PETERSON,60625,41.98155714,-87.71258258,1,NORTH PARK,39,13,24941,838,0.5477326968973747,0.4272076372315035,1,86.85,89.94999999999999,-3.0999999999999943,,,,,,10756.968973747016,
324,610128,GARVEY,60643,41.70660286,-87.64757717,13,WASHINGTON HEIGHTS,34,72,24951,238,0.8487394957983193,0.9957983193277312,3,89.9,84.15,5.75,,,,,,14807.953781512606,
325,610129,PICKARD,60608,41.8529004,-87.68329074,7,LOWER WEST SIDE,25,33,24961,291,0.845360824742268,0.9690721649484536,2,95.05,94.5,0.5500000000000114,,,,,,19260.27147766323,
326,610130,PIRIE,60619,41.74034023,-87.60789114,12,CHATHAM,6,40,24971,202,0.7128712871287128,0.9801980198019802,2,90.3,81.65,8.650000000000006,,,,,,18721.247524752474,
327,610133,WARD L,60624,41.89323561,-87.71879729,5,HUMBOLDT PARK,27,24,24991,251,0.8167330677290837,0.99601593625498,1,86.9,71.35,15.550000000000011,,,,,,23964.390438247014,
328,610135,PORTAGE PARK,60641,41.95698764,-87.761007,1,PORTAGE PARK,38,15,25011,831,0.6064981949458483,0.6570397111913358,2,86.5,89.7,-3.200000000000003,610135.0,0.96,53.0,81.53846153846153,3.076923076923077,11268.304452466908,57204.09433962264
329,610138,PULASKI,60647,41.91848628,-87.68380143,6,LOGAN SQUARE,32,23,31211,820,0.4024390243902439,0.5646341463414634,0,90.1,89.45,0.6499999999999915,,,,,,10264.770731707316,
330,610139,PULLMAN,60628,41.68881935,-87.60943097,13,PULLMAN,9,47,25041,302,0.7748344370860927,0.9900662251655628,2,88.7,83.8,4.900000000000006,,,,,,15236.662251655629,
331,610141,RAVENSWOOD,60613,41.96074569,-87.67092242,2,LAKE VIEW,47,57,25061,536,0.2817164179104477,0.3694029850746269,2,94.05,91.3,2.749999999999986,610141.0,0.96,35.0,53.84615384615385,1.5384615384615383,10611.679104477613,53138.34285714286
332,610142,RAY,60637,41.79234788,-87.59475207,9,HYDE PARK,5,8,25071,497,0.4507042253521127,0.7303822937625755,2,86.6,87.85,-1.25,,,,,,13851.30985915493,
333,610143,REAVIS,60615,41.80417379,-87.60492543,9,KENWOOD,4,5,25091,289,0.7162629757785467,0.9896193771626296,2,82.6,72.85,9.75,,,,,,14335.757785467127,
334,610144,REILLY,60618,41.94109399,-87.71954054,4,AVONDALE,30,22,25101,555,0.7963963963963964,0.9567567567567568,2,88.80000000000001,89.85,-1.049999999999983,,,,,,15642.677477477477,
335,610145,REINBERG,60634,41.9430189,-87.76898262,1,PORTAGE PARK,36,15,25111,745,0.6738255033557047,0.8013422818791947,3,87.6,81.65,5.949999999999989,,,,,,12784.68456375839,
336,610147,ROGERS,60645,42.01526505,-87.69718539,2,WEST RIDGE,50,20,25141,699,0.5679542203147353,0.5450643776824035,4,85.7,85.0,0.7000000000000028,,,,,,12600.035765379112,
337,610148,CHAVEZ,60609,41.80714283,-87.66603693,8,NEW CITY,20,59,25151,814,0.8513513513513513,0.9926289926289926,3,91.6,87.85,3.75,,,,,,12363.958230958231,
338,610152,RUGGLES,60619,41.75194558,-87.61806645,12,GREATER GRAND CROSSING,6,67,25181,321,0.7570093457943925,0.9875389408099688,2,89.30000000000001,77.65,11.650000000000006,,,,,,15278.856697819314,
339,610153,RYDER,60620,41.73537939,-87.6388427,11,AUBURN GRESHAM,21,70,25191,350,0.7885714285714286,0.9942857142857144,2,89.1,85.85,3.25,,,,,,19758.448571428573,
340,610158,SAYRE,60707,41.91415063,-87.79872071,3,AUSTIN,29,26,29271,427,0.5714285714285714,0.8758782201405152,2,91.3,91.2,0.1000000000000085,,,,,,13691.192037470726,
341,610159,SCAMMON,60641,41.9416776,-87.73217878,1,IRVING PARK,30,16,25241,641,0.7831513260530422,0.9126365054602184,2,90.05000000000001,87.05,3.000000000000014,,,,,,10747.202808112324,
342,610163,STOCK,60631,42.01689164,-87.81419465,1,EDISON PARK,41,77,30081,236,0.1016949152542373,0.2627118644067797,0,90.15,86.05,4.1000000000000085,,,,,,19615.241525423728,
343,610165,SCHUBERT,60639,41.93040332,-87.76119047,3,BELMONT CRAGIN,31,19,25291,543,0.7734806629834254,0.9650092081031308,2,91.7,89.25,2.450000000000003,,,,,,13003.79373848987,
344,610167,SEWARD,60609,41.81033324,-87.66877201,8,NEW CITY,15,59,25301,451,0.8536585365853658,0.9822616407982262,2,89.94999999999999,80.55000000000001,9.399999999999975,,,,,,14294.062084257206,
345,610170,COLUMBIA EXPLORERS,60632,41.81106861,-87.70419859,8,BRIGHTON PARK,14,55,20071,768,0.76953125,0.9817708333333334,2,91.1,88.15,2.9499999999999886,610170.0,0.95,59.0,90.76923076923076,1.5384615384615383,12194.841145833334,55177.101694915254
346,610171,MIRELES,60617,41.73171692,-87.55278794,12,SOUTH CHICAGO,10,42,25331,466,0.7703862660944206,0.98068669527897,5,85.25,80.0,5.25,,,,,,11119.504291845493,
347,610172,SHERMAN,60609,41.79976621,-87.65022145,11,NEW CITY,20,59,25341,221,0.7737556561085973,0.995475113122172,2,85.65,79.2,6.450000000000003,,,,,,16791.814479638007,
348,610173,SHERWOOD,60621,41.79080024,-87.63227938,11,ENGLEWOOD,20,66,25351,207,0.7874396135265701,0.9903381642512076,4,92.5,79.75,12.75,,,,,,20988.38164251208,
349,610174,SHIELDS,60632,41.81590949,-87.68964724,8,BRIGHTON PARK,15,55,25361,469,0.767590618336887,0.9808102345415778,2,91.05,86.94999999999999,4.1000000000000085,,,,,,14292.889125799573,
350,610176,SHOOP,60643,41.69091888,-87.65866905,13,MORGAN PARK,34,74,25381,391,0.7953964194373402,0.9820971867007672,2,87.25,84.55,2.700000000000003,,,,,,15080.626598465473,
351,610177,SKINNER,60607,41.87910254,-87.65941898,6,NEAR WEST SIDE,27,29,29281,991,0.2411705348133198,0.3632694248234107,2,96.85,91.75,5.099999999999994,,,,,,10462.514631685166,
352,610178,SCHMID,60628,41.71698887,-87.59693188,12,PULLMAN,8,47,25391,176,0.75,0.9943181818181818,3,80.1,73.5,6.599999999999994,,,,,,17648.43181818182,
353,610179,SMYSER,60634,41.95886804,-87.78197454,1,PORTAGE PARK,38,15,25401,751,0.5912117177097204,0.6830892143808256,2,92.0,91.75,0.25,,,,,,11562.970705725698,
354,610180,SMYTH,60608,41.86535102,-87.65344503,6,NEAR WEST SIDE,25,29,25411,396,0.696969696969697,0.9873737373737372,2,88.05000000000001,79.4,8.650000000000006,,,,,,16389.87373737374,
355,610182,SOLOMON,60659,41.99394233,-87.72404263,1,NORTH PARK,39,13,25431,341,0.4134897360703812,0.2404692082111437,1,84.75,85.2,-0.4500000000000028,,,,,,13879.073313782992,
356,610183,SPENCER,60644,41.8848764,-87.75044473,3,AUSTIN,28,26,25441,385,0.7714285714285715,0.974025974025974,3,87.35,78.1,9.25,610183.0,0.95,37.0,56.92307692307692,1.5384615384615383,15013.64935064935,59719.86486486487
357,610185,STEVENSON,60652,41.74710688,-87.73166568,10,ASHBURN,18,69,25471,1125,0.7431111111111111,0.9564444444444444,2,89.0,87.1,1.9000000000000057,,,,,,12149.48,
358,610188,DUNNE,60628,41.69649616,-87.6399736,13,ROSELAND,34,45,25491,203,0.7093596059113301,0.9950738916256158,2,90.95,90.35,0.6000000000000085,610188.0,0.94,14.0,21.53846153846154,1.5384615384615383,19013.709359605913,60603.42857142857
359,610192,STOWE,60647,41.91193808,-87.7133175,5,HUMBOLDT PARK,26,24,25521,562,0.798932384341637,0.9679715302491104,2,89.75,86.15,3.5999999999999943,,,,,,13136.766903914591,
360,610193,NEW SULLIVAN,60617,41.74382852,-87.54292761,12,SOUTH CHICAGO,10,42,25541,397,0.8035264483627204,0.9546599496221664,3,87.2,77.15,10.049999999999995,,,,,,18227.75314861461,
361,610194,SUMNER,60624,41.87082838,-87.73352395,5,WEST GARFIELD PARK,24,27,31221,200,0.815,1.0,2,91.65,89.25,2.4000000000000057,,,,,,20034.05,
362,610196,SWIFT,60660,41.98913906,-87.65829608,2,EDGEWATER,48,76,25571,547,0.6636197440585009,0.5283363802559415,4,92.55,91.1,1.450000000000017,,,,,,13612.414990859232,
363,610197,TALCOTT,60622,41.89240461,-87.67372272,6,WEST TOWN,1,25,25581,446,0.625560538116592,0.8811659192825112,3,92.75,91.45,1.2999999999999972,,,,,,14143.446188340808,
364,610198,TAYLOR,60617,41.71547038,-87.53297077,13,EAST SIDE,10,49,25591,342,0.8070175438596491,0.8976608187134503,0,88.65,83.0,5.650000000000006,,,,,,14619.260233918129,
365,610199,COLEMON,60643,41.67750545,-87.65811084,13,WEST PULLMAN,34,50,26751,195,0.6717948717948717,1.0,1,92.35,85.35,7.0,,,,,,17500.251282051282,
366,610200,THORP J,60617,41.73332424,-87.54427998,12,SOUTH CHICAGO,10,42,25601,274,0.8394160583941606,0.9854014598540146,4,85.6,76.85,8.75,,,,,,19325.75182481752,
367,610202,TILTON,60624,41.88410224,-87.73056638,5,WEST GARFIELD PARK,28,27,25621,236,0.8432203389830508,0.9915254237288136,2,86.95,76.95,10.0,,,,,,17514.60593220339,
368,610203,TONTI,60629,41.78752323,-87.70817918,8,GAGE PARK,23,61,25631,803,0.7559153175591532,0.9838107098381071,4,93.5,89.2,4.299999999999997,,,,,,12463.42590286426,
369,610206,TWAIN,60638,41.7990464,-87.7589284,10,GARFIELD RIDGE,14,53,25661,920,0.6760869565217391,0.9010869565217392,2,91.35,92.65,-1.3000000000000114,,,,,,10652.645652173913,
370,610208,LAVIZZO,60628,41.69626235,-87.62714769,13,ROSELAND,34,45,25671,337,0.7537091988130564,0.9970326409495548,3,93.05,75.44999999999999,17.600000000000023,,,,,,14827.299703264094,
371,610209,VOLTA,60625,41.971634,-87.72460522,1,ALBANY PARK,39,14,25681,702,0.6937321937321937,0.6994301994301995,2,91.05,89.1,1.950000000000017,,,,,,11001.098290598291,
372,610213,WADSWORTH,60637,41.7734779,-87.60101811,9,WOODLAWN,5,9,25711,480,0.71875,0.9770833333333332,0,85.55000000000001,80.35,5.200000000000017,,,,,,13346.077083333334,
373,610216,WALSH,60608,41.85483575,-87.64808617,7,LOWER WEST SIDE,11,33,25731,240,0.725,0.8958333333333334,1,88.5,82.35,6.150000000000006,,,,,,22555.9875,
374,610217,WARD J,60616,41.84398009,-87.63535579,6,ARMOUR SQUARE,11,35,25751,516,0.6763565891472868,0.1647286821705426,0,94.6,95.0,-0.4000000000000057,,,,,,12131.005813953489,
375,610218,WARREN,60617,41.72676291,-87.57535255,12,CALUMET HEIGHTS,7,44,25761,250,0.804,1.0,0,78.35,86.94999999999999,-8.599999999999994,,,,,,12541.564,
376,610219,WASHINGTON G ES,60617,41.68813148,-87.5360153,13,EAST SIDE,10,49,25771,633,0.6951026856240127,0.9415481832543444,2,88.35,88.25,0.0999999999999943,,,,,,11327.751974723538,
377,610221,WEBSTER,60624,41.86991586,-87.72752437,5,WEST GARFIELD PARK,24,27,25791,207,0.6956521739130435,0.9903381642512076,2,91.1,80.85,10.25,,,,,,18139.270531400965,
378,610223,WENTWORTH,60636,41.7650759,-87.65820484,11,WEST ENGLEWOOD,6,65,25811,401,0.7880299251870324,1.0,2,88.45,74.0,14.450000000000005,,,,,,16418.03740648379,
379,610225,WHISTLER,60643,41.68390701,-87.65538382,13,WEST PULLMAN,34,50,25831,273,0.6923076923076923,0.8827838827838828,0,93.2,76.0,17.19999999999999,,,,,,16878.553113553113,
380,610226,SANDOVAL,60629,41.79234608,-87.71098733,8,GAGE PARK,14,61,26721,738,0.7926829268292683,0.9796747967479674,3,90.55,89.1,1.4500000000000028,,,,,,11716.551490514905,
381,610227,WHITNEY,60623,41.84008043,-87.72554564,7,SOUTH LAWNDALE,22,32,25841,592,0.8243243243243243,0.9932432432432432,0,90.35,88.94999999999999,1.4000000000000057,,,,,,14384.976351351352,
382,610228,WHITTIER,60608,41.85048089,-87.67339165,7,LOWER WEST SIDE,25,33,25861,167,0.7664670658682635,0.9700598802395208,4,90.75,85.15,5.599999999999994,,,,,,18174.532934131737,
383,610229,PRITZKER,60622,41.90705301,-87.67776098,6,WEST TOWN,1,25,25871,653,0.2771822358346095,0.4869831546707504,3,87.65,91.3,-3.6500000000000057,,,,,,9961.45482388974,
384,610231,NATIONAL TEACHERS,60616,41.85279977,-87.62930833,6,NEAR SOUTH SIDE,3,34,32031,755,0.5774834437086093,0.7867549668874172,4,91.0,87.65,3.3499999999999943,610231.0,0.95,43.0,66.15384615384615,1.5384615384615383,10250.527152317882,48622.67441860465
385,610234,YATES,60647,41.91503855,-87.70028031,5,LOGAN SQUARE,1,23,25911,284,0.8204225352112676,0.9330985915492958,2,89.3,82.95,6.349999999999994,,,,,,22482.38732394366,
